numeration,question,answers,correct_answer,image_url,time_limit,audio_url,explanation_text
question_163,Qaysi belgi garbarit uzunligi belgisida korsatilganidan uzunroq bolgan transport vositalarining harakatlanishini taqiqlaydi?,"{""1"",""2"",""3"",""4"",""5""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-163.jpg,300,,YHQ 1-ilovasi 3-bolimining o'n yettinchi xatboshisiga asosan: 3.15. «Cheklangan uzunlik». Gabarit uzunligi (yuk bilan yoki yuksiz) belgida ko'rsatilganidan ortiq bo'lgan transport vositalari (transport vositalari tarkiblari)ning harakatlanishi taqiqlanishini bildiradi.
question_164,Suratdagi tasvirlangan holatda haydovchi nima qilishi lozim?,"{""Bekatda (yol ortasida) turgan bir xil yonalishdagi tramvayga borayotgan yoki undan kelayotgan piyodalarga yol berish"",""To'xtash va tramvay eshiklari yopilgandan keyin harakatlanishni boshlash"",""Tezlikni zarur bolganda darhol to'xtash imkonini beradigan darajagacha pasaytirib harakatni davom ettirish""}",0,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-164.jpg,300,,"YHQ 17-bobi 114-bandiga asosan: Agar yo lovchilarni tushirish yoki chiqarish qatnov qismida yoki unda joylashgan maydonchada amalga oshirilayotgan bo'lsa, haydovchi bekatda to'xtagan yo'nalishli transport vositasi eshiklari tomon borayotgan yoki undan kelayotgan piyoda (lar) ga yol berishi kerak."
question_165,Chorrahadan ikkinchi bolib qaysi avtomobil otadi?,"{""Oq avtomobil sariq bilan bir vaqtda"",""Qizil avtomobil"",""Yashil avtomobil""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-165.jpg,300,,"YHQ 16-bobi 104-bandining birinchi xatboshisiga asosan: Teng ahamiyatga ega bo'lmagan yo llar kesishgan chorrahada, ikkinchi darajali yo'lda harakatlanayotgan transport vositasining haydovchisi asosiy yo'ldan yaqinlashayotgan transport vositalariga, ularning keyingi harakat yo'nalishidan qat'i nazar, yo'l berishi kerak. YHQ 16-bobi 107-bandiga asosan, chapga burilishda yoki qayrilib olishda relssiz transport vositasining haydovchisi teng ahamiyatli yolda qarama-qarshi yo nalishdan to'g'riga yoki o'ngga harakatlanayotgan, shuningdek, ruxsat etilgan hollarda quvib o'tayotgan transport vositalariga yol berishi shart. Bu qoidaga tramvay haydovchilari ham o'zaro amal gilishlari kerak."
question_166,Kunning qorong'i vaqtida yolning yoritilgan qismida harakatlanayotgan mexanik transport vositasida qaysi chiroqlar yoqilgan bolishi kerak?,"{""Faralarning yaqinni yorituvchi chiroqlari"",""Faralarning uzoqni yorituvchi chiroqlari yoki gabarit chiroqlar"",""Faralarning yaqinni yorituvchi chiroqlari (tumanga qarshi faralar) yoki gabarit chiroqlar""}",0,https://postimg.cc/Dmfk0bYv,300,,"YHQ 23-bobi 135-bandiga asosan, quyidagi hollarda uzoqni yorituvchi chiroqlar o'rniga yaqinni yorituvchi chiroqlar yoqilishi kerak: aholi yashash joylarida yol yoritilgan bolsa; qarama-qarshi yo'nalishdagi transport vositasiga kamida 150 metr masofa golganda, shuningdek haydovchi transport vositasining chiroqlarini vaqt-vaqti bilan o'chirib bunga zaruriyat borligini bildirgan hollarda undan ham ko'proq masofada; qarama-qarshi va bir yo'nalishdagi transport vositalari havdoychilarinina ko'zini 1amashtirishi mumkin bo'lgan boshqa barcha holatlarda. Ko'zi qamashgan haydovchi avariya ishoralarini yoqishi, harakatlanish bo lagini o'zgartirmasdan tezlikni kamaytirishi va to'xtashi kerak."
question_167,Chorraha qismida kesib o'tgan yolga nisbatan asosiy bolgan yolda transport vositalarini quvib o'tishga ruxsat etiladimi?,"{""Ruxsat etiladi"",""Taqiqlanadi""}",0,https://postimg.cc/Dmfk0bYv,300,,YHQ 12-bobi 86-bandining ikkinchi xatboshisiga asosan: tartibga solinmaydigan chorrahalarda asosiy hisoblanmaydigan yollarda harakatlanishda;
question_168,Qaysi javobda shatakka olingan transport vositasidagi yoritish asboblarini yoqishning to'g'ri holati korsatilgan?,"{""Kunning qorong'i vaqtida yoki tuman bo'lgan sharoitda faralarning yaqinni yoritish chiroqlari"",""Avariya yoruglik ishoralari, u nosoz bolganda yoki bolmagan hollarda uning orqa tomoniga avariya sababli to'xtash belgisi o'rnatilishi kerak"",""Aholi punktlarida gabarit chiroqlari"",""Aholi punktlaridan tashqaridagi yollarda istalgan yoritish chiroqlarini""}",1,https://postimg.cc/Dmfk0bYv,300,,"YHQ 8-bobi 50-bandining ikkinchi xatboshisiga asosan, avariya ishorasi quyidagi hollarda yogilishi kerak: shatakka olishda (shatakka olingan transport vositasida). YHQ 8-bobi 52-bandiga asosan: Shatakka olingan transport vositasida avariya yorug'lik ishoralari bo'lmasa yoki ular ishlamasa uning orqa tomoniga avariya sababli to xtash belgisi o'rnatilishi kerak."
question_169,Quyidagi 3.27 «To'xtash taqiqlangan» belgisining amal qilish chegarasi qayerda tugaydi?,"{""Birinchi chorrahada"",""Aholi yashaydigan joyning oxirida"",""Yolning yotiq sariq chizig'i oxirida""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-169.jpg,300,,"YHQ 1-ilovasi 3-Bo'limining qirq to qqizinchi xatboshisiga asosan: 3.27 belgisi 1.4 yotiq chizig'i bilan birgalikda, 3.28 belgisi esa 1.10 yotiq chizig'i bilan birgalikda qo llanishi mumkin, bunda belgilarga amal qilish chiziqlar uzunligi bilan aniqlanadi."
question_170,M1 toifadagi transport vositalari shinalari protektori naqshining qoldiq balandligi necha mm.dan kam bolmasligi kerak?,"{""0,8 mm"",""1,0 mm"",""1,6 mm"",""2,0 mm"",""2,5 mm""}",2,https://postimg.cc/Dmfk0bYv,300,,"YHQ 3-ilovasi 5-Bo limi 5.1-bandiga asosan: Shina protektori nagshlarining qoldig balandligi M1, N1, 01, 02 toifadagi avtotransport vositalari uchun - 1,6 mm dan, kam bolsa taqiqlanadi."
question_171,"Agar tuproq yolda bevosita chorraha oldida to'shamali (qoplamali) yol qismi bo'lsa, bu uni kesib otayotgan asosiy yol bilan teng huquali qiladimi?","{""Yơ'q"",""На""}",0,https://postimg.cc/Dmfk0bYv,300,,"YHQ 1-bobi 6-bandining sakkizinchi xatboshisiga asosan: Asosiy yo'l - tuproqli yoki shag'alli yo'lga nisbatan qattiq qoplamali (asfalt va sement-betonli va shunga o'xshashlar yotqizilgan), kesishayotgan yoki tutashgan yo'lga nisbatan 2.1, 2.3.1 - 2.3.3 yoki 5.1 yo'l belgilari bilan belgilangan yoxud yondosh hududdan chiqadigan yo Iga nisbatan har ganday yo l. Ikkinchi darajali yo'Ining bevosita chorrahaga tutash qismining qoplamali bolishi uni asosiy yo'l bilan teng huquqli qilmaydi."
question_172,Taqiqlovchi belgi yolning haydovchi to xtagan qismiga ta'sir qiladimi?,"{""Ta'sir qiladi"",""Ta'sir qilmaydi""}",0,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-172.jpg,300,,"YHQ 1-ilovasi 3-Bo'limining qirq uchinchi xatboshisiga asosan: 3.16, 3.20, 3.22, 3.24, 3.26 - 3.30 belgilarining ta'siri belgi o'rnatilgan joydan keyingi eng yaqin chorrahagacha, ular bo'lmaganda - aholi punktining oxirigacha ta'siri qiladi."
question_173,Aholi punktlaridan tashqarida qaysi belgi takrorlanadi?,"{""1"",""F3 3"",""4"",""5""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-173.jpg,300,,"YHQ 1-ilovasi 1-bo'limining qirq ikkinchi xatboshisiga asosan: Aholi punktlaridan tashqarida 1.1, 1.2, 1.9, 1.10, 1.21 va 1.23 belgilari takrorlanadi. Ikkinchi belgi yo'lning xavfli qismi boshlanishiga kamida 50 metr qolganda o'rnatiladi."
question_174,Yolning ortasida joylashgan bekatda toxtagan yo'nalishli tramvay yonidan o'tayotganda haydovchi nima qilishi kerak?,"{""To'xtashi kerak va tramvay eshiklarini yopganidan so'ng qo'zg'alishi kerak"",""To'xtab turgan tramvayga ketayotgan yoki undan tushayotgan yo lovchilarga yol berishi kerak""}",1,https://postimg.cc/Dmfk0bYv,300,,"YHQ 17-bobi 114-bandiga asosan: Agar yo lovchilarni tushirish yoki chiqarish gatnov qismida yoki unda joylashgan maydonchada amalga oshirilayotgan bo'lsa, haydovchi bekatda to'xtagan yo'nalishli transport vositasi eshiklari tomon borayotgan yoki undan kelayotgan piyoda (lar)ga yol berishi kerak."
question_175,Chorrahadan oxirgi bolib qaysi avtomobil o'tadi?,"{""Ko'k avtomobil"",""Sariq avtomobil"",""Yashil avtomobil"",""Qizil avtomobil""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-175.jpg,300,,"YHQ 16-bobi 104-bandining birinchi xatboshisiga asosan: Teng axamiyatga ega bo lmagan yollar kesishgan chorrahada, ikkinchi darajali yolda harakatlanayotgan transport vositasining haydovchisi asosiy yo'ldan yaqinlashayotgan transport vositalariga, ularning keyingi harakat yo'nalishidan qat'i nazar, yo'l berishi kerak. YHQ 16-bobi 107-bandiga asosan: Chapga burilishda yoki qayrilib olishda relssiz transport vositasining haydovchisi teng ahamiyatli yo'ldan qarama-qarshi yo'nalishdan to'g'riga yoki o'ngga harakatlanayotgan, shuningdek ruxsat etilgan hollarda quvib o tayotgan transport vositalariga yol berishi shart."
question_176,Kunning qorong'u vaqtida yolning yoritilmagan qismlarida harakatlanayotganda mexanik transport vositasining qaysi chiroqlari yoqilgan bolishi kerak?,"{""Yaqinni yoki uzoqni yorituvchi faralar"",""Faqat yaqinni yorituvchi faralar"",""Faqat uzoqni yorituvchi faralar""}",0,https://postimg.cc/Dmfk0bYv,300,,"YHQ 23-bobi 134-bandining birinchi va ikkinchi xatboshilariga asosan: Qorong'i vaqtda va yetarlicha ko'rinmaydigan sharoitda, shuningdek yo'lning yoritilganligidan qat i nazar, tunnellarda harakatlanayotgan transport vositalarida quyidagi yoritish asboblari yoqilgan bo lishi kerak: barcha mexanik transport vositalari - uzoqni yoki yaqinni yorituvchi chiroqlar."
question_177,Qayrilib olish taqiqlanadi:,"{""Piyodalar o'tish joylarida"",""Tonellarda"",""Ko'priklarda, osma yollarda, estakadalarda va ularning ostida"",""Temir yol kesishmalarida"",""Hamma sanab otilgan hollarda""}",4,https://postimg.cc/Dmfk0bYv,300,,"YHQ 9-bobi 62-bandiga asosan, quyidagi joylarda qayrilib olish taqiqlanadi: piyodalarning o'tish joylarida; tunnellarda; ko'priklar, yo'l o'tkazgichlar, estakadalar va ularning ostida (tegishli yo'l belgilari bilan bunday manyovrni bajarish ruxsat berilgan yo'l qismlari bundan mustasno); temir yol kesishmalarida; yolning ko'rinishi biror-bir yo nalishda 100 metrdan kam bo lgan joylarda."
question_178,Yashil avtomobil haydovchisi:,"{""Bir xil yo'nalishda to'g'riga harakatlanayotgan ko'k avtomobilga yo'l berishi kerak"",""Kok avtomobilga nisbatan ustunlikka ega, chunki o'zib o'tish uchun moljallangan tasmadan ketmoqda"",""Ustunlikka ega, chunki burilish ishorasini yoqdi""}",0,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-178.jpg,300,,"YHQ 9-bobi 55-bandiga asosan: Haydovchi qayta tizilishda harakatlanish yo'nalishini o'zgartirmasdan harakatlanayotgan yo lakay transport vositalariga yol berishi kerak. Bir yonalishda harakatlanayotgan transport vositalari bir vaqtda qayta tizilayotganda, haydovchi o'ng tomondagi transport vositasiga yol berishi kerak."
question_179,"Qattiq yoki egiluvchan ulagich yordamida shatakka olinganda, yuk avtomobilining yukxonasida odamlarni tashishga ruxsat etiladimi?","{""Shatakka olgan va shatakka olingan avtomobillarning yukxonasida ruxsat etiladi"",""Faqat shatakka olingan avtomobil yukxonasida ruxsat etiladi"",""Faqat shatakka olgan avtomobil yukxonasida ruxsat etiladi""}",2,https://postimg.cc/Dmfk0bYv,300,,"YHQ 24-bobi 143-bandiga asosan: Qattiq yoki egiluvchan ulagich yordamida shatakka olingan avtobusda, trolleybusda va yuk avtomobili yukxonasida odam tashish, qisman ortish yo'li bilan shatakka olishda esa shatakka olingan transport vositasining kabinasida va yukxonasida, shuningdek shatakka olgan transport vositasining yukxonasida odamlar bolishi taqiqlanadi."
question_180,Transport vositalaridan qanday shartlarda foydalanishga ruxsat etiladi?,"{""Shinalarning ayrim joylarida kord ko'rinib qoladigan nuqsonlari bor"",""M1 toifadagi avtotransport vositalarining oldingi o'qiga ikkinchi klassdagi ta'mirlangan shinalar o'rnatilgan"",""N2, N3 toifadagi transport vositalari shinalari protektori naqshining qoldiq balandligi 1,6 mm.ni tashkil qiladi""}",2,https://postimg.cc/Dmfk0bYv,300,,"YHQ 3-ilovasi 5-Bo limi 5.1-bandiga asosan: Shina protektori nagshlarining goldiq balandligi N2, N3, 03, 04 toifadagi avtotransport vositalari uchun - 1,0 mm dan kam bo lsa foydalanish taqiqlanadi. YHQ 3-ilovasi 5-Bo limi 5.2-bandiga asosan: Shinalarda kord ko rinishiga olib kelgan tashqi nuqsonlar (teshilgan kesilgan, yorilgan), handa karkas qatlamlari ajralgan, protektor va yon qismlari ko'chgan bo'lsa foydalanish taqiqlanadi. YHQ 3-ilovasi 5-bo limi 5.7-bandiga asosan: M1, M2, M3 toifalarni I klassidagi avtotransport vositalarini oldingi o'qiga, M3 toifani II va III klassidagi avtotransport vositalarini o'rta va orga o'qlariga ikkinchi ta mirlash klassi bo yicha qayta tiklangan shinalar o'rnatilgan bo'lsa foydalanish taqiqlanadi."
question_181,Yol-transport hodisasiga daxldor bolgan haydovchilar birinchi navbatda bajarishlari shart:,"{""Hodisa sodir bolgan joyda to'xtash, guvohlarning ismi-sharifi va manzilini yozib olish, hodisa haqida militsiyaga xabar berish, shikastlanganlarga shifokor kelguncha tibbiy yordam berish uchun. choralar ko'rish"",""Darhol to xtash va hodisa sodir bolgan joyda qolish, avariya majburiy to'xtash yoritgichini yoqish va avariya sababli to'xtash belgisini o'rnatish"",""To'xtash va hodisaga tegishli izlarni saqlash, ularning atrofini to'sib, hodisa sodir bolgan joyni aylanib o'tishni tashkil etish uchun hamma mumkin bolgan choralarni korish, militsiyaga xabar berish, tibbiy yordam berish""}",1,https://postimg.cc/Dmfk0bYv,300,,"YHQ 3-bobi 13-bandiga asosan, yo'l-transport hodisasi sodir bo'lganda unga daxidor haydovchilar quyidagilarni bajarishlari shart: transport vositasini darhol to'xtatishi, avariya ishoralarini yoqishi va avariya sababli to'xtash belgisini o'rnatishi, transport vositasini va hodisaga daxldor buyumlarni joyidan qo'zg'atmasligi."
question_182,Belgi ostidagi qo'shimcha axborot belgisi nimani bildiradi?,"{""Belgidan birinchi burilishning boshlanishigacha bolgan masofani"",""Birinchi burilishdan ikkinchi burilishning boshlanishigacha bolgan masofani"",""Yolning xavfli burilishlari bolgan qatnov uzunligini""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-182.jpg,300,,YHQ 1-ilovasi 7-bolimining beshinchi xatboshisiga asosan: 7.2.1. «Ta'sir oralig'i». Ogohlantiruvchi belgilar bilan belgilangan xavfli joyning uzunligini yoki taqiqlovchi va axborot-ko'rsatkich belgilarining ta'sir oralig'ini ko'rsatadi
question_183,Qaysi belgi «To'siqni chapdan chetlab o'tish» deb ataladi?,"{""1"",""F3 3"",""4"",""5""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-183.jpg,300,,YHQ 1-ilovasi 4-bo'limining on birinchi xatboshisiga asosan: 4.2.2. «To'siqni chapdan chetlab o'tish». To'siqni ko'rsatilgan yo'nalish bo yicha chetlab o'tishga ruxsat etilishini bildiradi.
question_184,Qaysi transport vositasining haydovchisi yol berishi kerak?,"{""Velosiped haydovchisi"",""Avtomobil haydovchisi""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-184.jpg,300,,"YHQ 16-bobi 107-bandiga asosan: Chapga burilishda yoki qayrilib olishda relssiz transport vositasining haydovchisi teng ahamiyatli yo'ldan qarama-qarshi yo nalishdan to'g'riga yoki ongga harakatlanayotgan, shuningdek ruxsat etilgan hollarda quvib o'tayotgan transport vositalariga yo'l berishi shart."
question_185,Chorrahadan birinchi bolib otadi:,"{""Yashil avtomobil"",""Ko'k avtomobil"",""Qizil avtomobil"",""Sariq avtomobil""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-185.jpg,300,,"YHQ 16-bobi 104-bandining birinchi xatboshisiga asosan: Teng ahamiyatga ega bo'lmagan yo'llar kesishgan chorrahada, ikkinchi darajali yo'lda harakatlanayotgan transport vositasining haydovchisi asosiy yo'ldan yaqinlashayotgan transport vositalariga, ularning keyingi harakat yo nalishidan qat'i nazar, yo'l berishi kerak. YHQ 16-bobi 107-bandiga asosan: Chapga burilishda yoki qayrilib olishda relssiz transport vositasining haydovchisi teng ahamiyatli yo'ldan qarama-qarshi yo'nalishdan to'g'riga yoki o'ngga harakatlanayotgan, shuningdek ruxsat etilgan hollarda quvib o tayotgan transport vositalariga yol berishi shart."
question_186,Ishchi tormozi to'satdan ishlamay qolganda avtomobilni qanday to xtatish kerak?,"{""Eng past uzatmaga o'tish, to'xtab turish tormozi bilan tormozlash. Zarur bolganda biron-bir to'siqdan foydalanish"",""Ulagichni ajratish va to'xtab turish tormozi bilan keskin tormozlash""}",0,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-186.jpg,300,,"Ishlayotgan tormozning birdan ishdan chiqish holati alomatlari ko'p: avtomobil tezligi, to'xtab turish tormozining ishlash qobiliyati, harakat oqimining zichligi, yo'l kengligi, piyodalar, ko kalamzorlashtirilgan joylar, qurilayotgan imoratlarning zichligi garama-garshi yo nalishda kelayotgan transport vositalarining zichligi va boshqalar. Shuningdek ko'pgina to'xtamlarga kelish mumkin. Tormoz islamay qolganda nima glish kerak? degan savolga barcha holatlarga to'g'ri keladigan javob berib bo'lmaydi. Shunday gilib, xavfli vaziyatda eng asosiy narsa bu: o'ziga ishonish va osoyishtalikni saqlash; kelib chiqgan holatni tezda baholash; inson hayotiga xavf-xatar solmaydigan va ziyon yetkazmaydigan garor qabul gilish va qabul qilingan garorni amalga oshirayotgan vagtda vaziyatning o'zgarishi natijasida taktikani o'zgartirishga tayyor turish."
question_187,Qayrilib olish taqiqlanadi:,"{""Chorrahaga 15 metrdan yaqinroqda"",""Tartibga solinmaydigan chorrahalarda, agar kesib o'tilayotgan yolda bir tomonlama harakatlanish tashkil etilgan bo'lsa"",""Piyodalar o'tish joylarida"",""Hamma sanab o'tilgan hollarda""}",2,https://postimg.cc/Dmfk0bYv,300,,"YHQ 9-bobi 62-bandining birinchi xatboshisiga asosan, quyidagi joylarda qayrilib olish taqiqlanadi: piyodalarning o'tish joylarida."
question_188,Shatakka olingan mexanik transport vositasida qaysi tashqi yoritish chiroqlari yoqilgan bolishi kerak?,"{""Kunning qorong'i vaqtida, gabarit chiroqlarini"",""Yaqinni yorituvchi fara chiroqlari"",""Avariya (xavf-xatar) ishoralarini""}",2,https://postimg.cc/Dmfk0bYv,300,,"YHQ 8-bobi 50-bandining birinchi xatboshisi asosan: Burilishni ko'rsatuvchi barcha yorug'lik ishoralarining bir vagtda miltillashi avariya (xavf-xatar) ishoralari hisoblanadi. YHQ 8-bobi 50-bandining to rtinchi xatboshisiga asosan, avariya ishorasi quyidagi hollarda yoqilishi kerak: shatakka olishda (shatakka olingan transport vositasida)."
question_189,Qon oqishini to'xtatuvchi jgut qol oyoqlarni qayeridan bog'lanadi?,"{""Yaradan 10-15 sm pastga"",""Yaradan 10-15 sm yuqoriga"",""Bevosita yaraning o'ziga""}",1,https://postimg.cc/Dmfk0bYv,300,,"Jgut qo'yilishi deyarli barcha hollarda arterial qon ketishini to'xtatadi. Arterial qon ketishini to'xtatish uchun jgut avtomobilning tibbiy qutichasida ham mavjud. Jgut bo'lmagan hollarda kamar, belbog, podtyajkalar va boshqa shunga o'xshash vositalar qo'llanilishi mumkin. Jgut qo'l yoki oyoqqa qon ketish joyidan yuqoriroq joyga ikki - uch marta aylantirib, faqat kiyim ustidan qo'yiladi yoki uning tagiga bir necha qatlamdan iborat (dast) ro'mol, sochiq yoxud boshqa gazlamadan astar qo'yiladi. Jgut cho'zib mahkamlanadi va qon ketishi to'xtagan vaqtdan so'ng, cho'zishdan to'xtatiladi. Jgutga u qo'yilgan vaqtni korsatuvchi kichik qaydnoma qistirib qo yiladi."
question_190,Mototsikl shinalari naqshining qoldiq chuqurligi qanchadan kam bolmasligi kerak?,"{""0,5 mm"",""0,8 mm"",""1,0 mm"",""1,6 mm"",""2,0 mm""}",1,https://postimg.cc/Dmfk0bYv,300,,"YHQ 3-ilovasi 5-Bo limi 5.1-bandining to'rtinchi xatboshisiga asosan, shina protektori nagshlarining goldiq balandligi mototsikl va mopedlar (skuterlar, kvadrotsikllar) uchun - 0,8 mm dan kam bo'lsa foydalanish taqiqlanadi."
question_191,Qaysi transport vositasining haydovchisi birinchi navbatda harakatlanish ustunligiga ega?,"{""Yol xizmati mashinasining haydovchisi"",""Yengil avtomobil haydovchisi""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-191.jpg,300,,"YHQ 16-bobi 105-bandiga asosan: Teng ahamiyatga ega bo'lgan yollar kesishgan chorrahada relssiz transport vositasining haydovchisi o'ngdan kelayotgan transport vositalariga yo'l berishi shart. YHQ 6-bobi 29-bandiga asosan: Zarg'aldoq yoki sariq rangli chiroq-mayoqchasi yogilgan transport vositalarining haydovchilari yo'l qurilishi, ta'mirlanishi va tozalanishi jarayonida hamda texnik shikastlangan, nosoz bo lgan, shuningdek qonunda ko'zda tutilgan hollarda boshqa transport vositalarini ortishda yol harakati xavfsizligini ta'minlash sharti bilan ushbu Qoidalarning yol belgilari (2.2, 2.4 - 2.6, 3.11 - 3.14, 3.17.2, 3.20 yo'l belgilaridan tashqari), yo'l chiziqlari hamda 67 - 71 va 121-bandlari talablaridan chetga chiqishlari mumkin."
question_192,Bu belgilarning qaysi biri «Bir tomonlama harakatlanish yo'liga chiqish»ni bildiradi?,"{""Birinchi va beshinchi"",""Uchinchi va beshinchi"",""Ikkinchi va tortinchi""}",0,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-192.jpg,300,,"YHQ 1-ilovasi 5-Bo'limining na sakkizinchi xatboshisiga asosan: 5.7.1, 5.7.2. «Bir tomonlama harakatli yo'lga chiqish». Harakatlanish bir tomonlama bo'lgan yo lga yoki qatnov qismiga chiqishni bildiradi."
question_193,Qaysi yonalishlarda harakatlanishga ruxsat etiladi?,"{""«A» yo'nalishda"",""«Б» yo'nalishda"",""«B» yo'nalishda"",""«А», «Б» va «В» yonalishlarida"",""«Б» va «В» yonalishlarida""}",3,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-193.jpg,300,,"YHQ 2-ilovasi 1-bo'limining o'n uchinchi xatboshisiga asosan: 1.11 - faqat bir tomondan qayta tizilishga ruxsat etilgan yo'l qismlarida, bir yo nalishdagi yoki qarama-qarshi kelayotgan transport oqimlarini ajratadi; qayrilib olish, to'xtash maydonchalari va shunga o'xshashlarga kirish-chiqish joylarida harakatlanish faqat bir yo nalishda ruxsat etilganligini ko'rsatadi; YHQ 2-ilovasi 1-bo'limining o'ttiz sakkizinchi xatboshisiga asosan: 1.11 chizig'ini uzuq-uzuq chiziq tomonidan, sidirg'a chiziq tomonidan esa faqat quvib yoki aylanib o'tishni tugatayotganda bosib o tishga ruxsat etiladi."
question_194,Quyidagi hollarning qaysi birida temir yol kesishmasiga kirish taqiqlanadi?,"{""Svetoforning taqiqlovchi ishorasi yonganda shlagbaum ochiq turgan holatda"",""Qishloq xojaligi mashinasini mexanik transport vositasiga yuklab olib otish holatida"",""Tezligi 8 km/soatdan ko'p bolgan transport vositalari""}",0,https://postimg.cc/Dmfk0bYv,300,,"YHQ 18-bobi 118-bandining ikkinchi xatboshisiga asosan, temir yo'l kesishmasiga quyidagi hollarda kirish taqiqlanadi: shlagbaum holatidan qati nazar, svetoforning taqiqlovchi ishorasida."
question_195,Avtomobillar chorrahadan quyidagi tartibda o'tadi:,"{""Qizil, yashil, ko'k"",""Ko'k, qizil, yashil"",""Uchchalasi bir vaqtda""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-195.jpg,300,,YHQ 16-bobi 105-bandiga asosan: Teng ahamiyatga ega bolgan yollar kesishgan chorrahada relssiz transport vositasining haydovchisi o'ngdan kelayotgan transport vositalariga yo'l berishi shart.
question_196,Yolovchilarning va mahkamlanmagan yukning shiddat bilan oldinga surilib ketishiga nima sabab bolishi mumkin?,"{""Faqat tezlikni keskin oshirish"",""Faqat keskin tormozlash"",""Tezlikni keskin oshirish va keskin tormozlash""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-196.jpg,300,,Yo lovchilar va yuklar birdan tormozlash natijasida oldinga garab harakatlanishiga olib keladi. Keskin tezlashuv yo lovchilar va yuklarning orgaga garab harakatlanishiga olib keladi.
question_197,Kunduzgi vaqtda transportning old yoki orqa tomoniga 1 metrdan ortiq chiqib turgan yuk qanday belgilanadi?,"{""Diagonali boyicha qizil va oq almashuvchi chiziqlari bolgan taxtacha yoki bayroqchalar bilan"",""Qizil bayroqchalar bilan"",""Oq bayroqchalar bilan""}",0,https://postimg.cc/Dmfk0bYv,300,,"YHQ 27-bobi 163-bandiga asosan: Transport vositasining gabaritlaridan old yoki orqa tomonga bir metrdan, yon tomonga gabarit chiroqlarining chetki qismidan 0,4 metrdan ortiq chiqib turgan yuk «Katta o'lchamli yuk» taniqlik belgisi bilan belgilanishi, qorong'i vaqtda va yetarlicha ko'rinmaydigan sharoitda esa bunga qo'shimcha ravishda old oq chiroq yoki yorug'lik qaytargich, orqasi esa qizil chiroq yoki yorug lik qaytargich bilan belgilanishi kerak YHQ 29-bobi 176-bandining sakkizinchi xatboshisiga asosan, transport vositalariga quyidagi taniqlik belgilari o'rnatilishi kerak: «Katta o'Ichamli yuk» - ichiga kengligi 50 millimetrli, diagonal bo yicha navbatma-navbat qizil va oq rangli chiziqlar tushirilgan, nur qaytaradigan yuzali, o lchami 400 x 400 millimetrli to'rtburchak shaklidagi belgi."
question_198,Bu yotiq chiziq quyidagi vazifani bajaradi:,"{""Maxsus piyodalar yo'lkasini bildiradi"",""Velosiped yolkasini bildiradi, chiziq yo'naltirgichlari bolaklar boyicha harakat yonalishini ko'rsatadi"",""Piyodalar o'tish joyini bildiradi, chiziq yo'naltirgichlari piyodalar harakatlanish yo'nalishini ko'rsatadi""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-198.jpg,300,,"YHQ 2-ilovasi 1-bo'limining o'n oltinchi va ơ'n yettinchi xatboshlariga asosan: 1.14.2 (zebra) - tartibga solinmagan va solingan piyodalarning o'tish joyini belgilaydi; 1.14.2 yotiq chiziqning yo""naltirgichlari piyodalarning harakatlanish yo nalishini ko'rsatadi."
