question,question_cyrl,answers,answers_cyrl,correct_answer,image_url,category,time_limit,audio_url,audio_url_cyrl,explanation_text,explanation_text_cyrl
Ushbu vaziyatda qaysi yo'nalishda harakatlanishingiz mumkin?,Ушбу вазиятда қайси йўналишда ҳаракатланишингиз мумкин?,"{""1, 3 va 4 yo'nalishlarda"",""1, 2 va 3 yo'nalishlarda"",""1 va 4 yo'nalishlarda"",""Barcha yo'nalishlarda""}","{""1, 3 ва 4 йўналишларда"",""1, 2 ва 3 йўналишларда"",""1 ва 4 йўналишларда"",""Барча йўналишларда""}",3,https://ptest.uz/images/4fffc189-754d-4768-b02f-feda1ab3284e.webp,Bilet 51-60,300,,,,
Haydovchi poezdni o'tkazib yuborishi uchun to'g'ri to'xtaganmi?,Ҳайдовчи поездни ўтказиб юбориши учун тўғри тўхтаганми?,"{""Ha"",""Yo'q""}","{""Ҳа"",""Йўқ""}",1,https://ptest.uz/images/c1706092-b024-4938-903c-4677f3478c78.webp,Bilet 51-60,300,,,,
Odamlarni quyidagi hollarda tashishga ruxsat etiladi:,Одамларни қуйидаги ҳолларда ташишга рухсат этилади:,"{""Tirkama-uychada"",""Yuk tashiladigan tirkamalarda"",""Taraktoriarda"",""Bolalarni yuk avtomobilining yukxonasida"",""Barcha hollarda tashish taqialanadi""}","{""Тиркама-уйчада"",""Юк ташиладиган тиркамаларда"",""Таракториарда"",""Болаларни юк автомобилининг юкхонасида"",""Барча ҳолларда ташиш тақиаланади""}",4,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
"Siz chorrahadan chapga burilmoqchisiz, kimga yo'l berishingiz kerak?","Сиз чорраҳадан чапга бурилмоқчисиз, кимга йўл беришингиз керак?","{""Mikroavtobusga"",""Traktorga"",""Ikkala transportga"",""Birinchi o'tish huquqiga egaman""}","{""Микроавтобусга"",""Тракторга"",""Иккала транспортга"",""Биринчи ўтиш ҳуқуқига эгаман""}",1,https://ptest.uz/images/4212e081-8996-40b2-b8ec-67e421458a21.webp,Bilet 51-60,300,,,,
Yo'naltirgichlar bilan ko'rsatilgan qaysi yo'nalishlarda harakat ruxsat etilgan? Transport vositalarini boshqarishni dastlabki o'rgatish (boshiang'ich mashg'ulot) qaerda amalga oshiriladi?,Йўналтиргичлар билан кўрсатилган қайси йўналишларда ҳаракат рухсат этилган? Транспорт воситаларини бошқаришни дастлабки ўргатиш (бошианғич машғулот) қаерда амалга оширилади?,"{""Avtomagistralda"",""Aholi punktlarida"",""Turar joy dahalarida"",""Yopiq maydonchalarda yoki avtodromiarda"",""Barcha yo'nalishlarga""}","{""Автомагистралда"",""Аҳоли пунктларида"",""Турар жой даҳаларида"",""Ёпиқ майдончаларда ёки автодромиарда"",""Барча йўналишларга""}",3,https://ptest.uz/images/37a1487c-958a-41f0-b51b-3255429946f8.webp,Bilet 51-60,300,,,,
Harakatlanish vaqtida velosipedchi bilan avtomobil yo'llari kesishganda kim yo'l berishi kerak?,Ҳаракатланиш вақтида велосипедчи билан автомобил йўллари кесишганда ким йўл бериши керак?,"{""Avtomobil"",""Velosipedchilar"",""O'zaro kelishib o'tishadi""}","{""Автомобил"",""Велосипедчилар"",""Ўзаро келишиб ўтишади""}",1,https://ptest.uz/images/2838aca2-745d-4749-89ea-cbd3e97b0ee6.webp,Bilet 51-60,300,,,,
Ushbu belgi qanday nomlanadi?,Ушбу белги қандай номланади?,"{""Piyodalarning harakati taqiqlangan"",""Individual harakatlanish vositalarini boshqarish taqiqlangan"",""Bolalar uchishi taqiqlangan"",""Ko'rsatilgan barcha javoblar to'g'ri""}","{""Пиёдаларнинг ҳаракати тақиқланган"",""Индивидуал ҳаракатланиш воситаларини бошқариш тақиқланган"",""Болалар учиши тақиқланган"",""Кўрсатилган барча жавоблар тўғри""}",1,https://ptest.uz/images/5991673f-1763-4d06-85ba-9d650ca12888.webp,Bilet 51-60,300,,,,
Ushbu kesishmadan o'ngga burilishga ruxsat beriladimi?,Ушбу кесишмадан ўнгга бурилишга рухсат бериладими?,"{""Taqiqlanadi"",""Ruxsat beriladi""}","{""Тақиқланади"",""Рухсат берилади""}",1,https://ptest.uz/images/67dc7acb-650a-49b6-8061-8c8ca282c25a.webp,Bilet 51-60,300,,,,
Faqat belgilangan yo'nalishli transport vositalariga qatnov qisimda ajratilgan tasmasida boshqa turdagi transport vositalari harakatlanishga ruhsat etiladimi?,Фақат белгиланган йўналишли транспорт воситаларига қатнов қисимда ажратилган тасмасида бошқа турдаги транспорт воситалари ҳаракатланишга руҳсат этиладими?,"{""Ruxsat etiladi"",""Taqiqlanadi"",""Faqat belgilangan yo'nalishli transport vositasining harakatlanish vaqti tugaganida ruhsat etiladi""}","{""Рухсат этилади"",""Тақиқланади"",""Фақат белгиланган йўналишли транспорт воситасининг ҳаракатланиш вақти тугаганида руҳсат этилади""}",2,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
Imtiyoz belgilari qaysi joylarda harakatlanish navbatini belgilaydi?,Имтиёз бэлгилари қайси жойларда ҳаракатланиш навбатини бэлгилайди?,"{""Faqat chorrahalarda"",""Faqat yo Ining tor qismiarida"",""Har ikkala javob ham to'g'ri""}","{""Фақат чорраҳаларда"",""Фақат ё Ининг тор қисмиарида"",""Ҳар иккала жавоб ҳам тўғри""}",2,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
Avtomobil qaysi yo'nalishda qayrilib olishiga ruxsat beriladi?,Автомобил қайси йўналишда қайрилиб олишига рухсат берилади?,"{""A yo'nalishga"",""B yo'nalishga"",""Har ikki yo'nalishda""}","{""А йўналишга"",""B йўналишга"",""Ҳар икки йўналишда""}",0,https://ptest.uz/images/0539a5d0-0c56-461a-aab8-914a4e933423.webp,Bilet 51-60,300,,,,
To'xtash deb nimaga aytiladi?,Тўхташ деб нимага айтилади?,"{""Transport vositasi harakatini 10 daqiqagacha bo'lgan muddatga to'xtatish (harakatsiz holatga keltirish)"",""Transport vositasiga yo'lovchilarni chiqarish yoki tushirish, yuk ortish yoki tushirish bilan bog'liq bo'lmagan hollarda harakatini 10 daqiqadan ko'proq vaqtga atayin to'xtatish""}","{""Транспорт воситаси ҳаракатини 10 дақиқагача бўлган муддатга тўхтатиш (ҳаракатсиз ҳолатга келтириш)"",""Транспорт воситасига йўловчиларни чиқариш ёки тушириш, юк ортиш ёки тушириш билан боғлиқ бўлмаган ҳолларда ҳаракатини 10 дақиқадан кўпроқ вақтга атайин тўхтатиш""}",0,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
Avtomobil haydovchisiga qaysi yo'nalish bo'yicha harakatlanishga ruxsat etiladi?,Автомобил ҳайдовчисига қайси йўналиш бўйича ҳаракатланишга рухсат этилади?,"{""O'ngga va chapga"",""Faqat chapga"",""Barcha yo'nalishlarga""}","{""Ўнгга ва чапга"",""Фақат чапга"",""Барча йўналишларга""}",1,https://ptest.uz/images/48ffe8f6-a129-4f95-8be0-9b203b134870.webp,Bilet 51-60,300,,,,
Quyidagi joyda sariq avtomobilga quvib o'tishga ruxsat beradimi?,Қуйидаги жойда сариқ автомобилга қувиб ўтишга рухсат берадими?,"{""Ruxsat beriladi"",""Taqiqlanadi""}","{""Рухсат берилади"",""Тақиқланади""}",0,https://ptest.uz/images/d5ba8920-2d0f-446a-a272-aab8671d27c1.webp,Bilet 51-60,300,,,,
Qaysi belgida haydovchiga quvib o'tish taqiqlangan?,Қайси белгида ҳайдовчига қувиб ўтиш тақиқланган?,"{""1 va 3"",""1 va 2"",""2 va 3"",""Hamma rasmda""}","{""1 ва 3"",""1 ва 2"",""2 ва 3"",""Ҳамма расмда""}",2,https://ptest.uz/images/5a75b446-af38-4193-80e7-358d1999d3dd.webp,Bilet 51-60,300,,,,
Quyidagi yo'l belgilaridan qaysilari qo'shimcha axborot belgilari hisoblanadi?,Қуйидаги йўл белгиларидан қайсилари қўшимча ахборот белгилари ҳисобланади?,"{""1 va 2 belgilar"",""2 va 3 belgila"",""Barcha belgilar""}","{""1 ва 2 белгилар"",""2 ва 3 белгила"",""Барча белгилар""}",1,https://ptest.uz/images/0211c51a-561b-43e2-858e-5cf9cfd70cfc.webp,Bilet 51-60,300,,,,
"Sariq mashina haydovchisi o'tib ketayotgan mashina orqasida to'xtagan bo'lsa, «STOP» belgisida ham to'xtashi kerakmi?","Сариқ машина ҳайдовчиси ўтиб кетаётган машина орқасида тўхтаган бўлса, «СТОП» белгисида ҳам тўхташи керакми?","{""Ha"",""Yo'q""}","{""Ҳа"",""Йўқ""}",0,https://ptest.uz/images/02c4b7a9-9b17-4543-be56-634e70d12267.webp,Bilet 51-60,300,,,,
Avtomobillar harakatlanayotgan qatnash qismida necha harakatlanish tasmasi bor?,Автомобиллар ҳаракатланаётган қатнаш қисмида неча ҳаракатланиш тасмаси бор?,"{""Bitta tasma"",""Ikkita tasma"",""Uchta tasma""}","{""Битта тасма"",""Иккита тасма"",""Учта тасма""}",1,https://ptest.uz/images/88680ff6-e951-4a00-85bd-f3c32d6d7f29.webp,Bilet 51-60,300,,,,
Avtomobil haydovchisi qaysi yo'nalishlarda harakatlanishga ruxsat beradi?,Автомобил ҳайдовчиси қайси йўналишларда ҳаракатланишга рухсат беради?,"{""Faqat A va B"",""Faqat B"",""Tolko A"",""Barchasi""}","{""Фақат А ва B"",""Фақат B"",""Только A"",""Барчаси""}",1,https://ptest.uz/images/7de83d8d-b5b4-492c-901c-2c46ec151471.webp,Bilet 51-60,300,,,,
Qaysi avtomobilga qayrilib olishga ruxsat beriladi?,Қайси автомобилга қайрилиб олишга рухсат берилади?,"{""Har ikkisiga"",""Sariq avtomobilga"",""Ko'k avtomobilga"",""Har ikki avtomobilga taqiqlanadi""}","{""Ҳар иккисига"",""Сариқ автомобилга"",""Кўк автомобилга"",""Ҳар икки автомобилга тақиқланади""}",3,https://ptest.uz/images/2cf36bf6-7229-4e0c-b042-d26abb7bb716.webp,Bilet 51-60,300,,,,
Chorrahadan o'tish navbatini ko'rsating:,Чорраҳадан ўтиш навбатини кўрсатинг:,"{""Velosiped, qizil avtomobil, oq avtomobil"",""Qizil avtomobil, oq avtomobil, velosiped"",""Velosiped, oq avtomobil, qizil avtomobil""}","{""Велосипед, қизил автомобил, оқ автомобил"",""Қизил автомобил, оқ автомобил, велосипед"",""Велосипед, оқ автомобил, қизил автомобил""}",2,https://ptest.uz/images/f79a79f8-9edc-4caa-b3d0-41cd71c4f861.webp,Bilet 51-60,300,,,,
Qaysi avtomobil chorrahada burilish qoidasini buzdi?,Қайси автомобил чорраҳада бурилиш қоидасини бузди?,"{""Qizil avtomobil"",""Ko'k avtomobil"",""Har ikkisi ham buzdi"",""Har ikkisi ham buzmagan""}","{""Қизил автомобиль"",""Кўк автомобиль"",""Ҳар иккиси ҳам бузди"",""Ҳар иккиси ҳам бузмаган""}",0,https://ptest.uz/images/57e02848-4d8c-42b0-a9d8-c49a17c1949b.webp,Bilet 51-60,300,,,,
Qaysi transport vositasi qoidani buzmoqda?,Қайси транспорт воситаси қоидани бузмоқда?,"{""Har ikkalasi buzmadi"",""Yashil buzdi"",""Har ikkalasi buzdi"",""Oq buzdi""}","{""Ҳар иккаласи бузмади"",""Яшил бузди"",""Ҳар иккаласи бузди"",""Оқ бузди""}",2,https://ptest.uz/images/36c34e9c-4014-4ea2-bd9c-7e1e6791c276.webp,Bilet 51-60,300,,,,
Bir yo'nalishda harakatlanayotgan (burilishga kirishmagan) relssiz transport vositasidan o'zib ketishga ruxsat beriladi:,Бир йўналишда ҳаракатланаётган (бурилишга киришмаган) релссиз транспорт воситасидан ўзиб кетишга рухсат берилади:,"{""Faqat chap tomondan"",""Faqat o'ng tomondan"",""Har ikki tomondan""}","{""Фақат чап томондан"",""Фақат ўнг томондан"",""Ҳар икки томондан""}",2,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
O'quv muddati yakunida “A” toifadagi mototransport vositasini boshqarish huquqiga ega bo'lish uchun necha yoshga to'lgan shaxslarga imtihonlar topshirishga ruxsat etiladi?,Ўқув муддати якунида “А” тоифадаги мототранспорт воситасини бошқариш ҳуқуқига эга бўлиш учун неча ёшга тўлган шахсларга имтиҳонлар топширишга рухсат этилади?,"{""17 yoshga"",""16 yoshga"",""14 yoshga"",""18 yoshga"",""15 yoshga""}","{""17 ёшга"",""16 ёшга"",""14 ёшга"",""18 ёшга"",""15 ёшга""}",1,https://ptest.uz/images/b4f8957d-937e-405b-bed1-b4d894051dee.webp,Bilet 51-60,300,,,,
Qaysi avtomobil haydovchisi svetaforning taqiqlovchi ishorasida to'g'ri to'xtadi? Rasmda ko'rsatilgan vaziyatda qizil avtomobil haydovchisi harakatni davom ettirish kerakmi?,Қайси автомобил ҳайдовчиси светафорнинг тақиқловчи ишорасида тўғри тўхтади? Расмда кўрсатилган вазиятда қизил автомобил ҳайдовчиси ҳаракатни давом эттириш керакми?,"{""Ha"",""Yo'q"",""Har ikkala rasmd""}","{""Ҳа"",""Йўқ"",""Ҳар иккала расмд""}",0,https://ptest.uz/images/63ecd59d-5add-456a-964d-72963d4fd296.webp,Bilet 51-60,300,,,,
To'xtab turish deb nimaga aytiladi?,Тўхтаб туриш деб нимага айтилади?,"{""Transport vositasi harakatini 10 daqiqagacha bo'lgan muddatga to'xtatish (harakatsiz holatga keltirish)"",""Transport vositasiga yo'lovchilarni chiqarish yoki tushirish, yuk ortish yoki tushirish bilan bog'liq bo'lmagan hollarda harakatini 10 daqiqadan ko'proq vaqtga atayin to'xtatish""}","{""Транспорт воситаси ҳаракатини 10 дақиқагача бўлган муддатга тўхтатиш (ҳаракатсиз ҳолатга келтириш)"",""Транспорт воситасига йўловчиларни чиқариш ёки тушириш, юк ортиш ёки тушириш билан боғлиқ бўлмаган ҳолларда ҳаракатини 10 дақиқадан кўпроқ вақтга атайин тўхтатиш""}",1,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
Qaysi yo'nalishda qayrilib olishga ruxsat beradi?,Қайси йўналишда қайрилиб олишга рухсат беради?,"{""Faqat A va C"",""Faqat C"",""Faqat B"",""Barchasi""}","{""Фақат А ва C"",""Фақат C"",""Фақат B"",""Барчаси""}",1,https://ptest.uz/images/a5cc88b2-f006-4c82-9da8-58da09835839.webp,Bilet 51-60,300,,,,
Qaysi yo'nalish bo'yicha harakatlanishga ruxsat berilgan?,Қайси йўналиш бўйича ҳаракатланишга рухсат берилган?,"{""A va B"",""B va C"",""Hamma yo'nalishlarga""}","{""А ва Б"",""Б ва Ч"",""Ҳамма йўналишларга""}",1,https://ptest.uz/images/c180fe67-11a2-48a6-b2d2-0ef111c3fcb1.webp,Bilet 51-60,300,,,,
Avtomobillarga qaysi yo'nalishlarda harakatlanishga ruxsat beriladi?,Автомобилларга қайси йўналишларда ҳаракатланишга рухсат берилади?,"{""Qizilga chapga, ko'kka taqiqlaydi"",""Ko'kka to'g'riga, qizilga chapga"",""Har ikkisiga ham ko'rsatilgan yo'nalishlarda ruxsat beriladi"",""Qizilga ruxsat beriladi, ko'kka o'nga taqiqlangan""}","{""Қизилга чапга, кўкка тақиқлайди"",""Кўкка тўғрига, қизилга чапга"",""Ҳар иккисига ҳам кўрсатилган йўналишларда рухсат берилади"",""Қизилга рухсат берилади, кўкка ўнга тақиқланган""}",2,https://ptest.uz/images/0874fde1-99cd-40e1-9470-28f638645c76.webp,Bilet 51-60,300,,,,
Chapga burilish sizga qaysi traektoriya bo'yicha amalga oshirishga ruxsat etiladi?,Чапга бурилиш сизга қайси траектория бўйича амалга оширишга рухсат этилади?,"{""Faqat A traektoriya bo'yicha"",""Ko'rsatilgan traektoriyalardan istalgan biri bo'yicha"",""Faqat B traektoriya bo'yicha""}","{""Фақат А траектория бўйича"",""Кўрсатилган траекториялардан исталган бири бўйича"",""Фақат B траектория бўйича""}",2,https://ptest.uz/images/70c34207-e3f4-47a1-8a44-bec0a64be006.webp,Bilet 51-60,300,,,,
"Qaysi javobda ""avariya holatini yuzaga keltirish"" atamasi tarifi to'g'ri ko'rsatilgan?","Қайси жавобда ""авария ҳолатини юзага келтириш"" атамаси таърифи тўғри кўрсатилган?","{""Yo'l-transport hodisalarining kelib chiqish sabablarining oldini olishga, ularning og'ir oqibatlarini kamaytirishga qaratilgan faoliyat"",""Yo'l harakatining boshqa qatnashchilarini harakat yo'nalishi yoki tezligini keskin o'zgartirishga, shuningdek, o'z xavfsizligini yoxud boshqa fuqarolar xavfsizligini taminlash uchun o'zga choralarni ko'rishga majbur qilish""}","{""Йўл-транспорт ҳодисаларининг келиб чиқиш сабабларининг олдини олишга, уларнинг оғир оқибатларини камайтиришга қаратилган фаолият"",""Йўл ҳаракатининг бошқа қатнашчиларини ҳаракат йўналиши ёки тезлигини кескин ўзгартиришга, шунингдек, ўз хавфсизлигини ёхуд бошқа фуқаролар хавфсизлигини таъминлаш учун ўзга чораларни кўришга мажбур қилиш""}",1,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
Velosipeddan foydalanishda yo'lovchi tashish qaysi hollarda ruxsat etiladi?,Велосипеддан фойдаланишда йўловчи ташиш қайси ҳолларда рухсат этилади?,"{""Faqat 7 yoshgacha bo'lgan bolalarni maxsus o'rindiqda tashish mumkin"",""Faqat kattalar uchun ruxsat etiladi"",""Har qanday yo'lovchini tashish mumkin"",""Hech qachon ruxsat etilmaydi""}","{""Фақат 7 ёшгача бўлган болаларни махсус ўриндиқда ташиш мумкин"",""Фақат катталар учун рухсат этилади"",""Ҳар қандай йўловчини ташиш мумкин"",""Ҳеч қачон рухсат этилмайди""}",0,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
Harakat tezligi 40 km/soatdan oshmaydigan transport vositasiga qatnov qismining o'ng qatoridan chiqishga qachon ruxsat etiladi?,Ҳаракат тезлиги 40 км/соатдан ошмайдиган транспорт воситасига қатнов қисмининг ўнг қаторидан чиқишга қачон рухсат этилади?,"{""Aylanib o'tishda"",""Chapga burilish yoki qayrib olish uchun qayta tizilishda"",""Barcha sanab o'tilgan hollarda""}","{""Айланиб ўтишда"",""Чапга бурилиш ёки қайриб олиш учун қайта тизилишда"",""Барча санаб ўтилган ҳолларда""}",2,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
"Svetoforning asosiy yashil ishorasiga yo'naltirgich (yo'naltirgichlar)ning shakli tushirilgan bo'lsa, haydovchilarga nima haqida axborot beradi?","Светофорнинг асосий яшил ишорасига йўналтиргич (йўналтиргичлар)нинг шакли туширилган бўлса, ҳайдовчиларга нима ҳақида ахборот беради?","{""Yaqin orada yashil ishorasi yonishi haqida axborot beradi"",""Svetoforning qo'shimcha tarmog'i borligi haqida axborot beradi"",""Svetofor ishlamayotganligi to'g'risida axborot beradi""}","{""Яқин орада яшил ишораси ёниши ҳақида ахборот беради"",""Светофорнинг қўшимча тармоғи борлиги ҳақида ахборот беради"",""Светофор ишламаётганлиги тўғрисида ахборот беради""}",1,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
Yo'nalishli transport vositalariga bekatlardan tashqari joylarda yo'lovchi olish va tushirishga (yo'nalishli taksilar bundan mustasno) ruxsat etiladimi?,Йўналишли транспорт воситаларига бекатлардан ташқари жойларда йўловчи олиш ва туширишга (йўналишли таксилар бундан мустасно) рухсат этиладими?,"{""Ruxsat etiladi"",""Taqiqlanadi""}","{""Рухсат этилади"",""Тақиқланади""}",1,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
Qizil avtomobil kimga yo'l berishi kerak?,Қизил автомобил кимга йўл бериши керак?,"{""Yuk mashinasiga"",""Traktorga"",""Hech kimga""}","{""Юк машинасига"",""Тракторга"",""Ҳеч кимга""}",2,https://ptest.uz/images/43a3c267-a986-47d8-9279-ebdfc5973d68.webp,Bilet 51-60,300,,,,
Qaysi avtomobil haydovchisi yo'l berishi kerak?,Қайси автомобиль ҳайдовчиси йўл бериши керак?,"{""Qizil avtomobil"",""Ko'k avtomobil""}","{""Қизил автомобиль"",""Кўк автомобиль""}",0,https://ptest.uz/images/ba15ab5a-6365-4913-a0f3-320af7e05090.webp,Bilet 51-60,300,,,,
Ushbu avtomobil qaysi yo'nalishlarda harakatlanishga ruxsat beriladi?,Ушбу автомобиль қайси йўналишларда ҳаракатланишга рухсат берилади?,"{""Barcha yo'nalishlarda"",""Birinchi, ikkinchi va uchinchi yo'nalishlarda"",""Birinchi, uchinchi va to'rtinchi yo'nalishlarda"",""Faqat birinchi""}","{""Барча йўналишларда"",""Биринчи, иккинчи ва учинчи йўналишларда"",""Биринчи, учинчи ва тўртинчи йўналишларда"",""Фақат биринчи""}",2,https://ptest.uz/images/1309ffbe-dd55-48b9-9614-a83b58702e1f.webp,Bilet 51-60,300,,,,
Avtobus haydovchisiga bu joyda odam tushirishga ruxsat etiladimi?,Автобус ҳайдовчисига бу жойда одам туширишга рухсат этиладими?,"{""Ruxsat etiladi"",""Taqiqlanadi"",""Agar avtobus belgilangan yo'nalishli bo'lsa ruxsat etiladi""}","{""Рухсат этилади"",""Тақиқланади"",""Агар автобус белгиланган йўналишли бўлса рухсат этилади""}",1,https://ptest.uz/images/5963219d-d906-4573-b4b7-53b04fe4e3c9.webp,Bilet 51-60,300,,,,
Qaysi transport vositalari o'ngga harakatlanishga ruxsat etiladi?,Қайси транспорт воситалари ўнгга ҳаракатланишга рухсат этилади?,"{""Har ikkalaga"",""Tramvayga"",""Yengil avtomobilga""}","{""Ҳар иккалага"",""Трамвайга"",""Енгил автомобилга""}",2,https://ptest.uz/images/04a6d7ae-2abb-4962-84fc-d70bbba171bc.webp,Bilet 51-60,300,,,,
Ushbu avtomobilga ko'rsatilgan yo'nalishlardan qaysi biriga harakatlanishga ruxsat etiladi?,Ушбу автомобилга кўрсатилган йўналишлардан қайси бирига ҳаракатланишга рухсат этилади?,"{""Faqat qayrilib olishga"",""Faqat chapga"",""Ikkala yo'nalishga ham harakatlanish taqiqlanadi"",""Ikkala yo'nalishga ham harakatlanishga ruxsat etiladi""}","{""Фақат қайрилиб олишга"",""Фақат чапга"",""Иккала йўналишга ҳам ҳаракатланиш тақиқланади"",""Иккала йўналишга ҳам ҳаракатланишга рухсат этилади""}",3,https://ptest.uz/images/bf921d6c-ac5a-4455-b7d9-c983611613d7.webp,Bilet 51-60,300,,,,
Avtomobilga qaysi yo'nalishlarda harakatlanishga ruxsat etiladi?,Автомобилга қайси йўналишларда ҳаракатланишга рухсат этилади?,"{""1-yo'nalishda"",""2-yo'nalishda"",""Har ikkisiga ham ruxsat beriladi""}","{""1-йўналишда"",""2-йўналишда"",""Ҳар иккисига ҳам рухсат берилади""}",0,https://ptest.uz/images/4a7328fa-5b7b-4133-8438-23615f4783b4.webp,Bilet 51-60,300,,,,
Avtomobil haydovchisi qaysi yo'nalish bo'yicha qoidani buzib burilmoqda?,Автомобил ҳайдовчиси қайси йўналиш бўйича қоидани бузиб бурилмоқда?,"{""A"",""B"",""Har ikki yo'nalish bo'yicha qoidani buzmoqda"",""Har ikki yo'nalish bo'yicha qoidani buzmayapti""}","{""А"",""Б"",""Ҳар икки йўналиш бўйича қоидани бузмоқда"",""Ҳар икки йўналиш бўйича қоидани бузмаяпти""}",2,https://ptest.uz/images/9accd329-2a1c-4f56-9306-8b76d719f5b4.webp,Bilet 51-60,300,,,,
Qaysi yo'nalishlarda harakat qilish mumkin?,Қайси йўналишларда ҳаракат қилиш мумкин?,"{""Barcha yo'nalishlarda harakatlanishga ruxsat etiladi"",""Chapga va orqaga qaytish (qayrilib olish)"",""Chapga"",""To'g'riga va chapga"",""Barcha yo'nalishlarda harakatlanish taqiqlanadi""}","{""Барча йўналишларда ҳаракатланишга рухсат этилади"",""Чапга ва орқага қайтиш (қайрилиб олиш)"",""Чапга"",""Тўғрига ва чапга"",""Барча йўналишларда ҳаракатланиш тақиқланади""}",2,https://ptest.uz/images/9c99a446-4798-428d-b95c-d58c6ca18dc5.webp,Bilet 51-60,300,,,,
Aholi punktlaridan tashqarida qaysi avtomobil to'xtab turish qoidasini buzmadi?,Aҳоли пунктларидан ташқарида қайси автомобиль тўхтаб туриш қоидасини бузмади?,"{""Qizil avtomobil"",""Yashil avtomobil"",""Qizil va yashil avtomobil"",""Barcha avtomobillar to'xtab turish qoidasini buzdi"",""Ko'k avtomobil""}","{""Қизил автомобиль"",""Яшил автомобиль"",""Қизил ва яшил автомобиль"",""Барча автомобиллар тўхтаб туриш қоидасини бузди"",""Кўк автомобиль""}",0,https://ptest.uz/images/53e5e415-b698-4de1-833e-dea54bbfa153.webp,Bilet 51-60,300,,,,
Qaysi rasmda sariq avtomobil haydovchisi qizil avtomobilga yo'l berishi kerak?,Қайси расмда сариқ автомобил ҳайдовчиси қизил автомобилга йўл бериши керак?,"{""Birinchi rasmda"",""Ikkinchi rasmda"",""Ikkala rasmda""}","{""Биринчи расмда"",""Иккинчи расмда"",""Иккала расмда""}",2,https://ptest.uz/images/246c9768-157e-444e-87d6-db04a82492d9.webp,Bilet 51-60,300,,,,
Yengil avtomobil qaysi yo'nalish bo'yicha to'g'ri burilmoqda?,Енгил автомобил қайси йўналиш бўйича тўғри бурилмоқда?,"{""1"",""1 va 2"",""2""}","{""1"",""1 ва 2"",""2""}",0,https://ptest.uz/images/93ae0751-1eda-4afa-a641-c2a5cd17863d.webp,Bilet 51-60,300,,,,
Individual harakatlanish vositalarini necha yoshdan boshqarishga ruxsat beriladi?,Индивидуал ҳаракатланиш воситаларини неча ёшдан бошқаришга рухсат берилади?,"{""12"",""14"",""16""}","{""12"",""14"",""16""}",1,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
Yuk avtomobiliga qaysi yo'nalishlar bo'yicha harakatlanishga ruxsat etiladi?,Юк автомобилига қайси йўналишлар бўйича ҳаракатланишга рухсат этилади?,"{""Faqat chapga"",""Chapga va qayrilib olishga"",""To'g'riga va chap""}","{""Фақат чапга"",""Чапга ва қайрилиб олишга"",""Тўғрига ва чап""}",0,https://ptest.uz/images/a4f79cb0-44e7-4972-8474-a62263334ea8.webp,Bilet 51-60,300,,,,
Yo'l chiziqlari nechta guruhdan iborat?,Йўл чизиқлари нэчта гуруҳдан иборат?,"{""2 ta"",""3 ta"",""4 ta""}","{""2 та"",""3 та"",""4 та""}",0,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
"Yondosh hududlardan yo'lga chiqish joylarida yoki yo'lning dala, o'rmon yo'llari va boshqa doimiy harakatlanish, o'tib ketish uchun mo'ljallanmagan yo'llar bilan kesishgan (tutashgan) joylarida, ularning oldida tegishli belgillar o'rnatilmagan bo'lsa, bu belgillarning tasiri yo'qoladimi?","Ёндош ҳудудлардан йўлга чиқиш жойларида ёки йўлнинг дала, ўрмон йўллари ва бошқа доимий ҳаракатланиш, ўтиб кетиш учун мўлжалланмаган йўллар билан кесишган (туташган) жойларида, уларнинг олдида тегишли белгиллар ўрнатилмаган бўлса, бу белгилларнинг таъсири йўқоладими?","{""Yo'qoladi"",""Yo'qolmaydi""}","{""Йўқолади"",""Йўқолмайди""}",1,https://ptest.uz/images/e0cc8d5d-e1d3-480a-95aa-bd986e907117.webp,Bilet 51-60,300,,,,
Qaysi belgida qayrilishga ruxsat etiladi?,Қайси белгида қайрилишга рухсат этилади?,"{""B"",""C"",""A"",""A, B, C""}","{""Б"",""Ч"",""А"",""А, Б, Ч""}",3,https://ptest.uz/images/b6578efe-8aed-4a2d-ad3e-5495b2d7399d.webp,Bilet 51-60,300,,,,
