question,question_cyrl,answers,answers_cyrl,correct_answer,image_url,category,time_limit,audio_url,audio_url_cyrl,explanation_text,explanation_text_cyrl
Belgilardan qay biri ajratuvchi bo'lagi bo'lgan yo'lning harakat uchun yopiq qatnov qismini aylanib o'tish yo'nalishini ko'rsatadi?,Белгилардан қай бири ажратувчи бўлаги бўлган ёлнинг ҳаракат учун ёпиқ қатнов қисмини айланиб ўтиш ёналишини кўрсатади?,"{""1"",""2"",""3"",""4"",""5""}","{""1"",""2"",""3"",""4"",""5""}",4,https://ptest.uz/images/759671cd-a342-4af0-8cf7-262b45f1daa7.webp,25-BILET,300,,,,
Tormozlanish bo'lagi bo'lgan yo'lda qaysi transport vositasi unga chiqish qoidasini buzdi?,Тормозланиш бўлаги бўлган ёлда қайси транспорт воситаси унга чиқиш қоидасини бузди?,"{""Har ikki transport vositasi"",""Sariq avtomobil"",""Har ikki transport vositasi to'g'ri burilyapti""}","{""Ҳар икки транспорт воситаси"",""Сариқ автомобил"",""Ҳар икки транспорт воситаси тўғри буриляпти""}",1,https://ptest.uz/images/2eb626be-44da-4f81-a2d2-6224a18163d4.webp,25-BILET,300,,,,
Transport vositalarining temir yo'l kesishmasiga qancha masofadan yaqinroqda to'xtab turishlari taqaqlanadi?,Транспорт воситаларининг темир ёл кесишмасига қанча масофадан яқинроқда тўхтаб туришлари тақақланади?,"{""300 m"",""150 m"",""100 m"",""50 m"",""25 m""}","{""300 м"",""150 м"",""100 м"",""50 м"",""25 м""}",3,https://postimg.cc/Dmfk0bYv,25-BILET,300,,,,
Chorrahani transport vositalari quyidagi tartibda kesib o'tadilar:,Чорраҳани транспорт воситалари қуйидаги тартибда кесиб ўтадилар:,"{""Hamma bir vaqtda"",""Ko'k, qizil, yashil"",""Ko'k ayni vaqtda yashil bilan, qizil"",""Qizil, yashil bilan ko'k""}","{""Ҳамма бир вақтда"",""Кўк, қизил, яшил"",""Кўк айни вақтда яшил билан, қизил"",""Қизил, яшил билан кўк""}",0,https://ptest.uz/images/f6055d32-7d47-450c-9fa2-162ff10bfc8e.webp,25-BILET,300,,,,
Harakatlanish ruxsat etilgan:,Ҳаракатланиш рухсат етилган:,"{""Qizil avtomobilga"",""Motosiklga"",""Tramvayga va qizil avtomobilga"",""Tramvayga"",""Ko'k avtomobilga""}","{""Қизил автомобилга"",""Мотосиклга"",""Трамвайга ва қизил автомобилга"",""Трамвайга"",""Кўк автомобилга""}",0,https://ptest.uz/images/54638144-854c-4844-9be4-e6003e9df6de.webp,25-BILET,300,,,,
Haydovchining o'zi aniqlay oladigan harakatlanish uchun to'sqinlik yoki xavf tug'ilganda qanday choralar ko'rishi kerak?,Ҳайдовчининг ўзи аниқлай оладиган ҳаракатланиш учун тўсқинлик ёки хавф туғилганда қандай чоралар кўриши керак?,"{""Xavfsizlik choralariga rioya qilgan holda tezlikni kamaytirishi va xavfli yo'l qismidan o'tishi"",""Tezlikni transport vositasi to'xtagunicha kamaytirishi yoki to'siqni aylanib o'tishning boshqa harakat qatnashchilari uchun xavfsiz choralarni ko'rishi"",""Sodir bo'lgan hodisa haqida ichki ishlar organlariga xabar berishi"",""DYHX xizmatining eng yaqin mahkamasiga yoki IIO idorasiga kelishi va paydo bo'lgan to'sqinliklar yoki xavf-xatar to'g'risida xabar berishi""}","{""Хавфсизлик чораларига риоя қилган ҳолда тезликни камайтириши ва хавфли ёл қисмидан ўтиши"",""Тезликни транспорт воситаси тўхтагунича камайтириши ёки тўсиқни айланиб ўтишнинг бошқа ҳаракат қатнашчилари учун хавфсиз чораларни кўриши"",""Содир бўлган ҳодиса ҳақида ички ишлар органларига хабар бериши"",""ДЙҲХ хизматининг енг яқин маҳкамасига ёки ИИО идорасига келиши ва пайдо бўлган тўсқинликлар ёки хавф-хатар тўғрисида хабар бериши""}",1,https://postimg.cc/Dmfk0bYv,25-BILET,300,,,,
Yo'l chizig'i bilan ajratilgan bekat maydonchasidan harakatlanish uchun foydalanishga ruxsat etiladimi?,Ёл чизиғи билан ажратилган бекат майдончасидан ҳаракатланиш учун фойдаланишга рухсат етиладими?,"{""Ruxsat etiladi"",""Taqiqlanadi"",""To'xtash joyida tramvay bo'lmaganda ruxsat etiladi""}","{""Рухсат етилади"",""Тақиқланади"",""Тўхташ жойида трамвай бўлмаганда рухсат етилади""}",1,https://ptest.uz/images/5c3929e8-d5f9-495e-b5c3-b2aee7780fa1.webp,25-BILET,300,,,,
Agar jonlantirishni (reanimasiyani) 2 kishi bir vaqtda olib borganda yurakni bilvosita massaj qilish va suniy nafas oldirish qanday bajariladi?,Агар жонлантиришни (реанимасияни) 2 киши бир вақтда олиб борганда юракни билвосита массаж қилиш ва суний нафас олдириш қандай бажарилади?,"{""Bir marta ko'krak qafasi bosiladi, bir marta havo puflanadi va hokazo"",""Ikki marta havo puflanadi, so'ng yurak sohasi 30 marta bosiladi va hokazo"",""2-3 marta havo puflangandan so'ng 15 marta ko'krak qafasi bosiladi""}","{""Бир марта кўкрак қафаси босилади, бир марта ҳаво пуфланади ва ҳоказо"",""Икки марта ҳаво пуфланади, сўнг юрак соҳаси 30 марта босилади ва ҳоказо"",""2-3 марта ҳаво пуфлангандан сўнг 15 марта кўкрак қафаси босилади""}",1,https://postimg.cc/Dmfk0bYv,25-BILET,300,,,,
Sanab o'tilgan sharoitlardan qay birida avtomobillar va avtopoezdlardan foydalanish taqiqlanadi?,Санаб ўтилган шароитлардан қай бирида автомобиллар ва автопоездлардан фойдаланиш тақиқланади?,"{""Gidravlik tormoz tizimining zichligi buzilganda"",""Tormoz tizimining samaradorligi qoida talablariga javob beradi"",""To'xtab turish tormoz tizimi harakatsiz holatda to'la vazndagi transport vositalarini 16% dan kam bo'lgan qiyalikda ushlab tura olganda""}","{""Гидравлик тормоз тизимининг зичлиги бузилганда"",""Тормоз тизимининг самарадорлиги қоида талабларига жавоб беради"",""Тўхтаб туриш тормоз тизими ҳаракатсиз ҳолатда тўла вазндаги транспорт воситаларини 16% дан кам бўлган қияликда ушлаб тура олганда""}",0,https://postimg.cc/Dmfk0bYv,25-BILET,300,,,,
"Qaysi belgi agar yuk avtomobilni tirkamasi bilan birga ruxsat etilgan to'liq vazni 7 tonnaga teng bo'lsa, tirkamali avtomobillarning harakatlanishini taqiqlaydi?","Қайси белги агар юк автомобилни тиркамаси билан бирга рухсат етилган тўлиқ вазни 7 тоннага тенг бўлса, тиркамали автомобилларнинг ҳаракатланишини тақиқлайди?","{""1"",""2"",""3"",""4"",""5""}","{""1"",""2"",""3"",""4"",""5""}",3,https://ptest.uz/images/2411eab0-c3f2-424d-b87f-47516068a21e.webp,25-BILET,300,,,,
Qaysi transport vositalari yo'lovchilarni tushirish uchun noto'g'ri to'xtagan?,Қайси транспорт воситалари ёловчиларни тушириш учун нотўғри тўхтаган?,"{""Qizil avtomobil"",""Ko'k avtomobil"",""Motosikl"",""Har ikki avtomobil"",""Hamma transport vositalari""}","{""Қизил автомобил"",""Кўк автомобил"",""Мотосикл"",""Ҳар икки автомобил"",""Ҳамма транспорт воситалари""}",0,https://ptest.uz/images/ea518e55-dbdb-4c41-877c-2b3891b772a4.webp,25-BILET,300,,,,
Jabrlanuvchiga uning yurak faoliyati yoki nafas olishi to'xtaganda qanday ketma-ketlikda birinchi yordam ko'rsatish zarur?,Жабрланувчига унинг юрак фаолияти ёки нафас олиши тўхтаганда қандай кетма-кетликда биринчи ёрдам кўрсатиш зарур?,"{""Yurakni massaj qilish, nafas yo'llarini bo'shatish, suniy nafas oldirish"",""Suniy nafas oldirish, yurakni ustidan massaj qilish, nafas yo'llarini bo'shatish"",""Nafas yo'llarini bo'shatish, suniy nafas oldirish va yurakning ustidan massaj qilish""}","{""Юракни массаж қилиш, нафас ёлларини бўшатиш, суний нафас олдириш"",""Суний нафас олдириш, юракни устидан массаж қилиш, нафас ёлларини бўшатиш"",""Нафас ёлларини бўшатиш, суний нафас олдириш ва юракнинг устидан массаж қилиш""}",2,https://postimg.cc/Dmfk0bYv,25-BILET,300,,,,
Tashiladigan yuk vaznini va o'qlar bo'yicha tushadigan og'irlikni taqsimlashni kim tartibga solib turadi?,Ташиладиган юк вазнини ва ўқлар бўйича тушадиган оғирликни тақсимлашни ким тартибга солиб туради?,"{""Davlat YHXX"",""Avtoxo'jalik mamuriyati"",""Mazkur transport vositasini tayyorlovchi-korxona""}","{""Давлат ЙҲХХ"",""Автохўжалик мамурияти"",""Мазкур транспорт воситасини тайёрловчи-корхона""}",2,https://postimg.cc/Dmfk0bYv,25-BILET,300,,,,
Bu belgi qaysi transport vositalariga tegishli emas?,Бу белги қайси транспорт воситаларига тегишли емас?,"{""Traktorlar va o'ziyurar avtomobillarga"",""Avtobuslar va mikro avtobuslarga"",""Belgi tasirida joylashgan korxonalarga xizmat ko'rsatayotgan transport vositasiga""}","{""Тракторлар ва ўзиюрар автомобилларга"",""Автобуслар ва микро автобусларга"",""Белги тасирида жойлашган корхоналарга хизмат кўрсатаётган транспорт воситасига""}",2,https://ptest.uz/images/58b580a1-a62e-4eea-9620-851b1ec78167.webp,25-BILET,300,,,,
Mazkur vaziyatda qizil avtomobilga quvib o'tishga ruxsat etiladimi?,Мазкур вазиятда қизил автомобилга қувиб ўтишга рухсат етиладими?,"{""Ruxsat etiladi"",""Taqiqlanadi"",""Quvib o'tilayotgan transport vositasing tezligi 40 km/s dan kam bo'lganda ruxsat etiladi""}","{""Рухсат етилади"",""Тақиқланади"",""Қувиб ўтилаётган транспорт воситасинг тезлиги 40 км/с дан кам бўлганда рухсат етилади""}",0,https://ptest.uz/images/f4c9fb0b-e2fa-4c4b-a225-df93d930b63b.webp,25-BILET,300,,,,
Harakatlanish taqiqlangan:,Ҳаракатланиш тақиқланган:,"{""Ko'k-sariq avtomobilga chapga"",""Ko'k-sariq avtomobilga to'g'riga, qizil avtomobilga to'g'riga va o'ngga"",""Qizil avtomobilga - to'g'riga va o'ngga""}","{""Кўк-сариқ автомобилга чапга"",""Кўк-сариқ автомобилга тўғрига, қизил автомобилга тўғрига ва ўнгга"",""Қизил автомобилга - тўғрига ва ўнгга""}",0,https://ptest.uz/images/4abfded4-94c2-451e-9da0-0af9eb5225d1.webp,25-BILET,300,,,,
Haydovchi aholi punktidan tashqarida harakat qoidalarini buzmoqdami?,Ҳайдовчи аҳоли пунктидан ташқарида ҳаракат қоидаларини бузмоқдами?,"{""Ha"",""Yo'q""}","{""Ҳа"",""Ёқ""}",0,https://ptest.uz/images/afe230b7-d8a4-4724-94ac-15f271b945f3.webp,25-BILET,300,,,,
Transport vositalariga qaysi yo'nalish bo'yicha harakatlanishga ruxsat etiladi?,Транспорт воситаларига қайси ёналиш бўйича ҳаракатланишга рухсат етилади?,"{""Tramvayga chapga yoki to'g'riga"",""Faqat avtomobilga chapga"",""Tramvay va avtomobilga chapga"",""Tramvayga chapga yoki to'g'riga, avtomobilga tramvaydan so'ng"",""Tramvayga chapga, avtomobilga chapga va teskari yo'nalishga""}","{""Трамвайга чапга ёки тўғрига"",""Фақат автомобилга чапга"",""Трамвай ва автомобилга чапга"",""Трамвайга чапга ёки тўғрига, автомобилга трамвайдан сўнг"",""Трамвайга чапга, автомобилга чапга ва тескари ёналишга""}",4,https://ptest.uz/images/eae6f5c7-2408-47b2-9218-5d2a28e03fe8.webp,26-BILET,300,,,,
Bu belgi o'rnatilgan yo'lda avtobuslarga harakatlanish ruxsat etiladimi?,Бу белги ўрнатилган ёлда автобусларга ҳаракатланиш рухсат етиладими?,"{""Faqat ruxsat etilgan to'la vazni 3,5 t dan ortiq bo'lmagan avtomobillarga ruxsat etiladi"",""Taqiqlanadi"",""Ruxsat etiladi""}","{""Фақат рухсат етилган тўла вазни 3,5 т дан ортиқ бўлмаган автомобилларга рухсат етилади"",""Тақиқланади"",""Рухсат етилади""}",2,https://ptest.uz/images/ac3305ee-a7c1-4971-baf0-c98d495fa07e.webp,26-BILET,300,,,,
Belgilangan yo'nalishdagi transport vositalariga qaysilar kiradi?,Белгиланган ёналишдаги транспорт воситаларига қайсилар киради?,"{""Avtobuslar va yo'nalishli taksilar"",""Tramvaylar va trolleybuslar"",""Belgilangan yo'nalishlar bo'yicha harakatlanadigan avtobuslar, trolleybuslar, tramvaylar va yo'nalishli taksilar""}","{""Автобуслар ва ёналишли таксилар"",""Трамвайлар ва троллейбуслар"",""Белгиланган ёналишлар бўйича ҳаракатланадиган автобуслар, троллейбуслар, трамвайлар ва ёналишли таксилар""}",2,https://postimg.cc/Dmfk0bYv,26-BILET,300,,,,
"""Gazel"" yuk avtomobilining yuk bilan balandligi yo'l ustidan 3,8 m bo'lsa, uni tashish mumkinmi?","""Газел"" юк автомобилининг юк билан баландлиги ёл устидан 3,8 м бўлса, уни ташиш мумкинми?","{""Ruxsat beriladi"",""Ruxsat berilmaydi"",""Ruxsat beriladi, faqat yo'nalishlarda osma ko'priklar, osma yo'l (estakada) bo'lmasa""}","{""Рухсат берилади"",""Рухсат берилмайди"",""Рухсат берилади, фақат ёналишларда осма кўприклар, осма ёл (естакада) бўлмаса""}",0,https://postimg.cc/Dmfk0bYv,26-BILET,300,,,,
"Yuk transport vositasining o'lchamlaridan chiqib tursa, kunning qorong'i vaqtida va etarli ko'rinmaydigan sharoitda qanday belgilanadi?","Юк транспорт воситасининг ўлчамларидан чиқиб турса, куннинг қоронги вақтида ва етарли кўринмайдиган шароитда қандай белгиланади?","{""Ishora taxtachalari yoki bayroqchalar (diagonal bo'yicha navbatma-navbat tortilgan qizil va oq yo'lli) bilan"",""\""????? ??????? ??\"" taniqlik belgisi bilan belgilanishi, qo'shimcha ravishda oldiga oq, orqasiga esa qizil chiroqlar yoki yorug'lik qaytargich bilan"",""Orqasiga qizil, oldiga oq bayroqchalar bilan""}","{""Ишора тахтачалари ёки байроқчалар (диагонал бўйича навбатма-навбат тортилган қизил ва оқ ёлли) билан"",""\""????? ??????? ??\"" таниқлик белгиси билан белгиланиши, қўшимча равишда олдига оқ, орқасига еса қизил чироқлар ёки ёруғлик қайтаргич билан"",""Орқасига қизил, олдига оқ байроқчалар билан""}",1,https://postimg.cc/Dmfk0bYv,26-BILET,300,,,,
Qaysi avtomobil haydovchisiga to'xtashga ruxsat etilgan?,Қайси автомобил ҳайдовчисига тўхташга рухсат етилган?,"{""Engil avtomobilning haydovchisiga"",""Yuk avtomobilining haydovchisiga"",""Har ikki haydovchiga""}","{""Енгил автомобилнинг ҳайдовчисига"",""Юк автомобилининг ҳайдовчисига"",""Ҳар икки ҳайдовчига""}",1,https://ptest.uz/images/8a31031a-16fc-49a1-80f6-766375d40317.webp,26-BILET,300,,,,
Ko'k avtomobilning haydovchisi qanday yo'l tutishi kerak?,Кўк автомобилнинг ҳайдовчиси қандай ёл тутиши керак?,"{""Sariq avtomobilga u orqadan kelayotgani uchun yo'l bermay, mo'ljallangan yo'nalishda chorrahani kesib o'tishi"",""Qarama-qarshi harakat bo'lagiga darhol qayta tizilishi"",""Tezlikni kamaytirishi, sariq avtomobilga quvib o'tishni tugallashiga imkon berishi, so'ng esa chapga burilishni ko'rsatadigan chiroqni yoqib, chapga burilishi lozim""}","{""Сариқ автомобилга у орқадан келаётгани учун ёл бермай, мўлжалланган ёналишда чорраҳани кесиб ўтиши"",""Қарама-қарши ҳаракат бўлагига дарҳол қайта тизилиши"",""Тезликни камайтириши, сариқ автомобилга қувиб ўтишни тугаллашига имкон бериши, сўнг еса чапга бурилишни кўрсатадиган чироқни ёқиб, чапга бурилиши лозим""}",2,https://ptest.uz/images/e8078d7e-5278-4b88-b73a-d8b4766bc0cf.webp,26-BILET,300,,,,
Belgilardan qaysi biri bevosita yo'lning xavfli qismi oldiga o'rnatiladi?,Белгилардан қайси бири бевосита ёлнинг хавфли қисми олдига ўрнатилади?,"{""1"",""2"",""3"",""4"",""5""}","{""1"",""2"",""3"",""4"",""5""}",4,https://ptest.uz/images/d8179554-9702-40d6-8835-269937479750.webp,26-BILET,300,,,,
Qaysi transport vositasiga harakatlanish ruxsat etiladi?,Қайси транспорт воситасига ҳаракатланиш рухсат етилади?,"{""Sariq va qizil avtomobilga"",""Yashil, qizil va oq avtomobilgatosiklga"",""Oq va yashil avtomobilga""}","{""Сариқ ва қизил автомобилга"",""Яшил, қизил ва оқ автомобилгатосиклга"",""Оқ ва яшил автомобилга""}",0,https://ptest.uz/images/604edbfc-b7ad-4b32-9adc-fcd320655884.webp,26-BILET,300,,,,
Yo'lovchilarni tushirish uchun qaysi transport vositalari to'g'ri to'xtadi?,Ёловчиларни тушириш учун қайси транспорт воситалари тўғри тўхтади?,"{""Engil avtomobil"",""Motosikl"",""Avtobus"",""Barcha transport vositalari""}","{""Енгил автомобил"",""Мотосикл"",""Автобус"",""Барча транспорт воситалари""}",0,https://ptest.uz/images/1b966794-41ff-4e8e-9e18-e932435b442b.webp,26-BILET,300,,,,
Qayrilish taqiqlanadi:,Қайрилиш тақиқланади:,"{""Chorrahalarda va ularga 15 metrdan dan yaqinroqda"",""Chorrahalar oldiga 15 metrdan yaqinroqda"",""Yo'lning loaqal bir yo'nalishida 100 metrdan kamroq qismi ko'rinadigan aholi punktlaridan tashqarida"",""Loaqal bir yo'nalishda yo'lning 100 metrdan kamroq qismi ko'ringanda""}","{""Чорраҳаларда ва уларга 15 метрдан дан яқинроқда"",""Чорраҳалар олдига 15 метрдан яқинроқда"",""Ёлнинг лоақал бир ёналишида 100 метрдан камроқ қисми кўринадиган аҳоли пунктларидан ташқарида"",""Лоақал бир ёналишда ёлнинг 100 метрдан камроқ қисми кўринганда""}",3,https://postimg.cc/Dmfk0bYv,26-BILET,300,,,,
"Avtomobil harakatlanayotganda kutilmaganda shinasi yorilib ketsa, haydovchi nima qilishi zarur?","Автомобил ҳаракатланаётганда кутилмаганда шинаси ёрилиб кетса, ҳайдовчи нима қилиши зарур?","{""Ishchi tormoz bilan to'la to'xtaguncha keskin tormozlash"",""Avtomobilni to'xtab turish tormozi yordamida to'xtatish"",""Rul chambaragini ushlab turish, to'g'ri chiziqda harakatni saqlash, tezlikni kamaytirish va to'xtatish""}","{""Ишчи тормоз билан тўла тўхтагунча кескин тормозлаш"",""Автомобилни тўхтаб туриш тормози ёрдамида тўхтатиш"",""Рул чамбарагини ушлаб туриш, тўғри чизиқда ҳаракатни сақлаш, тезликни камайтириш ва тўхтатиш""}",2,https://postimg.cc/Dmfk0bYv,26-BILET,300,,,,
Qaysi belgi chapga burilishga ruxsat etadi?,Қайси белги чапга бурилишга рухсат етади?,"{""1"",""2"",""3"",""4"",""5""}","{""1"",""2"",""3"",""4"",""5""}",2,https://ptest.uz/images/135cb2f0-ef26-4b13-b22e-1d3cd10a3bb2.webp,26-BILET,300,,,,
"Bunday yo'l belgisi bilan belgilangan yo'l qismlarida ruxsat etilgan to'la vazni 3,5 t dan ortiq bo'lgan yuk avtomobillarining qanday yuqori tezlik bilan harakatlanishiga ruxsat etiladi?","Бундай ёл белгиси билан белгиланган ёл қисмларида рухсат етилган тўла вазни 3,5 т дан ортиқ бўлган юк автомобилларининг қандай юқори тезлик билан ҳаракатланишига рухсат етилади?","{""60 km/s"",""90 km/s"",""80 km/s"",""70 km/s"",""100 km/s""}","{""60 км/с"",""90 км/с"",""80 км/с"",""70 км/с"",""100 км/с""}",2,https://ptest.uz/images/fa7c3a54-fc0e-4a9f-8a75-b0b351482e31.webp,26-BILET,300,,,,
Harakat tezligi 40 km/sdan oshmaydigan transport vositasiga qatnov qismining chap tasmasiga chiqishga qachon ruxsat etiladi?,Ҳаракат тезлиги 40 км/сдан ошмайдиган транспорт воситасига қатнов қисмининг чап тасмасига чиқишга қачон рухсат етилади?,"{""Burilish yoki qayrilish oldidan qayta tizilishda"",""Quvib o'tishda, o'zib ketishda yoki aylanib o'tishda"",""Sanab o'tilgan barcha hollarda"",""Sanab o'tilgan barcha hollarda, shuningdek, agar bir yo'nalishda harakatlanish uchun uchta va undan ortiq tasma bo'lganda""}","{""Бурилиш ёки қайрилиш олдидан қайта тизилишда"",""Қувиб ўтишда, ўзиб кетишда ёки айланиб ўтишда"",""Санаб ўтилган барча ҳолларда"",""Санаб ўтилган барча ҳолларда, шунингдек, агар бир ёналишда ҳаракатланиш учун учта ва ундан ортиқ тасма бўлганда""}",2,https://ptest.uz/images/a1b62224-e46f-4b31-8c94-94144757251a.webp,26-BILET,300,,,,
"Agar pnevmatik uzatmaning zichligi buzilib, kompressor ishlamay turganda boshqaruv asboblarining erkin holatida havo bosimining 30 daqiqada qancha MPa-ga pasayishiga sabab bo'lsa, tormoz tizimi nosoz hisoblanadi?","Агар пневматик узатманинг зичлиги бузилиб, компрессор ишламай турганда бошқарув асбобларининг еркин ҳолатида ҳаво босимининг 30 дақиқада қанча МПа-га пасайишига сабаб бўлса, тормоз тизими носоз ҳисобланади?","{""0,025"",""0,035"",""0,05"",""0,055"",""0,06""}","{""0,025"",""0,035"",""0,05"",""0,055"",""0,06""}",2,https://postimg.cc/Dmfk0bYv,26-BILET,300,,,,
Kim o'quv tashkilotlarida avtomototransport vositalarini boshqarishni o'rgatish huquqiga ega?,Ким ўқув ташкилотларида автомототранспорт воситаларини бошқаришни ўргатиш ҳуқуқига ега?,"{""Boshqarishni o'rgatish huquqini beruvchi hujjatlari bo'lgan haydashni o'rgatuvchi instruktor"",""Tajribali haydovchi"",""3 yillik ishlagan davri bo'lgan haydovchi"",""5 yil haydovchilik ishlagan davriga ega bo'lgan 1 - va 2 - toifa haydovchilar""}","{""Бошқаришни ўргатиш ҳуқуқини берувчи ҳужжатлари бўлган ҳайдашни ўргатувчи инструктор"",""Тажрибали ҳайдовчи"",""3 йиллик ишлаган даври бўлган ҳайдовчи"",""5 йил ҳайдовчилик ишлаган даврига ега бўлган 1 - ва 2 - тоифа ҳайдовчилар""}",0,https://postimg.cc/Dmfk0bYv,26-BILET,300,,,,
Transport vositalari chorrahani quyidagi tartibda kesib o'tadi:,Транспорт воситалари чорраҳани қуйидаги тартибда кесиб ўтади:,"{""1- va 2-tramvaylar ayni vaqtda yashil avtomobil bilan, qizil, ko'k avtomobillar"",""1-tramvay ayni vaqtda yashil avtomobil bilan, qizil avtomobil; 2-tramvay va ko'k avtomobil bir vaqtda""}","{""1- ва 2-трамвайлар айни вақтда яшил автомобил билан, қизил, кўк автомобиллар"",""1-трамвай айни вақтда яшил автомобил билан, қизил автомобил; 2-трамвай ва кўк автомобил бир вақтда""}",1,https://ptest.uz/images/97e8b669-bcad-407d-a8c4-a90d31f9046b.webp,26-BILET,300,,,,
Bu yo'l belgisi bilan belgilangan yo'l qismida engil avtomobilni shatakka olishga ruxsat etiladimi?,Бу ёл белгиси билан белгиланган ёл қисмида енгил автомобилни шатакка олишга рухсат етиладими?,"{""Ruxsat etiladi"",""Taqiqlanadi""}","{""Рухсат етилади"",""Тақиқланади""}",1,https://ptest.uz/images/a4029266-08f4-4d52-bc0d-ca3b74b180ea.webp,26-BILET,300,,,,
Chorrahani oxirgi bo'lib kesib o'tadi:,Чорраҳани охирги бўлиб кесиб ўтади:,"{""Ko'k avtomobil"",""Yashil avtomobil"",""Qizil avtomobil""}","{""Кўк автомобил"",""Яшил автомобил"",""Қизил автомобил""}",0,https://ptest.uz/images/1dee9371-da27-4f25-bf6a-4c18266b776e.webp,26-BILET,300,,,,
Transport vositalariga qaysi yo'nalish bo'yicha harakatlanishga ruxsat etiladi?,Транспорт воситаларига қайси ёналиш бўйича ҳаракатланишга рухсат етилади?,"{""Tramvayga chapga yoki to'g'riga"",""Faqat avtomobilga chapga"",""Tramvay va avtomobilga chapga"",""Tramvayga chapga yoki to'g'riga, avtomobilga tramvaydan so'ng"",""Tramvayga chapga, avtomobilga chapga va teskari yo'nalishga""}","{""Трамвайга чапга ёки тўғрига"",""Фақат автомобилга чапга"",""Трамвай ва автомобилга чапга"",""Трамвайга чапга ёки тўғрига, автомобилга трамвайдан сўнг"",""Трамвайга чапга, автомобилга чапга ва тескари ёналишга""}",4,https://ptest.uz/images/eae6f5c7-2408-47b2-9218-5d2a28e03fe8.webp,26-BILET,300,,,,
Qanday sharoitlarda transport vositalaridan foydalanish taqiqlanadi?,Қандай шароитларда транспорт воситаларидан фойдаланиш тақиқланади?,"{""Yoritish chiroqlari yo'nalishi buzilgan bo'lsa"",""Tashqi yoritish asboblari va yorug'lik qaytargichlar ifloslanganda"",""Yoritish asboblari o'rnida mazkur yoritish asboblarining turiga mos kelmaydigan lampalardan foydalanilganda"",""Sanab o'tilgan barcha hollarda""}","{""Ёритиш чироқлари ёналиши бузилган бўлса"",""Ташқи ёритиш асбоблари ва ёруғлик қайтаргичлар ифлосланганда"",""Ёритиш асбоблари ўрнида мазкур ёритиш асбобларининг турига мос келмайдиган лампалардан фойдаланилганда"",""Санаб ўтилган барча ҳолларда""}",3,https://postimg.cc/Dmfk0bYv,27-BILET,300,,,,
"Haydovchi, agar uning transport vositasi 40 km/s ga teng yoki undan ortiq tezlik bilan balandlikka chiqa olmasa, nima chora ko'rishi kerak?","Ҳайдовчи, агар унинг транспорт воситаси 40 км/с га тенг ёки ундан ортиқ тезлик билан баландликка чиқа олмаса, нима чора кўриши керак?","{""Asosiy bo'lak bo'yicha, agar unda boshqa transport vositalari yo'q bo'lsa, harakatlanishni davom ettirishi"",""Qo'shimcha bo'lakka qayta tizilishi"",""Agar balandlikning davomliligi 30 m dan oshmasa, asosiy bo'lak bo'yicha harakatlanishni davom ettirishi""}","{""Асосий бўлак бўйича, агар унда бошқа транспорт воситалари ёқ бўлса, ҳаракатланишни давом еттириши"",""Қўшимча бўлакка қайта тизилиши"",""Агар баландликнинг давомлилиги 30 м дан ошмаса, асосий бўлак бўйича ҳаракатланишни давом еттириши""}",1,https://ptest.uz/images/1cb3b8a5-fcd3-4d24-9af9-468b90120d33.webp,27-BILET,300,,,,
Yo'lovchi tashishga mo'ljallanmagan yuk avtomobilida yukni kuzatib boruvchi yoki qabul qilib oluvchi shaxslarning tashilishiga ruxsat beriladimi?,Ёловчи ташишга мўлжалланмаган юк автомобилида юкни кузатиб борувчи ёки қабул қилиб олувчи шахсларнинг ташилишига рухсат бериладими?,"{""Agar bort balandligidan pastda joylashgan qulay o'rindiq bo'lsa ruxsat beriladi"",""Taqiqlanadi""}","{""Агар борт баландлигидан пастда жойлашган қулай ўриндиқ бўлса рухсат берилади"",""Тақиқланади""}",0,https://postimg.cc/Dmfk0bYv,27-BILET,300,,,,
Qaysi belgi yo'lning bir tomonlamali harakatlanish yo'l qismini ko'rsatadi?,Қайси белги ёлнинг бир томонламали ҳаракатланиш ёл қисмини кўрсатади?,"{""1"",""2"",""3"",""4"",""5""}","{""1"",""2"",""3"",""4"",""5""}",2,https://ptest.uz/images/08369abe-03c1-44af-899a-fc939be94572.webp,27-BILET,300,,,,
Quvib o'tish nima?,Қувиб ўтиш нима?,"{""Egallagan harakatlanish bo'lagidan chiqib oldinda ketayotgan transport vositasidan o'zib ketish"",""Bir yoki bir nechta transport vositalarini qarama-qarshi yo'nalishda harakatlanish uchun mo'ljallangan tasmaga chiqib, so'ngra ilgari egallagan qatoriga qaytib o'tish bilan bog'liq bo'lgan o'zib ketish"",""Kam tezlik bilan qo'shni qatorda harakatlanayotgan bir yoki bir qancha transport vositalaridan o'zib ketish""}","{""Егаллаган ҳаракатланиш бўлагидан чиқиб олдинда кетаётган транспорт воситасидан ўзиб кетиш"",""Бир ёки бир нечта транспорт воситаларини қарама-қарши ёналишда ҳаракатланиш учун мўлжалланган тасмага чиқиб, сўнгра илгари егаллаган қаторига қайтиб ўтиш билан боғлиқ бўлган ўзиб кетиш"",""Кам тезлик билан қўшни қаторда ҳаракатланаётган бир ёки бир қанча транспорт воситаларидан ўзиб кетиш""}",1,https://postimg.cc/Dmfk0bYv,27-BILET,300,,,,
