question,question_cyrl,answers,answers_cyrl,correct_answer,image_url,category,time_limit,audio_url,audio_url_cyrl,explanation_text,explanation_text_cyrl
Boldir suyagi o'rtasidan singanda transportda olib yurish uchun taxtakach yoki uning o'rniga o'tuvchi narsa qanday qo'yiladi?,Болдир суяги ўртасидан синганда транспортда олиб юриш учун тахтакач ёки унинг ўрнига ўтувчи нарса қандай қўйилади?,"{""Singan joyga qo'yiladigan shina yoki uning o'rnini bosuvchi narsani siqib bog'lash kerak"",""Shinani ikki tomondan butun boldir uzunligida tovondan to tizza bo'g'inigacha qo'yish kerak"",""Tovon tagidan to son o'rtasigacha oyoqning ichki va tashqi tomonidan ikkita shina qo'yish kerak. Singan joyni, tizza va boldir-oyoq kafti bo'g'inlarini qimirlatmaslik lozim""}","{""Синган жойга қўйиладиган шина ёки унинг ўрнини босувчи нарсани сиқиб боғлаш керак"",""Шинани икки томондан бутун болдир узунлигида товондан то тизза бўғинигача қўйиш керак"",""Товон тагидан то сон ўртасигача оёқнинг ички ва ташқи томонидан иккита шина қўйиш керак. Синган жойни, тизза ва болдир-оёқ кафти бўғинларини қимирлатмаслик лозим""}",2,https://postimg.cc/Dmfk0bYv,27-BILET,300,,,,
Qizil avtomobilning haydovchisiga tramvay yo'li bo'yicha harakatlanishga ruxsat etiladimi?,Қизил автомобилнинг ҳайдовчисига трамвай ёли бўйича ҳаракатланишга рухсат етиладими?,"{""Ruxsat etiladi"",""Taqiqlangan""}","{""Рухсат етилади"",""Тақиқланган""}",0,https://ptest.uz/images/437cdb0a-8581-4cd2-bfd8-274338dedd77.webp,27-BILET,300,,,,
"Siz chapga burilishga yoki qayrilishga qaror qildingiz. Orqa ko'rinadigan ko'zguga qarab, bildingizki, ortingizdagi haydovchi sizni quvib o'tmoqchi. Sizning bundan keyingi harakatingiz?","Сиз чапга бурилишга ёки қайрилишга қарор қилдингиз. Орқа кўринадиган кўзгуга қараб, билдингизки, ортингиздаги ҳайдовчи сизни қувиб ўтмоқчи. Сизнинг бундан кейинги ҳаракатингиз?","{""Burilishning chap ko'rsatkichini yoqish va qatnov qismida qulay joylashib olishdan foydalanib, manyovr qilishga kirishish"",""Sizning ortingizdan kelayotgan haydovchi sizni quvib o'tib ketgandan so'nggina burilishning chap ko'rsatkichini yoqish"",""Burilishning chap ko'rsatkichini yoqish, o'zini quvib o'tishga imkon berishi va so'ng manyovr qilishga kirishish""}","{""Бурилишнинг чап кўрсаткичини ёқиш ва қатнов қисмида қулай жойлашиб олишдан фойдаланиб, манёвр қилишга киришиш"",""Сизнинг ортингиздан келаётган ҳайдовчи сизни қувиб ўтиб кетгандан сўнггина бурилишнинг чап кўрсаткичини ёқиш"",""Бурилишнинг чап кўрсаткичини ёқиш, ўзини қувиб ўтишга имкон бериши ва сўнг манёвр қилишга киришиш""}",1,https://postimg.cc/Dmfk0bYv,27-BILET,300,,,,
Qaysi transport vositasining haydovchisi to'xtash qoidasini buzdi?,Қайси транспорт воситасининг ҳайдовчиси тўхташ қоидасини бузди?,"{""Faqat motosikl haydovchisi"",""Faqat avtomobil haydovchisi"",""Har ikkisi buzdi"",""Hech kim buzmadi""}","{""Фақат мотосикл ҳайдовчиси"",""Фақат автомобил ҳайдовчиси"",""Ҳар иккиси бузди"",""Ҳеч ким бузмади""}",0,https://ptest.uz/images/5c8d7ae5-bf8f-46ee-a089-cc2823e3da28.webp,27-BILET,300,,,,
"""Ruxsat etilgan to'la vazn"" nima?","""Рухсат етилган тўла вазн"" нима?","{""Transport vositasining yuk ko'tarishi"",""Transport vositasining haqiqiy vazni"",""Aslahalangan transport vositasining ishlab chiqaruvchi korxona tomonidan belgilangan, yuk, haydovchi va yo'lovchilari bilan birgalikdagi eng yuqori vazni (o'lchovi). Bir tarkibda harakatlanayotgan (tirkama va h.k.) transport vositalarining ruxsat etilgan to'la vazniga shu tarkibga kiruvchi transport vositalarining ruxsat etilgan to'la vaznlari yig'indisi kiradi"",""Transport vositasida tashiladigan yukning ishlab chiqargan korxona yo'l qo'ygan texnik tavsifnomasi sifatida belgilanadigan vazni""}","{""Транспорт воситасининг юк кўтариши"",""Транспорт воситасининг ҳақиқий вазни"",""Аслаҳаланган транспорт воситасининг ишлаб чиқарувчи корхона томонидан белгиланган, юк, ҳайдовчи ва ёловчилари билан биргаликдаги енг юқори вазни (ўлчови). Бир таркибда ҳаракатланаётган (тиркама ва ҳ.к.) транспорт воситаларининг рухсат етилган тўла вазнига шу таркибга кирувчи транспорт воситаларининг рухсат етилган тўла вазнлари йиғиндиси киради"",""Транспорт воситасида ташиладиган юкнинг ишлаб чиқарган корхона ёл қўйган техник тавсифномаси сифатида белгиланадиган вазни""}",2,https://postimg.cc/Dmfk0bYv,27-BILET,300,,,,
Mazkur vaziyatda quvib o'tishga ruxsat etilganmi?,Мазкур вазиятда қувиб ўтишга рухсат етилганми?,"{""40 km/soatdan kam tezlik bilan harakatlanayotgan faqat yakka transport vositalariga ruxsat etilgan"",""Taqiqlangan"",""Hamma hollarda ruxsat etilgan""}","{""40 км/соатдан кам тезлик билан ҳаракатланаётган фақат якка транспорт воситаларига рухсат етилган"",""Тақиқланган"",""Ҳамма ҳолларда рухсат етилган""}",1,https://ptest.uz/images/85b7c372-10bc-484a-a87d-042a81c846d9.webp,27-BILET,300,,,,
Aholi punktlarida malum harakat tezligiga rioya etayotgan yirik o'lchamli transport vositasining haydovchisi qanday yo'l tutishi kerak?,Аҳоли пунктларида малум ҳаракат тезлигига риоя етаётган йирик ўлчамли транспорт воситасининг ҳайдовчиси қандай ёл тутиши керак?,"{""To'xtashi va orqasida to'planib qolgan transport vositalarini o'tkazib yuborishi"",""Harakatni davom ettirishi""}","{""Тўхташи ва орқасида тўпланиб қолган транспорт воситаларини ўтказиб юбориши"",""Ҳаракатни давом еттириши""}",1,https://ptest.uz/images/d50d8712-6ef9-44bf-b007-6d169df3ab47.webp,27-BILET,300,,,,
Avtomagistralda qatnov qismining chetini bildiruvchi sidirg'a oq chiziqni bosib o'tishga ruxsat etiladimi?,Автомагистралда қатнов қисмининг четини билдирувчи сидирға оқ чизиқни босиб ўтишга рухсат етиладими?,"{""Ruxsat etiladi"",""Taqiqlanadi"",""Agar avtomagistralda harakatlanish serqatnov bo'lsa, taqiqlanadi""}","{""Рухсат етилади"",""Тақиқланади"",""Агар автомагистралда ҳаракатланиш серқатнов бўлса, тақиқланади""}",0,https://ptest.uz/images/78fd555c-7e40-46b6-b75d-a6d0a3e5d00c.webp,27-BILET,300,,,,
Transport vositalari chorrahani quyidagi tartibda kesib o'tadilar:,Транспорт воситалари чорраҳани қуйидаги тартибда кесиб ўтадилар:,"{""Yashil avtomobil ayni vaqtda 2-tramvay bilan; 1-tramvay, ko'k, sariq, qizil avtomobillar"",""1- va 2-tramvaylar ayni vaqtda sariq avtomobil bilan, yashil, ko'k, qizil avtomobillar""}","{""Яшил автомобил айни вақтда 2-трамвай билан; 1-трамвай, кўк, сариқ, қизил автомобиллар"",""1- ва 2-трамвайлар айни вақтда сариқ автомобил билан, яшил, кўк, қизил автомобиллар""}",1,https://ptest.uz/images/6908cf09-f7b3-410d-ac2f-2315c10811f8.webp,27-BILET,300,,,,
Bu belgida harakatlanish ruxsat etiladi:,Бу белгида ҳаракатланиш рухсат етилади:,"{""Faqat avtomobil haydovchisiga"",""Faqat avtomobil va motosikl haydovchilariga"",""Barcha transport vositalarining haydovchilariga"",""Faqat avtomobil va avtobus haydovchilariga""}","{""Фақат автомобил ҳайдовчисига"",""Фақат автомобил ва мотосикл ҳайдовчиларига"",""Барча транспорт воситаларининг ҳайдовчиларига"",""Фақат автомобил ва автобус ҳайдовчиларига""}",2,https://ptest.uz/images/bfee5768-af13-4a3a-956e-b3d7e86ba6b7.webp,27-BILET,300,,,,
Qaysi rasmda haydovchi o'ngga to'g'ri burilyapti?,Қайси расмда ҳайдовчи ўнгга тўғри буриляпти?,"{""1"",""2""}","{""1"",""2""}",0,https://ptest.uz/images/d45d59e1-19e0-4fae-907a-250f27b9b812.webp,27-BILET,300,,,,
Qanday sharoitlarda transport vositalaridan foydalanish taqiqlanadi?,Қандай шароитларда транспорт воситаларидан фойдаланиш тақиқланади?,"{""Yoritish chiroqlari yo'nalishi buzilgan bo'lsa"",""Tashqi yoritish asboblari va yorug'lik qaytargichlar ifloslanganda"",""Yoritish asboblari o'rnida mazkur yoritish asboblarining turiga mos kelmaydigan lampalardan foydalanilganda"",""Sanab o'tilgan barcha hollarda""}","{""Ёритиш чироқлари ёналиши бузилган бўлса"",""Ташқи ёритиш асбоблари ва ёруғлик қайтаргичлар ифлосланганда"",""Ёритиш асбоблари ўрнида мазкур ёритиш асбобларининг турига мос келмайдиган лампалардан фойдаланилганда"",""Санаб ўтилган барча ҳолларда""}",3,https://postimg.cc/Dmfk0bYv,27-BILET,300,,,,
Chorrahani oxirgi kesib o'tadi:,Чорраҳани охирги кесиб ўтади:,"{""Qizil avtomobil"",""Ko'k avtomobil"",""Yashil avtomobil""}","{""Қизил автомобил"",""Кўк автомобил"",""Яшил автомобил""}",2,https://ptest.uz/images/93cb8a81-2d6c-4044-895d-d20fe7d235cb.webp,28-BILET,300,,,,
Bu belgida yuk avtomobillaridan qaysi biriga harakatlanishni davom ettirishga ruxsat etiladi?,Бу белгида юк автомобилларидан қайси бирига ҳаракатланишни давом еттиришга рухсат етилади?,"{""Yukxonasida odam tashishga moslashtirilgan maxsus yuk avtomobillarida"",""Furgon-yukxonada mahsulotlar tashiydigan avtomobillarga"",""\""?????\"" yozuvi bo'lgan avtomobillarga""}","{""Юкхонасида одам ташишга мослаштирилган махсус юк автомобилларида"",""Фургон-юкхонада маҳсулотлар ташийдиган автомобилларга"",""\""?????\"" ёзуви бўлган автомобилларга""}",0,https://ptest.uz/images/bb528f38-abb1-4de0-951e-8428324bc244.webp,28-BILET,300,,,,
Transport vositalari chorrahadan quyidagi tartibda o'tadilar:,Транспорт воситалари чорраҳадан қуйидаги тартибда ўтадилар:,"{""Ko'k avtomobil, tramvay, qizil avtomobil"",""Tramvay, qizil, so'ngra ko'k avtomobil"",""Tramvay, ko'k avtomobil chorrahaga chiqadi, qizilga yo'l beradi, so'ngra burilishni tugallaydi""}","{""Кўк автомобил, трамвай, қизил автомобил"",""Трамвай, қизил, сўнгра кўк автомобил"",""Трамвай, кўк автомобил чорраҳага чиқади, қизилга ёл беради, сўнгра бурилишни тугаллайди""}",0,https://ptest.uz/images/22eec92a-5ea9-4e0e-b84c-3925321914a1.webp,28-BILET,300,,,,
Bu joyda to'xtashga ruxsat etilganmi?,Бу жойда тўхташга рухсат етилганми?,"{""Ruxsat etilgan"",""Taqiqlangan""}","{""Рухсат етилган"",""Тақиқланган""}",1,https://ptest.uz/images/859c742f-5635-4776-89a2-adc6a69ae486.webp,28-BILET,300,,,,
Transport vositasini boshqarishni o'rgatyotgan shaxs haydovchi hisoplanadimi?,Транспорт воситасини бошқаришни ўргатётган шахс ҳайдовчи ҳисопланадими?,"{""Ha"",""Yo'q""}","{""Ҳа"",""Ёқ""}",0,https://postimg.cc/Dmfk0bYv,28-BILET,300,,,,
Bu yo'l belgisi:,Бу ёл белгиси:,"{""Ikki g'ildirakli kajavasiz motosikllardan tashqari hamma mexanik transport vositalarining harakatlanishini taqiqlaydi"",""G'ildirakli traktorlardan tashqari hamma transport vositalarining harakatlanishini taqiqlaydi"",""Traktorlar va o'zi yurar mashinalarning harakatlanishi taqiqlanadi""}","{""Икки ғилдиракли кажавасиз мотосикллардан ташқари ҳамма механик транспорт воситаларининг ҳаракатланишини тақиқлайди"",""Ғилдиракли тракторлардан ташқари ҳамма транспорт воситаларининг ҳаракатланишини тақиқлайди"",""Тракторлар ва ўзи юрар машиналарнинг ҳаракатланиши тақиқланади""}",2,https://ptest.uz/images/d12de547-6450-4f14-815a-181e35584a34.webp,28-BILET,300,,,,
Chorrahani oxirgi bo'lib kim kesib o'tadi?,Чорраҳани охирги бўлиб ким кесиб ўтади?,"{""Qizil avtomobil"",""Ko'k avtomobil"",""Yashil avtomobil""}","{""Қизил автомобил"",""Кўк автомобил"",""Яшил автомобил""}",0,https://ptest.uz/images/f39d6ea1-c529-465d-b174-0a14d75dfafa.webp,28-BILET,300,,,,
Belgilarning tasiri qaysi transport vositalariga tatbiq etiladi?,Белгиларнинг тасири қайси транспорт воситаларига татбиқ етилади?,"{""Faqat engil avtomobillarga"",""Engil avtomobillarga va motosikllarga"",""Engil avtomobillarga va ruxsat etilgan to'la vazni 3,5 t dan kam yoki teng bo'lgan yuk avtomobillariga""}","{""Фақат енгил автомобилларга"",""Енгил автомобилларга ва мотосиклларга"",""Енгил автомобилларга ва рухсат етилган тўла вазни 3,5 т дан кам ёки тенг бўлган юк автомобилларига""}",2,https://ptest.uz/images/81539064-3f6f-4ea0-9cda-be91bd38f2c2.webp,28-BILET,300,,,,
Shatakka olish qanday hollarda taqiqlangan?,Шатакка олиш қандай ҳолларда тақиқланган?,"{""Yaxmalakda qattiq ulagichda"",""Yaxmalakda egiluvchan ulagichda"",""Yon kajavali motosikllar bilan""}","{""Яхмалакда қаттиқ улагичда"",""Яхмалакда егилувчан улагичда"",""Ён кажавали мотосикллар билан""}",1,https://postimg.cc/Dmfk0bYv,28-BILET,300,,,,
Harakatlanish qaysi yo'nalishga ruxsat etilgan?,Ҳаракатланиш қайси ёналишга рухсат етилган?,"{""To'g'riga va o'ngga birinchi yo'nalishga"",""O'ngga birinchi yo'nalishga"",""O'ngga ikkinchi yo'nalishga"",""O'ngga birinchi va ikkinchi yo'nalishga""}","{""Тўғрига ва ўнгга биринчи ёналишга"",""Ўнгга биринчи ёналишга"",""Ўнгга иккинчи ёналишга"",""Ўнгга биринчи ва иккинчи ёналишга""}",1,https://ptest.uz/images/ae80e50a-c76d-4f03-85b7-d966b7728228.webp,28-BILET,300,,,,
Shaharlararo qatnaydigan avtobusning haydovchisiga aholi punktlaridan tashqarida tezlikni 80 km/s dan oshirishga ruxsat etiladimi?,Шаҳарлараро қатнайдиган автобуснинг ҳайдовчисига аҳоли пунктларидан ташқарида тезликни 80 км/с дан оширишга рухсат етиладими?,"{""Faqat shu yo'nalishda harakatlanish uchun ikki yoki undan ortiq bo'lak bo'lgan yo'l bo'yicha harakatlanganda ruxsat etiladi"",""Ruxsat etiladi"",""Taqiqlanadi""}","{""Фақат шу ёналишда ҳаракатланиш учун икки ёки ундан ортиқ бўлак бўлган ёл бўйича ҳаракатланганда рухсат етилади"",""Рухсат етилади"",""Тақиқланади""}",1,https://postimg.cc/Dmfk0bYv,28-BILET,300,,,,
"Aholi yashaydigan joylardan tashqarida transport vositalarining uzoq to'xtab turishi (dam olishi, tunash va hokazo)ga qaerda ruxsat etiladi?","Аҳоли яшайдиган жойлардан ташқарида транспорт воситаларининг узоқ тўхтаб туриши (дам олиши, тунаш ва ҳоказо)га қаерда рухсат етилади?","{""Yo'l chetida"",""To'xtab turish maydonchalarida yoki yo'ldan tashqarida"",""Yo'l qatnov qismining o'ng tomonida, biroq boshqa transport vositalarining harakatlanishiga to'sqinlik qilmasligi kerak"",""Yo'lning chap tomonida, biroq harakat xafvsizligi choralariga rioya qilgan holda""}","{""Ёл четида"",""Тўхтаб туриш майдончаларида ёки ёлдан ташқарида"",""Ёл қатнов қисмининг ўнг томонида, бироқ бошқа транспорт воситаларининг ҳаракатланишига тўсқинлик қилмаслиги керак"",""Ёлнинг чап томонида, бироқ ҳаракат хафвсизлиги чораларига риоя қилган ҳолда""}",1,https://postimg.cc/Dmfk0bYv,28-BILET,300,,,,
Yonilg'i quyish joyidan yo'lga chiqish chorraha hisoblanadimi?,Ёнилғи қуйиш жойидан ёлга чиқиш чорраҳа ҳисобланадими?,"{""Hisoblanmaydi"",""Hisoblanadi""}","{""Ҳисобланмайди"",""Ҳисобланади""}",0,https://postimg.cc/Dmfk0bYv,28-BILET,300,,,,
Qaysi belgi shlagbaumli temir yo'l kesishmasiga yaqinlashganlik haqida ogohlantiradi?,Қайси белги шлагбаумли темир ёл кесишмасига яқинлашганлик ҳақида огоҳлантиради?,"{""1"",""2"",""3"",""4"",""5""}","{""1"",""2"",""3"",""4"",""5""}",3,https://ptest.uz/images/dd9be77c-05af-41ed-836b-50cc2d6a8397.webp,28-BILET,300,,,,
Mazkur belgi nima haqida xabar beradi?,Мазкур белги нима ҳақида хабар беради?,"{""Trolleybus yoki avtobus to'xtash joylarini bildiradi"",""Marshrutdan boshqa barcha transport vositalariga yo'lning o'ng qatori bo'yicha harakatlanishni taqiqlaydi""}","{""Троллейбус ёки автобус тўхташ жойларини билдиради"",""Маршрутдан бошқа барча транспорт воситаларига ёлнинг ўнг қатори бўйича ҳаракатланишни тақиқлайди""}",0,https://ptest.uz/images/b300c9af-8b99-4427-9a2a-3a42253a7982.webp,28-BILET,300,,,,
Ushbu yotiq chiziqlardan qaysi biri belgilangan yo'nalishdagi transport vositalari uchun to'xtashga ruxsat beradi?,Ушбу ётиқ чизиқлардан қайси бири белгиланган ёналишдаги транспорт воситалари учун тўхташга рухсат беради?,"{""\""?\"""",""\""?\"""",""\""?\"""",""\""?\"", \""?\"", \""?\""""}","{""\""?\"""",""\""?\"""",""\""?\"""",""\""?\"", \""?\"", \""?\""""}",3,https://ptest.uz/images/a54ba283-0657-44fd-a0f0-2035c71a8e85.webp,28-BILET,300,,,,
Egiluvchan ulagichda shatakka olganda transport vositalari orasidagi masofa qanday bo'lishi kerak?,Егилувчан улагичда шатакка олганда транспорт воситалари орасидаги масофа қандай бўлиши керак?,"{""1-3 m"",""2-4 m"",""3-6 m"",""4-6 m"",""4-8 m""}","{""1-3 м"",""2-4 м"",""3-6 м"",""4-6 м"",""4-8 м""}",3,https://postimg.cc/Dmfk0bYv,28-BILET,300,,,,
"Qaysi belgi ""Mehmonxona""ni bildiradi?","Қайси белги ""Меҳмонхона""ни билдиради?","{""1"",""2"",""3"",""4"",""5""}","{""1"",""2"",""3"",""4"",""5""}",2,https://ptest.uz/images/954f077d-0fc3-442b-ab54-d982006f5dc4.webp,28-BILET,300,,,,
"Zanjirli bo'lgan qishloq xo'jalik, yo'l qurilishi va mexanik transport vositalariga temir yo'l kesishmasidan o'tishga ruxsat etiladimi?","Занжирли бўлган қишлоқ хўжалик, ёл қурилиши ва механик транспорт воситаларига темир ёл кесишмасидан ўтишга рухсат етиладими?","{""Agar temir yo'l boshlig'ining ruxsati bo'lsa, ruxsat etiladi"",""Mexanik transport vositalariga yuklab olib o'tishga ruxsat etiladi"",""Taqiqlanadi""}","{""Агар темир ёл бошлиғининг рухсати бўлса, рухсат етилади"",""Механик транспорт воситаларига юклаб олиб ўтишга рухсат етилади"",""Тақиқланади""}",1,https://postimg.cc/Dmfk0bYv,28-BILET,300,,,,
Qizil avtomobil chorrahani kesib o'tadi:,Қизил автомобил чорраҳани кесиб ўтади:,"{""Birinchi bo'lib"",""Ikkinchi bo'lib""}","{""Биринчи бўлиб"",""Иккинчи бўлиб""}",0,https://ptest.uz/images/e6172828-953e-493b-9394-d86a7c64afb0.webp,28-BILET,300,,,,
Chorrahani oxirgi kesib o'tadi:,Чорраҳани охирги кесиб ўтади:,"{""Qizil avtomobil"",""Ko'k avtomobil"",""Yashil avtomobil""}","{""Қизил автомобил"",""Кўк автомобил"",""Яшил автомобил""}",2,https://ptest.uz/images/93cb8a81-2d6c-4044-895d-d20fe7d235cb.webp,28-BILET,300,,,,
Mazkur yotiq chiziq nimani anglatadi?,Мазкур ётиқ чизиқ нимани англатади?,"{""Belgilangan yo'nalishdagi transport vositalari harakatlanadigan bo'lakni"",""Maxsus avtomobillar harakatlanadigan bo'lakni"",""Reversiv harakatlanish bo'lagining chegarasini""}","{""Белгиланган ёналишдаги транспорт воситалари ҳаракатланадиган бўлакни"",""Махсус автомобиллар ҳаракатланадиган бўлакни"",""Реверсив ҳаракатланиш бўлагининг чегарасини""}",2,https://ptest.uz/images/a375cf9f-a222-465a-b91c-0168471b1e6b.webp,29-BILET,300,,,,
Transport vositalarining trotuar va piyodalar yo'lkasi bo'ylab harakatlanishiga yo'l qo'yiladimi?,Транспорт воситаларининг тротуар ва пиёдалар ёлкаси бўйлаб ҳаракатланишига ёл қўйиладими?,"{""Yo'l qo'yiladi, agar bu piyodalarning harakatiga xalal bermasa"",""Yo'l qo'yilmaydi, chunki bu piyodalarning hayotini xavf ostiga qo'yishi mumkin"",""Bevosita shu trotuar yoki yo'lkalarda joylashgan savdo yoki boshqa korxonalarga xizmat ko'rsatishda yo'l qo'yiladi"",""Trotuarda turgan boshqa transport vositasini aylanib o'tish uchun yo'l qo'yiladi""}","{""Ёл қўйилади, агар бу пиёдаларнинг ҳаракатига халал бермаса"",""Ёл қўйилмайди, чунки бу пиёдаларнинг ҳаётини хавф остига қўйиши мумкин"",""Бевосита шу тротуар ёки ёлкаларда жойлашган савдо ёки бошқа корхоналарга хизмат кўрсатишда ёл қўйилади"",""Тротуарда турган бошқа транспорт воситасини айланиб ўтиш учун ёл қўйилади""}",2,https://postimg.cc/Dmfk0bYv,29-BILET,300,,,,
Qaysi qo'shimcha axborot belgisi transport vositalarini to'xtab turish joyiga qo'yish usulini ko'rsatadi?,Қайси қўшимча ахборот белгиси транспорт воситаларини тўхтаб туриш жойига қўйиш усулини кўрсатади?,"{""1"",""2"",""3"",""4"",""5""}","{""1"",""2"",""3"",""4"",""5""}",2,https://ptest.uz/images/fb8c480a-aa19-4820-8053-ef4f7e615975.webp,29-BILET,300,,,,
Qizil avtomobilning haydovchisi:,Қизил автомобилнинг ҳайдовчиси:,"{""Yo'l berishi kerak"",""Birinchi galda harakatlanishga ustunlikka ega""}","{""Ёл бериши керак"",""Биринчи галда ҳаракатланишга устунликка ега""}",0,https://ptest.uz/images/691b7879-98f4-4cf7-ad0d-ce2b0c7b10b3.webp,29-BILET,300,,,,
Bu yo'l belgisi bildiradi:,Бу ёл белгиси билдиради:,"{""Oxiri berk ko'chaga olib boradigan yo'lni"",""Aholi yashaydigan joydagi manzilga tomon harakatlanish yo'nalishini"",""Balandlikda yoki tezlanish bo'lagida qo'shimcha bo'lakning tugaganini""}","{""Охири берк кўчага олиб борадиган ёлни"",""Аҳоли яшайдиган жойдаги манзилга томон ҳаракатланиш ёналишини"",""Баландликда ёки тезланиш бўлагида қўшимча бўлакнинг тугаганини""}",0,https://ptest.uz/images/96e7e4c7-a31d-4912-a152-6f6d1644a1d1.webp,29-BILET,300,,,,
Uzunasiga ketgan sidirg'a chizig'i bilan to'xtagan transport vositalari o'rtasidagi masofa quyidagidan kam bo'lgan joylarda transport vositalarining to'xtashi va to'xtab turishi taqiqlanadi:,Узунасига кетган сидирға чизиғи билан тўхтаган транспорт воситалари ўртасидаги масофа қуйидагидан кам бўлган жойларда транспорт воситаларининг тўхташи ва тўхтаб туриши тақиқланади:,"{""2,0 m"",""3,0 m"",""4,0 m"",""5,0 m"",""6,0 m""}","{""2,0 м"",""3,0 м"",""4,0 м"",""5,0 м"",""6,0 м""}",1,https://postimg.cc/Dmfk0bYv,29-BILET,300,,,,
Shatakka olingan engil avtomobilda yo'lovchilarni tashish mumkinmi?,Шатакка олинган енгил автомобилда ёловчиларни ташиш мумкинми?,"{""Egiluvchi va qattiq ulagichda ruxsat etiladi"",""Taqiqlanadi""}","{""Егилувчи ва қаттиқ улагичда рухсат етилади"",""Тақиқланади""}",0,https://postimg.cc/Dmfk0bYv,29-BILET,300,,,,
Quyidagi belgi tagidagi qo'shimcha axborot belgisi haydovchiga nima haqida xabar beradi?,Қуйидаги белги тагидаги қўшимча ахборот белгиси ҳайдовчига нима ҳақида хабар беради?,"{""To'xtab turish paytida yurgizgichni o'chirish taqiqlanadi"",""Yurgizgichni o'chirish sharti bilan to'xtab turish""}","{""Тўхтаб туриш пайтида юргизгични ўчириш тақиқланади"",""Юргизгични ўчириш шарти билан тўхтаб туриш""}",1,https://ptest.uz/images/270aec62-945d-4c9d-b726-7716ec79a8c1.webp,29-BILET,300,,,,
Yuk avtomobilining yukxonasida 8 nafardan ko'p odamlarni tashish qaysi haydovchilarga ruxsat beriladi?,Юк автомобилининг юкхонасида 8 нафардан кўп одамларни ташиш қайси ҳайдовчиларга рухсат берилади?,"{""\""?\"" toifadagi transport vositasini boshqarish huquqi guvohnomasi bo'lib, shu avtomobilda uch yillik ish davriga ega bo'lgan haydovchilarga"",""\""D\"" va \""?\"" toifadagi transport vositalarini boshqarish huquqiga ega bo'lgan va shu toifadagi transport vositalaridan birini 3 yildan ortiq boshqargan haydovchilarga""}","{""\""?\"" тоифадаги транспорт воситасини бошқариш ҳуқуқи гувоҳномаси бўлиб, шу автомобилда уч йиллик иш даврига ега бўлган ҳайдовчиларга"",""\""Д\"" ва \""?\"" тоифадаги транспорт воситаларини бошқариш ҳуқуқига ега бўлган ва шу тоифадаги транспорт воситаларидан бирини 3 йилдан ортиқ бошқарган ҳайдовчиларга""}",1,https://postimg.cc/Dmfk0bYv,29-BILET,300,,,,
Bunday yo'l belgisi bilan belgilangan yo'l qismlarida shaharlararo qatnaydigan avtobuslarning qanday eng yuqori tezlikda harakatlanishiga ruxsat etiladi?,Бундай ёл белгиси билан белгиланган ёл қисмларида шаҳарлараро қатнайдиган автобусларнинг қандай енг юқори тезликда ҳаракатланишига рухсат етилади?,"{""50 km/s"",""60 km/s"",""70 km/s"",""80 km/s"",""90 km/s""}","{""50 км/с"",""60 км/с"",""70 км/с"",""80 км/с"",""90 км/с""}",4,https://ptest.uz/images/2e7b86d8-9d88-4246-8f66-42c125fa52e5.webp,29-BILET,300,,,,
Benzin bug'idan zaharlanishning alomatlari qanday?,Бензин буғидан заҳарланишнинг аломатлари қандай?,"{""Ko'z o'ngi qorong'ilashadi, bosh aylanadi, muvozanat yo'qoladi, yiqiladi. Tomir urishi sekinlashadi. Oyoq-qo'l soviydi"",""Mastga o'xshab harakatlanadi, bosh aylanadi, og'riydi, ko'ngil ayniydi, qayt qiladi, mushaklari tortishadi. Nafas olish sekinlashadi""}","{""Кўз ўнги қоронгилашади, бош айланади, мувозанат ёқолади, йиқилади. Томир уриши секинлашади. Оёқ-қўл совийди"",""Мастга ўхшаб ҳаракатланади, бош айланади, оғрийди, кўнгил айнийди, қайт қилади, мушаклари тортишади. Нафас олиш секинлашади""}",1,https://postimg.cc/Dmfk0bYv,29-BILET,300,,,,
Haydovchi quvib o'tishni boshlashdan oldin nimaga ishonch hosil qilishi kerak?,Ҳайдовчи қувиб ўтишни бошлашдан олдин нимага ишонч ҳосил қилиши керак?,"{""Quvib o'tayotgan transport vositasidan ancha tezroq harakatlanishiga"",""Shu bo'lak bo'yicha oldinda harakatlanayotgan transport vositasining haydovchisi chapga burilish (qayta tizilish) haqida ishora bermaganiga"",""U chiqishga mo'ljallangan yo'l qismi 1000 m masofada bo'sh ekanligiga""}","{""Қувиб ўтаётган транспорт воситасидан анча тезроқ ҳаракатланишига"",""Шу бўлак бўйича олдинда ҳаракатланаётган транспорт воситасининг ҳайдовчиси чапга бурилиш (қайта тизилиш) ҳақида ишора бермаганига"",""У чиқишга мўлжалланган ёл қисми 1000 м масофада бўш еканлигига""}",1,https://postimg.cc/Dmfk0bYv,29-BILET,300,,,,
Motosikllarni shatakka olishga ruxsat etiladimi?,Мотосиклларни шатакка олишга рухсат етиладими?,"{""Yon kajavali motosikllarga ruxsat etiladi"",""Taqiqlanadi"",""Tekis joylarda ruxsat etiladi"",""Yon kajavasi bo'lmagan motosikllarga ruxsat etiladi""}","{""Ён кажавали мотосиклларга рухсат етилади"",""Тақиқланади"",""Текис жойларда рухсат етилади"",""Ён кажаваси бўлмаган мотосиклларга рухсат етилади""}",0,https://postimg.cc/Dmfk0bYv,29-BILET,300,,,,
