question,question_cyrl,answers,answers_cyrl,correct_answer,image_url,category,time_limit,audio_url,audio_url_cyrl,explanation_text,explanation_text_cyrl
To'xtash va to'xtab turish taqiqlangan:,Тўхташ ва тўхтаб туриш тақиқланган:,"{""Yo'lning xavfli burilishlarida va yo'lning loaqal bir yo'nalishda 100 m dan kamroq qismi ko'rinadigan yo'lning uzunasiga qavarib turgan joylari yaqinida"",""Ko'priklarda, estakadalarda va osma yo'llarda, bir yo'nalishda harakatlanish uchun uchtadan kam bo'lagi bo'lganda"",""Barcha sanab o'tilgan hollarda""}","{""Йўлнинг хавфли бурилишларида ва йўлнинг лоақал бир йўналишда 100 м дан камроқ қисми кўринадиган йўлнинг узунасига қавариб турган жойлари яқинида"",""Кўприкларда, эстакадаларда ва осма йўлларда, бир йўналишда ҳаракатланиш учун учтадан кам бўлаги бўлганда"",""Барча санаб ўтилган ҳолларда""}",2,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Qaysi transport vositasining haydovchisi yo'l berishi kerak?,Қайси транспорт воситасининг ҳайдовчиси йўл бериши керак?,"{""Mototsikl haydovchisi"",""Yuk avtomobili haydovchisi""}","{""Мотоцикл ҳайдовчиси"",""Юк автомобили ҳайдовчиси""}",1,https://ptest.uz/images/45460c26-e01d-4c6f-8744-8da775bd6749.webp,Bilet 31-40,300,,,,
Spidometr jihozlari tamg'alanmagan transport vositalaridan foydalanishga ruxsat etiladimi?,Спидометр жиҳозлари тамғаланмаган транспорт воситаларидан фойдаланишга рухсат этиладими?,"{""Ruxsat etiladi"",""Taqiqlanadi"",""Faqat xususiy egalariga tegishli avtomobillar, mototsikllar va mopedlarga ruxsat etiladi""}","{""Рухсат этилади"",""Тақиқланади"",""Фақат хусусий эгаларига тегишли автомобиллар, мотоцикллар ва мопедларга рухсат этилади""}",2,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Tog' yo'llarining tik qiyaliklaridan tushishda g'ildiratishdan foydalanishga ruxsat etiladimi?,Тоғ йўлларининг тик қияликларидан тушишда ғилдиратишдан фойдаланишга рухсат этиладими?,"{""Agar avtomobil gidrovakuum kuchaytirgichli tormozlar bilan jihozlangan bo'lsa, tavsiya etiladi"",""Agar yo'l yaxshi holatda bo'lsa va uzoq ko'rinib tursa, tavsiya etiladi"",""Taqiqlanadi""}","{""Агар автомобил гидровакуум кучайтиргичли тормозлар билан жиҳозланган бўлса, тавсия этилади"",""Агар йўл яхши ҳолатда бўлса ва узоқ кўриниб турса, тавсия этилади"",""Тақиқланади""}",2,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Qaysi rasmda haydovchi chapga burilish haqida ogohlantirish ishorasini bermoqda?,Қайси расмда ҳайдовчи чапга бурилиш ҳақида огоҳлантириш ишорасини бермоқда?,"{""1"",""2"",""3""}","{""1"",""2"",""3""}",0,https://ptest.uz/images/cd90b53e-bf3a-4594-9686-554ae5c0a1ca.webp,Bilet 31-40,300,,,,
Ko'rsatilgan yo'l belgisi qaysi transport vositalariga harakatlanishni taqiqlaydi?,Кўрсатилган йўл белгиси қайси транспорт воситаларига ҳаракатланишни тақиқлайди?,"{""Yengil avtomobil haydovchisi"",""Mototsikl haydovchisi"",""Yuk avtomobili haydovchisi"",""Barcha transport vositalarining haydovchilari""}","{""Енгил автомобиль ҳайдовчиси"",""Мотоцикл ҳайдовчиси"",""Юк автомобили ҳайдовчиси"",""Барча транспорт воситаларининг ҳайдовчилари""}",2,https://ptest.uz/images/c040351a-929f-4c72-968a-255653cdc9bf.webp,Bilet 31-40,300,,,,
To'xtash va to'xtab turish taqiqlanadi:,Тўхташ ва тўхтаб туриш тақиқланади:,"{""Temir yo'l kesishmalarida"",""Piyodalarning o'tish joylarida va ularga 10 m dan kam qolganda"",""Transport vositalari piyodalarning harakatiga xalaqit beradigan joylarda"",""Hovlidan chiqadigan joylarda"",""Barcha sanab o'tilgan joylarda""}","{""Темир йўл кесишмаларида"",""Пиёдаларнинг ўтиш жойларида ва уларга 10 м дан кам қолганда"",""Транспорт воситалари пиёдаларнинг ҳаракатига халақит берадиган жойларда"",""Ҳовлидан чиқадиган жойларда"",""Барча санаб ўтилган жойларда""}",4,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Mazkur tik chiziqlar nimani anglatadi?,Мазкур тик чизиқлар нимани англатади?,"{""Yo'lnig kichik radiusli burilishlarini yo'l chetiga o'rnatilgan to'siqlarning yon yuzalarini bildiradi"",""Boshqa joylardagi to'siqlarning yon yuzalarini bildiradi""}","{""Йўлниг кичик радиусли бурилишларини йўл четига ўрнатилган тўсиқларнинг ён юзаларини билдиради"",""Бошқа жойлардаги тўсиқларнинг ён юзаларини билдиради""}",1,https://ptest.uz/images/b6a06687-e2aa-4324-b5e7-6d03d292f95c.webp,Bilet 31-40,300,,,,
Qornidan yopiq jarohat olgan jabrlanuvchi qanday tashiladi?,Қорнидан ёпиқ жароҳат олган жабрланувчи қандай ташилади?,"{""Yonboshi yoki orqasiga yotqizilgan holatda, lat yegan joyga issiq grelka qo'yiladi"",""Yotqizilgan holatda, lat yegan joyiga sovuq narsa (muz, malham) qo'yiladi"",""Yarim o'tkazilgan holatda, tizzalari tanaga yaqinlashtiriladi""}","{""Ёнбоши ёки орқасига ётқизилган ҳолатда, лат еган жойга иссиқ грелка қўйилади"",""Ётқизилган ҳолатда, лат еган жойига совуқ нарса (муз, малҳам) қўйилади"",""Ярим ўтказилган ҳолатда, тиззалари танага яқинлаштирилади""}",1,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Chorrahani ikkinchi bo'lib kesib o'tadi?,Чорраҳани иккинчи бўлиб кесиб ўтади?,"{""Yashil avtomobil"",""Qizil avtomobil"",""Ko'k avtomobil ayni vaqtda sariq bilan birga""}","{""Яшил автомобил"",""Қизил автомобил"",""Кўк автомобил айни вақтда сариқ билан бирга""}",2,https://ptest.uz/images/7a9e7f11-e6ce-4751-bb66-d9aa4b525c8d.webp,Bilet 31-40,300,,,,
Egiluvchan ulagichda shatakka olinganda qanday yuqori tezlik bilan harakatlanishga ruxsat etilgan?,Эгилувчан улагичда шатакка олинганда қандай юқори тезлик билан ҳаракатланишга рухсат этилган?,"{""70 km/s"",""60 km/s"",""50 km/s"",""40 km/s"",""30 km/s""}","{""70 км/с"",""60 км/с"",""50 км/с"",""40 км/с"",""30 км/с""}",2,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Qayrilish taqiqlanadi:,Қайрилиш тақиқланади:,"{""Piyodalar o'tish joylarida va tunnellarda"",""Ko'priklarda, osma yo'llarda, estakadalarda va ularning ostida"",""Temir yo'l kesishmalarida"",""Loaqal bir yo'nalishda yo'l 100 m. dan kamroq ko'ringanda"",""Barcha sanab o'tilgan hollarda""}","{""Пиёдалар ўтиш жойларида ва туннелларда"",""Кўприкларда, осма йўлларда, эстакадаларда ва уларнинг остида"",""Темир йўл кесишмаларида"",""Лоақал бир йўналишда йўл 100 м. дан камроқ кўринганда"",""Барча санаб ўтилган ҳолларда""}",4,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Qaysi transport vositasining haydovchisi yo'l berishi kerak?,Қайси транспорт воситасининг ҳайдовчиси йўл бериши керак?,"{""Traktor haydovchisi"",""Avtobus haydovchisi""}","{""Трактор ҳайдовчиси"",""Автобус ҳайдовчиси""}",1,https://ptest.uz/images/ccd7494d-16ec-4a65-84a4-e1a3b5f9c485.webp,Bilet 31-40,300,,,,
Spidometr jihozlari tamg'alanmagan transport vositalaridan foydalanishga ruxsat etiladimi?,Спидометр жиҳозлари тамғаланмаган транспорт воситаларидан фойдаланишга рухсат этиладими?,"{""Ruxsat etiladi"",""Taqiqlanadi"",""Faqat xususiy egalariga tegishli avtomobillar, mototsikllar va mopedlarga ruxsat etiladi""}","{""Рухсат этилади"",""Тақиқланади"",""Фақат хусусий эгаларига тегишли автомобиллар, мотоцикллар ва мопедларга рухсат этилади""}",2,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Qaysi transport vositasining haydovchisi yo'l berishi kerak?,Қайси транспорт воситасининг ҳайдовчиси йўл бериши керак?,"{""Traktor haydovchisi"",""Avtobus haydovchisi""}","{""Трактор ҳайдовчиси"",""Автобус ҳайдовчиси""}",1,https://ptest.uz/images/ccd7494d-16ec-4a65-84a4-e1a3b5f9c485.webp,Bilet 31-40,300,,,,
Transport vositalari chorrahani quyidagi tartibda kesib o'tadi:,Транспорт воситалари чорраҳани қуйидаги тартибда кесиб ўтади:,"{""Yengil avtomobil, avtobus, tramvay"",""Tramvay, avtobus, yengil avtomobil"",""Tramvay, yengil avtomobil, avtobus""}","{""Енгил автомобил, автобус, трамвай"",""Трамвай, автобус, енгил автомобил"",""Трамвай, енгил автомобил, автобус""}",2,https://ptest.uz/images/b969798a-2389-464a-b056-31b284bd51ad.webp,Bilet 31-40,300,,,,
Qishloq xo'jalik ishlari olib boriladigan dalada yuk avtomobili va traktorning harakat traektoriyasi kesishadi. Kim yo'l berishi kerak?,Қишлоқ хўжалик ишлари олиб бориладиган далада юк автомобили ва тракторнинг ҳаракат траекторияси кесишади. Ким йўл бериши керак?,"{""Yuk avtomobili haydovchisi traktor haydovchisiga"",""Traktor haydovchisi yuk avtomobili haydovchisiga"",""O'ng tomonidan transport vositasi yaqinlashayotgan haydovchi"",""O'ng tomondagi haydovchi""}","{""Юк автомобили ҳайдовчиси трактор ҳайдовчисига"",""Трактор ҳайдовчиси юк автомобили ҳайдовчисига"",""Ўнг томонидан транспорт воситаси яқинлашаётган ҳайдовчи"",""Ўнг томондаги ҳайдовчи""}",2,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Qaysi transport vositasining haydovchisi yo'l berishi kerak?,Қайси транспорт воситасининг ҳайдовчиси йўл бериши керак?,"{""Mototsikl haydovchisi"",""Yuk avtomobili haydovchisi""}","{""Мотоцикл ҳайдовчиси"",""Юк автомобили ҳайдовчиси""}",1,https://ptest.uz/images/45460c26-e01d-4c6f-8744-8da775bd6749.webp,Bilet 31-40,300,,,,
Qaysi transport vositasining haydovchisi quvib o'tishni to'g'ri bajaryapti?,Қайси транспорт воситасининг ҳайдовчиси қувиб ўтишни тўғри бажаряпти?,"{""Yashil avtomobil haydovchisi"",""Ko'k avtomobil haydovchisi"",""Ikkala haydovchi to'g'ri bajarmoqda"",""Ikkala haydovchilarga quvib o'tish taqiqlangan""}","{""Яшил автомобил ҳайдовчиси"",""Кўк автомобил ҳайдовчиси"",""Иккала ҳайдовчи тўғри бажармоқда"",""Иккала ҳайдовчиларга қувиб ўтиш тақиқланган""}",0,https://ptest.uz/images/a2938068-b506-49f6-854c-db93438ad588.webp,Bilet 31-40,300,,,,
Qaysi transport vositasiga to'xtash taqiqlangan?,Қайси транспорт воситасига тўхташ тақиқланган?,"{""Yengil avtomobil haydovchisi"",""Mototsikl haydovchisi"",""Yuk avtomobili haydovchisi"",""Barcha transport vositalarining haydovchilari""}","{""Енгил автомобиль ҳайдовчиси"",""Мотоцикл ҳайдовчиси"",""Юк автомобили ҳайдовчиси"",""Барча транспорт воситаларининг ҳайдовчилари""}",2,https://ptest.uz/images/c040351a-929f-4c72-968a-255653cdc9bf.webp,Bilet 31-40,300,,,,
Ko'rsatilgan yo'l belgisi qaysi transport vositalariga harakatlanishni taqiqlaydi?,Кўрсатилган йўл белгиси қайси транспорт воситаларига ҳаракатланишни тақиқлайди?,"{""Barcha mexanik transport vositalariga"",""Faqat yuk avtomobillariga"",""Barcha avtomobillarga""}","{""Барча механик транспорт воситаларига"",""Фақат юк автомобилларига"",""Барча автомобилларга""}",0,https://ptest.uz/images/288560b7-d410-407f-9ed0-ccd3c782c873.webp,Bilet 31-40,300,,,,
To'xtash va to'xtab turish taqiqlanadi:,Тўхташ ва тўхтаб туриш тақиқланади:,"{""Temir yo'l kesishmalarida"",""Piyodalarning o'tish joylarida va ularga 10 m dan kam qolganda"",""Transport vositalari piyodalarning harakatiga xalaqit beradigan joylarda"",""Hovlidan chiqadigan joylarda"",""Barcha sanab o'tilgan joylarda""}","{""Темир йўл кесишмаларида"",""Пиёдаларнинг ўтиш жойларида ва уларга 10 м дан кам қолганда"",""Транспорт воситалари пиёдаларнинг ҳаракатига халақит берадиган жойларда"",""Ҳовлидан чиқадиган жойларда"",""Барча санаб ўтилган жойларда""}",4,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Qayrilish taqiqlanadi:,Қайрилиш тақиқланади:,"{""Piyodalar o'tish joylarida va tunnellarda"",""Ko'priklarda, osma yo'llarda, estakadalarda va ularning ostida"",""Temir yo'l kesishmalarida"",""Loaqal bir yo'nalishda yo'l 100 m. dan kamroq ko'ringanda"",""Barcha sanab o'tilgan hollarda""}","{""Пиёдалар ўтиш жойларида ва туннелларда"",""Кўприкларда, осма йўлларда, эстакадаларда ва уларнинг остида"",""Темир йўл кесишмаларида"",""Лоақал бир йўналишда йўл 100 м. дан камроқ кўринганда"",""Барча санаб ўтилган ҳолларда""}",4,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Tog' yo'llarining tik qiyaliklaridan tushishda g'ildiratishdan foydalanishga ruxsat etiladimi?,Тоғ йўлларининг тик қияликларидан тушишда ғилдиратишдан фойдаланишга рухсат этиладими?,"{""Agar avtomobil gidrovakuum kuchaytirgichli tormozlar bilan jihozlangan bo'lsa, tavsiya etiladi"",""Agar yo'l yaxshi holatda bo'lsa va uzoq ko'rinib tursa, tavsiya etiladi"",""Taqiqlanadi""}","{""Агар автомобил гидровакуум кучайтиргичли тормозлар билан жиҳозланган бўлса, тавсия этилади"",""Агар йўл яхши ҳолатда бўлса ва узоқ кўриниб турса, тавсия этилади"",""Тақиқланади""}",2,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
To'xtash va to'xtab turish taqiqlangan:,Тўхташ ва тўхтаб туриш тақиқланган:,"{""Yo'lning xavfli burilishlarida va yo'lning loaqal bir yo'nalishda 100 m dan kamroq qismi ko'rinadigan yo'lning uzunasiga qavarib turgan joylari yaqinida"",""Ko'priklarda, estakadalarda va osma yo'llarda, bir yo'nalishda harakatlanish uchun uchtadan kam bo'lagi bo'lganda"",""Barcha sanab o'tilgan hollarda""}","{""Йўлнинг хавфли бурилишларида ва йўлнинг лоақал бир йўналишда 100 м дан камроқ қисми кўринадиган йўлнинг узунасига қавариб турган жойлари яқинида"",""Кўприкларда, эстакадаларда ва осма йўлларда, бир йўналишда ҳаракатланиш учун учтадан кам бўлаги бўлганда"",""Барча санаб ўтилган ҳолларда""}",2,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Chorrahani birinchi bo'lib kesib o'tadi?,Чорраҳани биринчи бўлиб кесиб ўтади?,"{""Yashil avtomobil"",""Qizil avtomobil"",""Ko'k avtomobil""}","{""Яшил автомобил"",""Қизил автомобил"",""Кўк автомобил""}",0,https://ptest.uz/images/1ef09f73-aefd-4684-9af9-5e84c5c12bcf.webp,Bilet 31-40,300,,,,
Qornidan yopiq jarohat olgan jabrlanuvchi qanday tashiladi?,Қорнидан ёпиқ жароҳат олган жабрланувчи қандай ташилади?,"{""Yonboshi yoki orqasiga yotqizilgan holatda, lat yegan joyga issiq grelka qo'yiladi"",""Yotqizilgan holatda, lat yegan joyiga sovuq narsa (muz, malham) qo'yiladi"",""Yarim o'tkazilgan holatda, tizzalari tanaga yaqinlashtiriladi""}","{""Ёнбоши ёки орқасига ётқизилган ҳолатда, лат еган жойга иссиқ грелка қўйилади"",""Ётқизилган ҳолатда, лат еган жойига совуқ нарса (муз, малҳам) қўйилади"",""Ярим ўтказилган ҳолатда, тиззалари танага яқинлаштирилади""}",1,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Mazkur tik chiziqlar nimani anglatadi?,Мазкур тик чизиқлар нимани англатади?,"{""Yo'lnig kichik radiusli burilishlarini yo'l chetiga o'rnatilgan to'siqlarning yon yuzalarini bildiradi"",""Boshqa joylardagi to'siqlarning yon yuzalarini bildiradi""}","{""Йўлниг кичик радиусли бурилишларини йўл четига ўрнатилган тўсиқларнинг ён юзаларини билдиради"",""Бошқа жойлардаги тўсиқларнинг ён юзаларини билдиради""}",1,https://ptest.uz/images/b6a06687-e2aa-4324-b5e7-6d03d292f95c.webp,Bilet 31-40,300,,,,
Chorrahani ikkinchi bo'lib kesib o'tadi?,Чорраҳани иккинчи бўлиб кесиб ўтади?,"{""Yashil avtomobil"",""Qizil avtomobil"",""Ko'k avtomobil ayni vaqtda sariq bilan birga""}","{""Яшил автомобил"",""Қизил автомобил"",""Кўк автомобил айни вақтда сариқ билан бирга""}",2,https://ptest.uz/images/7a9e7f11-e6ce-4751-bb66-d9aa4b525c8d.webp,Bilet 31-40,300,,,,
Qoidalar transport vositalarining harakatlanishni davom ettirishni qanday hollarda taqiqlaydi?,Қоидалар транспорт воситаларининг ҳаракатланишни давом эттиришни қандай ҳолларда тақиқлайди?,"{""Kuzov (kabina) qismlari va bo'yog'iga tashqi tomondan anchagina shikast yetgan bo'lsa"",""Ulagich moslamasi nosoz bo'lsa (avtopoezd tarkibida)"",""Kuzov (kabina) qismlari va bo'yog'iga tashqi tomondan anchagina shikast yetgan bo'lsa hamda ressoralarning o'zak qatlami yoki markaziy bolti shikastlangan hollarda""}","{""Кузов (кабина) қисмлари ва бўёғига ташқи томондан анчагина шикаст етган бўлса"",""Улагич мосламаси носоз бўлса (автопоезд таркибида)"",""Кузов (кабина) қисмлари ва бўёғига ташқи томондан анчагина шикаст етган бўлса ҳамда рессораларнинг ўзак қатлами ёки марказий болти шикастланган ҳолларда""}",1,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Belgi ostidagi qo'shimcha axborot belgisi nimani anglatadi?,Белги остидаги қўшимча ахборот белгиси нимани англатади?,"{""Yo'lning tor qismi uzunligini"",""Belgidan yo'lning tor qismigacha bo'lgan masofani"",""Tor qismini aylanib o'tish joyigacha masofani""}","{""Йўлнинг тор қисми узунлигини"",""Белгидан йўлнинг тор қисмигача бўлган масофани"",""Тор қисмини айланиб ўтиш жойигача масофани""}",1,https://ptest.uz/images/f381e1f6-7cc4-4a58-a5b8-7696d7af56b0.webp,Bilet 31-40,300,,,,
Egiluvchan ulagichda shatakka olinganda qanday yuqori tezlik bilan harakatlanishga ruxsat etilgan?,Эгилувчан улагичда шатакка олинганда қандай юқори тезлик билан ҳаракатланишга рухсат этилган?,"{""70 km/s"",""60 km/s"",""50 km/s"",""40 km/s"",""30 km/s""}","{""70 км/с"",""60 км/с"",""50 км/с"",""40 км/с"",""30 км/с""}",2,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Qaysi rasmda haydovchi chapga burilish haqida ogohlantirish ishorasini bermoqda?,Қайси расмда ҳайдовчи чапга бурилиш ҳақида огоҳлантириш ишорасини бермоқда?,"{""1"",""2"",""3""}","{""1"",""2"",""3""}",0,https://ptest.uz/images/cd90b53e-bf3a-4594-9686-554ae5c0a1ca.webp,Bilet 31-40,300,,,,
Spidometr jihozlari tamg'alanmagan transport vositalaridan foydalanishga ruxsat etiladimi?,Спидометр жиҳозлари тамғаланмаган транспорт воситаларидан фойдаланишга рухсат этиладими?,"{""Ruxsat etiladi"",""Taqiqlanadi"",""Faqat xususiy egalariga tegishli avtomobillar, mototsikllar va mopedlarga ruxsat etiladi""}","{""Рухсат этилади"",""Тақиқланади"",""Фақат хусусий эгаларига тегишли автомобиллар, мотоцикллар ва мопедларга рухсат этилади""}",2,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Ushbu ko'rsatilgan holatda motottsikl haydovchisi sizga yo'l berishi kerakmi?,Ушбу кўрсатилган ҳолатда мототцикл ҳайдовчиси сизга йўл бериши керакми?,"{""Yo'q"",""Ha""}","{""Йўқ"",""Ҳа""}",1,https://ptest.uz/images/4291411e-4bb6-49d7-818d-d4e4f5fc8928.webp,Bilet 31-40,300,,,,
Yuk avtomobili haydovchisi to'xtab turish qoidasini buzdimi?,Юк автомобили ҳайдовчиси тўхтаб туриш қоидасини буздими?,"{""Buzdi"",""Buzmadi, agar uning ruxsat etilgan to'liq vazni 3,5 tonnadan oshmasa"",""Xato qilmadi""}","{""Бузди"",""Бузмади, агар унинг рухсат этилган тўлиқ вазни 3,5 тоннадан ошмаса"",""Хато қилмади""}",0,https://ptest.uz/images/48f789bc-eb67-41dd-a028-0d3537b2de68.webp,Bilet 31-40,300,,,,
Siz chorrahadan chapga burilmoqchisiz. Ushbu vaziyatda kimga yo'l berasiz?,Сиз чорраҳадан чапга бурилмоқчисиз. Ушбу вазиятда кимга йўл берасиз?,"{""Faqat avtobusga"",""Faqat qizil avtomobilga"",""Hech kimga""}","{""Фақат автобусга"",""Фақат қизил автомобилга"",""Ҳеч кимга""}",2,https://ptest.uz/images/e3fc9b41-cbb6-4c32-802c-d0bd3620481e.webp,Bilet 31-40,300,,,,
Ko'rsatilgan qaysi belgilar sizga yashash manzilingizga avtomobilda o'tishga ruxsat beradi?,Кўрсатилган қайси белгилар сизга яшаш манзилингизга автомобилда ўтишга рухсат беради?,"{""Faqat «A»"",""Faqat «B»"",""Faqat «A» va «B»"",""Barchasi""}","{""Фақат «А»"",""Фақат «Б»"",""Фақат «А» ва «B»"",""Барчаси""}",2,https://ptest.uz/images/d01df770-6e91-4050-99f4-25d89afc66fe.webp,Bilet 31-40,300,,,,
Sanab o'tilgan qaysi holatda transport vositasidan foydalanishga ruxsat etiladi?,Санаб ўтилган қайси ҳолатда транспорт воситасидан фойдаланишга рухсат этилади?,"{""Tashqi yoritgich asboblari ifloslangan bo'lsa"",""Yorituvchi chiroq nurining yo'nalishi buzilgan bo'lsa"",""Old qismida - oq yoki sariq rangli tumanga qarshi faralar o'rnatilgan bo'lsa""}","{""Ташқи ёритгич асбоблари ифлосланган бўлса"",""Ёритувчи чироқ нурининг йўналиши бузилган бўлса"",""Олд қисмида - оқ ёки сариқ рангли туманга қарши фаралар ўрнатилган бўлса""}",2,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
"Chorrahaga kirganingizda tartibga soluvchi qo'lini yuqoriga ko'tardi, sizga harakatlanishga ruxsat etiladimi?","Чорраҳага кирганингизда тартибга солувчи қўлини юқорига кўтарди, сизга ҳаракатланишга рухсат этиладими?","{""Ruxsat etilmaydi"",""Ruxsat etiladi, agarda siz o'ngga buriladigan bo'lsangiz"",""Ruxsat etiladi""}","{""Рухсат этилмайди"",""Рухсат этилади, агарда сиз ўнгга буриладиган бўлсангиз"",""Рухсат этилади""}",2,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Turar joy dahalarida qanday harakatlar taqiqlangan?,Турар жой даҳаларида қандай ҳаракатлар тақиқланган?,"{""Faqat o'quv mashg'ulotlarini bajarish"",""Faqat dvigatel ishlab turganda to'xtab turish"",""Barcha sanab o'tilgan hollarda""}","{""Фақат ўқув машғулотларини бажариш"",""Фақат двигатель ишлаб турганда тўхтаб туриш"",""Барча санаб ўтилган ҳолларда""}",2,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Qanday hollarda aholi punktlarida tovush moslamalaridan foydalanishga ruxsat etiladi?,Қандай ҳолларда аҳоли пунктларида товуш мосламаларидан фойдаланишга рухсат этилади?,"{""Quvib o'tishda ogohlantirish uchun"",""Yo'l-transport hodisasining oldini olish uchun"",""Har ikkala sanab o'tilgan hollarda""}","{""Қувиб ўтишда огоҳлантириш учун"",""Йўл-транспорт ҳодисасининг олдини олиш учун"",""Ҳар иккала санаб ўтилган ҳолларда""}",1,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Svetaforning yashil miltillovchi ishorasi nimani bildiradi?,Светафорнинг яшил милтилловчи ишораси нимани билдиради?,"{""Svetafor nosozligini"",""Harakatga ruxsat beradi va tez orada taqiqlovchi ishora yonishi to'g'risida axborot beradi"",""Harakatni davom ettirishni taqiqlaydi""}","{""Светафор носозлигини"",""Ҳаракатга рухсат беради ва тез орада тақиқловчи ишора ёниши тўғрисида ахборот беради"",""Ҳаракатни давом эттиришни тақиқлайди""}",1,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Ko'rsatilgan yo'l belgilaridan qaysi biri faqat yo'l qoplamasi nam bo'lganda tasir etadi?,Кўрсатилган йўл белгиларидан қайси бири фақат йўл қопламаси нам бўлганда таъсир этади?,"{""Faqat «A»"",""Faqat «A» va «B»"",""Barchasi""}","{""Фақат «А»"",""Фақат «А» ва «Б»"",""Барчаси""}",0,https://ptest.uz/images/ca6f3626-0de9-4557-b23d-7f2353b4fadd.webp,Bilet 31-40,300,,,,
Ushbu belgilardan qaysi biri bir tomonlama xarakat tashkil qilingan yo'lning boshida o'pnatiladi?,Ушбу белгилардан қайси бири бир томонлама xаракат ташкил қилинган йўлнинг бошида ўpнатилади?,"{""Faqat «A»"",""Faqat «B»"",""«B» va «G»"",""«B» yoki «V»""}","{""Фақат «А»"",""Фақат «Б»"",""«Б» ва «Г»"",""«Б» ёки «В»""}",1,https://ptest.uz/images/8be10bb6-293a-4996-80b7-3754d75750aa.webp,Bilet 31-40,300,,,,
Qaysi hollarda yo'lning harakatlanish bo'lagini ajratuvchi uzuq-uzuq chiziqni bosib o'tish mumkin?,Қайси ҳолларда йўлнинг ҳаракатланиш бўлагини ажратувчи узуқ-узуқ чизиқни босиб ўтиш мумкин?,"{""Faqat qayta tizilishda"",""Yo'lda boshqa transport vositalari bo'lmasa"",""Barcha sanab o'tilgan hollarda""}","{""Фақат қайта тизилишда"",""Йўлда бошқа транспорт воситалари бўлмаса"",""Барча санаб ўтилган ҳолларда""}",0,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Qaysi haydovchi to'xtab turish qoidasini buzdi?,Қайси ҳайдовчи тўхтаб туриш қоидасини бузди?,"{""Motottsikl haydovchisi"",""Trotuarda to'xtab turgan avtomobil haydovchisi"",""Hech kim buzmadi""}","{""Мототцикл ҳайдовчиси"",""Тротуарда тўхтаб турган автомобиль ҳайдовчиси"",""Ҳеч ким бузмади""}",1,https://ptest.uz/images/7a152f22-b141-4e7a-b688-0b26aca13649.webp,Bilet 31-40,300,,,,
Sanab o'tilgan qaysi hollarda egiluvchan ulagichda shatakka olish taqiqlanadi?,Санаб ўтилган қайси ҳолларда эгилувчан улагичда шатакка олиш тақиқланади?,"{""Faqat tog'li yo'llarda"",""Yo'l yaxmalak, sirpanchiq bo'lgan hollarda"",""Kunning qorong'i vaqtida va yetarli ko'rinmaslik sharoitida"",""Barcha sanab o'tilgan hollarda""}","{""Фақат тоғли йўлларда"",""Йўл яхмалак, сирпанчиқ бўлган ҳолларда"",""Куннинг қоронғи вақтида ва етарли кўринмаслик шароитида"",""Барча санаб ўтилган ҳолларда""}",1,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
