question,question_cyrl,answers,answers_cyrl,correct_answer,image_url,category,time_limit,audio_url,audio_url_cyrl,explanation_text,explanation_text_cyrl
Ajratuvchi mintaqa - ...,Ажратувчи минтақа - ...,"{""Yo'lning relssiz transport vositalari harakati uchun mo'ljallangan qismi"",""Avtomobillarning bir qator bo'lib harakatlanishi uchun yetarlicha keng bo'lgan, yo'l chiziqlari bilan belgilangan yoki belgilanmagan yo'l qatnov qismining har qanday bo'ylama bo'lagi"",""Yo'lning yonma-yon joylashgan qatnov qismlarini ajratuvchi, transport vositalari harakatlanishi yoki to'xtashi uchun mo'ljallanmagan, yo'l sathidan ko'tarilgan yoki maysazor, ariq, maxsus to'siqlar bilan ajratilgan baland qismi""}","{""Йўлнинг релссиз транспорт воситалари ҳаракати учун мўлжалланган қисми"",""Автомобилларнинг бир қатор бўлиб ҳаракатланиши учун етарлича кенг бўлган, йўл чизиқлари билан белгиланган ёки белгиланмаган йўл қатнов қисмининг ҳар қандай бўйлама бўлаги"",""Йўлнинг ёнма-ён жойлашган қатнов қисмларини ажратувчи, транспорт воситалари ҳаракатланиши ёки тўхташи учун мўлжалланмаган, йўл сатҳидан кўтарилган ёки майсазор, ариқ, махсус тўсиқлар билан ажратилган баланд қисми""}",2,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
Muskul va paylarning ezilishi hamda cho'zilishi alomatlari qanday?,Мускул ва пайларнинг эзилиши ҳамда чўзилиши аломатлари қандай?,"{""Jarohatlangan joyda og'riq seziladi"",""Jarohatlangan joyda shishi paydo bo'ladi, og'riq seziladi, bazan shu joyda mayda kapillyar qon tomirlari yorilab, qon quyilishlari natijasida ko'karish paydo bo'ladi""}","{""Жароҳатланган жойда оғриқ сезилади"",""Жароҳатланган жойда шиши пайдо бўлади, оғриқ сезилади, баъзан шу жойда майда капилляр қон томирлари ёрилаб, қон қуйилишлари натижасида кўкариш пайдо бўлади""}",1,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
"""Aholi punkti"" atamasi nimani bildiradi?","""Аҳоли пункти"" атамаси нимани билдиради?","{""Kirish va chiqish yo'llari 5.22-5.25 belgilari bilan belgilangan hududni"",""Aholi yashaydigan hududni"",""Shahar, qishloq joylari hududini""}","{""Кириш ва чиқиш йўллари 5.22-5.25 белгилари билан белгиланган ҳудудни"",""Аҳоли яшайдиган ҳудудни"",""Шаҳар, қишлоқ жойлари ҳудудини""}",0,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
Chapga burilayotgan haydovchi kesishayotgan yo'lning qatnov qismidan o'tayotgan piyodalarga yo'l berishi kerakmi?,Чапга бурилаётган ҳайдовчи кесишаётган йўлнинг қатнов қисмидан ўтаётган пиёдаларга йўл бериши керакми?,"{""Ha, barcha hollarda o'tkazilishi kerak"",""Ha, agarda piyodalar o'tish joyi bo'lsa""}","{""Ҳа, барча ҳолларда ўтказилиши керак"",""Ҳа, агарда пиёдалар ўтиш жойи бўлса""}",0,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
"Tumanga qarshi old chiroqlarni qorong'i vaqtda, yo'lning yoritilmagan qismlarida uzoqni yoki yaqinni yorituvchi chiroqlar bilan birga qo'llash mumkinmi?","Туманга қарши олд чироқларни қоронғи вақтда, йўлнинг ёритилмаган қисмларида узоқни ёки яқинни ёритувчи чироқлар билан бирга қўллаш мумкинми?","{""Mumkin"",""Mumkin emas""}","{""Мумкин"",""Мумкин эмас""}",0,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
Qaysi rasmda ajratuvchi mintaqa bor yo'l ko'rsatilgan?,Қайси расмда ажратувчи минтақа бор йўл кўрсатилган?,"{""O'ngdagi rasmda"",""Chapdagi rasmda"",""Har ikkala rasmda""}","{""Ўнгдаги расмда"",""Чапдаги расмда"",""Ҳар иккала расмда""}",0,https://ptest.uz/images/5dbdd680-2ab0-4cfc-961e-b56e282ecb89.webp,Bilet 41-50,300,,,,
Qaysi belgi haydovchiga kesib o'tilayotgan yo'lda harakatlanayotgan transport vositalariga yo'l berish lozimligini bildiradi?,Қайси белги ҳайдовчига кесиб ўтилаётган йўлда ҳаракатланаётган транспорт воситаларига йўл бериш лозимлигини билдиради?,"{""A"",""B"",""V"",""G"",""B va G""}","{""А"",""Б"",""В"",""Г"",""Б ва Г""}",4,https://ptest.uz/images/f8c7c492-b224-4745-a640-e9f3c3b0ef5b.webp,Bilet 41-50,300,,,,
Ushbu chorrahada avtobus haydovchisi kimga yo'l berishi kerak?,Ушбу чорраҳада автобус ҳайдовчиси кимга йўл бериши керак?,"{""Hech kimga"",""Qizil avtomobilga"",""Ko'k avtomobilga""}","{""Ҳеч кимга"",""Қизил автомобилга"",""Кўк автомобилга""}",2,https://ptest.uz/images/dd6f9e78-ed26-4550-a146-71fb62ab8c3d.webp,Bilet 41-50,300,,,,
Kunning qorong'u vaqtida harakatlanayotgan transport vositasining haydovchi tezlikni tanlashda qanday eng asosiy hal qiluvchi omilni etiborga olishi kerak?,Куннинг қоронғу вақтида ҳаракатланаётган транспорт воситасининг ҳайдовчи тезликни танлашда қандай энг асосий ҳал қилувчи омилни эътиборга олиши керак?,"{""Yo'l harakati qoidalari o'rnatgan tezlik chegaralarini"",""Transport vositasining texnik tavsifnomasida ko'rsatilgan tezlik chegarasini"",""Ko'rish sharoitini""}","{""Йўл ҳаракати қоидалари ўрнатган тезлик чегараларини"",""Транспорт воситасининг техник тавсифномасида кўрсатилган тезлик чегарасини"",""Кўриш шароитини""}",2,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
"Agar avtomobilning o'ng g'ildiraklari nam qoplamali yo'l yoqasiga chiqib qolsa, tavsiya etiladi?","Агар автомобилнинг ўнг ғилдираклари нам қопламали йўл ёқасига чиқиб қолса, тавсия этилади?","{""A"",""V"",""S""}","{""А"",""В"",""С""}",1,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
46-BILET Ushbu yo'l belgisi qaysi transport vositalarining harakatlanishini taqiqlaydi?,46-BILET Ушбу йўл белгиси қайси транспорт воситаларининг ҳаракатланишини тақиқлайди?,"{""Ruxsat etilgan to'la vazni 3.5tonnadan ortiq bo'lgan yuk avtomobillarini"",""Xavfli yuk tashiyotgan transport vositalarining harakatlanishini"",""Barcha javoblar to'g'ri""}","{""Рухсат этилган тўла вазни 3.5тоннадан ортиқ бўлган юк автомобилларини"",""Хавфли юк ташиётган транспорт воситаларининг ҳаракатланишини"",""Барча жавоблар тўғри""}",1,https://ptest.uz/images/bd538633-f1ac-4b72-a180-6b379dc96bda.webp,Bilet 41-50,300,,,,
Ushbu svetafor qaysi yo'nalishida harakatlanishga ruxsat beradi?,Ушбу светафор қайси йўналишида ҳаракатланишга рухсат беради?,"{""Faqat Chapga"",""To'g'riga va o'nga"",""Faqat o'ngga"",""To'g'riga va chapga""}","{""Фақат Чапга"",""Тўғрига ва ўнга"",""Фақат ўнгга"",""Тўғрига ва чапга""}",1,https://ptest.uz/images/36dd573e-2fc1-43f4-bf09-f3a96fcaac74.webp,Bilet 41-50,300,,,,
“Imtiyoz” atamasiga tegishli tarifni ko'rsating,“Имтиёз” атамасига тегишли тарифни кўрсатинг,"{""Yo'l harakati qatnashchilariga nisbatan imtiyozi bo'lgan boshqa yo'l harakati qatnashchisining harakat yo'nalishi yoki tezligini o'zgartirishga majbur etishi mumkin bo'lgan hollarda harakatni davom ettirmasligini yoki boshlamasligini, biror-bir manyovr bajarishi mumkin emasligini bildiruvchi talab"",""Mo'ljallangan yo'nalishda boshqa yo'l harakati qatnashchilariga nisbatan oldin harakatlanish huquqi""}","{""Йўл ҳаракати қатнашчиларига нисбатан имтиёзи бўлган бошқа йўл ҳаракати қатнашчисининг ҳаракат йўналиши ёки тезлигини ўзгартиришга мажбур этиши мумкин бўлган ҳолларда ҳаракатни давом эттирмаслигини ёки бошламаслигини, бирор-бир манёвр бажариши мумкин эмаслигини билдирувчи талаб"",""Мўлжалланган йўналишда бошқа йўл ҳаракати қатнашчиларига нисбатан олдин ҳаракатланиш ҳуқуқи""}",1,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
Qaysi transport vositalariga harakatlanishga ruxsat berilgan?,Қайси транспорт воситаларига ҳаракатланишга рухсат берилган?,"{""Mototsiklga o'nga va yengil avtomobilga barcha yo'nalishlarga"",""Yengil avtomobilga o'nga va to'g'riga"",""Mototsiklga o'nga, yengil avtomobilga to'g'riga va o'nga""}","{""Мотоциклга ўнга ва енгил автомобилга барча йўналишларга"",""Енгил автомобилга ўнга ва тўғрига"",""Мотоциклга ўнга, енгил автомобилга тўғрига ва ўнга""}",2,https://ptest.uz/images/ad9af990-4b6d-46a6-854f-000b62cf7799.webp,Bilet 41-50,300,,,,
Qaysi belgi yo'lning ko'rsatilgan yo'nalishida oxiri berk ko'chaligini bildiradi?,Қайси белги йўлнинг кўрсатилган йўналишида охири берк кўчалигини билдиради?,"{""1"",""2"",""3"",""4"",""5""}","{""1"",""2"",""3"",""4"",""5""}",3,https://ptest.uz/images/6066499e-d82d-4f60-9a20-8be483ac58fe.webp,Bilet 41-50,300,,,,
"Bu vaziyatda siz o'ngga burilayotib, Siz:","Бу вазиятда сиз ўнгга бурилаётиб, Сиз:","{""Faqat transport vositalarga yo'l berasiz"",""Barcha qatnov qismidagi piyodalarga yo'l berasiz"",""Harakat yo'nalishi bo'yicha va burilayotgan ko'chani kesib o'tayotgan piyodalarga hamda borshqa transport vositlariga yo'l berasiz""}","{""Фақат транспорт воситаларга йўл берасиз"",""Барча қатнов қисмидаги пиёдаларга йўл берасиз"",""Ҳаракат йўналиши бўйича ва бурилаётган кўчани кесиб ўтаётган пиёдаларга ҳамда боршқа транспорт воситларига йўл берасиз""}",2,https://ptest.uz/images/777250a1-a8a9-478f-98da-0027c4bbc279.webp,Bilet 41-50,300,,,,
Sanab o'tilgan qaysi hollarda egiluvchan ulagichda shatakka olish taqiqlanadi?,Санаб ўтилган қайси ҳолларда эгилувчан улагичда шатакка олиш тақиқланади?,"{""Faqat tog'li yo'llarda"",""Faqat sirpanchiqda"",""Kunning qorong'i vaqtida va yetarlicha ko'rinmaslik sharoitida"",""Barcha sanab o'tilgan hollarda""}","{""Фақат тоғли йўлларда"",""Фақат сирпанчиқда"",""Куннинг қоронғи вақтида ва етарлича кўринмаслик шароитида"",""Барча санаб ўтилган ҳолларда""}",1,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
Yuk avtomobili haydovchisiga qaysi yo'nalishda harakatlanishga ruxsat beriladi?,Юк автомобили ҳайдовчисига қайси йўналишда ҳаракатланишга рухсат берилади?,"{""To'g'riga va o'ngga"",""O'ngga chapga va orqaga"",""Faqat o'ngga"",""Barcha yo'nalishlarga""}","{""Тўғрига ва ўнгга"",""Ўнгга чапга ва орқага"",""Фақат ўнгга"",""Барча йўналишларга""}",0,https://ptest.uz/images/39989f0c-0554-429c-be35-e2d381922a85.webp,Bilet 41-50,300,,,,
To'xtash qoidasini qaysi transport haydovchisi buzdi?,Тўхташ қоидасини қайси транспорт ҳайдовчиси бузди?,"{""Har ikkala haydovchi ham"",""Faqat kuk avtomobil haydovchisi"",""Faqat qizil avtomobil haydovchisi""}","{""Ҳар иккала ҳайдовчи ҳам"",""Фақат кук автомобил ҳайдовчиси"",""Фақат қизил автомобил ҳайдовчиси""}",2,https://ptest.uz/images/b5e8077b-558f-40cf-9ae3-e9be312b57dc.webp,Bilet 41-50,300,,,,
Ushbu vaziyatda siz o'ngdagi bo'lakda harakatlanayotib sizning bo'lagingizga qayta tizilmoqchi bo'lgan transport vositasiga yo'l berishingiz kerakmi?,Ушбу вазиятда сиз ўнгдаги бўлакда ҳаракатланаётиб сизнинг бўлагингизга қайта тизилмоқчи бўлган транспорт воситасига йўл беришингиз керакми?,"{""Kerak emas"",""Kerak""}","{""Керак эмас"",""Керак""}",0,https://ptest.uz/images/c02e7c83-d804-4c20-83df-845bb30c4dfc.webp,Bilet 41-50,300,,,,
Miltillovchi sariq ishorali svetofor:,Милтилловчи сариқ ишорали светофор:,"{""Tartibga solinmagan chorraha yoki piyodalar o'tish joyi borligidan xabardor qiladi"",""Tartibga solingan chorraha borligidan xabardor qiladi"",""Svetofor chirog'i almashuvidan xabardor qiladi""}","{""Тартибга солинмаган чорраҳа ёки пиёдалар ўтиш жойи борлигидан хабардор қилади"",""Тартибга солинган чорраҳа борлигидан хабардор қилади"",""Светофор чироғи алмашувидан хабардор қилади""}",0,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
Bu joyda yo'lovchilarni chiqarish yoki tushirish maqsadida to'xtash mumkinmi?,Бу жойда йўловчиларни чиқариш ёки тушириш мақсадида тўхташ мумкинми?,"{""Ha"",""Yo'q""}","{""Ҳа"",""Йўқ""}",0,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
N1 toifadagi avtotransport vositalarining boshqaruv qurilmasidagi qanday eng katta lyuft yig'indisiga yo'l qo'yiladi?,N1 тоифадаги автотранспорт воситаларининг бошқарув қурилмасидаги қандай энг катта люфт йиғиндисига йўл қўйилади?,"{""10 gradus"",""20 gradus"",""30 gradus""}","{""10 градус"",""20 градус"",""30 градус""}",1,https://ptest.uz/images/0f009b16-89ea-4fe3-a78a-d03b99d3a39f.webp,Bilet 41-50,300,,,,
Qaysi belgi ikkinchi darajali yo'l bilan kesishuvni bildiradi?,Қайси белги иккинчи даражали йўл билан кесишувни билдиради?,"{""1"",""2"",""3"",""4"",""5""}","{""1"",""2"",""3"",""4"",""5""}",0,https://ptest.uz/images/88f6dd38-db5e-4e27-9b6d-0484a9380563.webp,Bilet 41-50,300,,,,
Ushbu vaziyatdas siz,Ушбу вазиятдас сиз,"{""To'xtamasdan harakatni davom ettirishingiz mumkin"",""Belgi oldida to'xtashingiz va svetoforning ruxsat beruvchi ishorasini kutishingiz kerak""}","{""Тўхтамасдан ҳаракатни давом эттиришингиз мумкин"",""Белги олдида тўхташингиз ва светофорнинг рухсат берувчи ишорасини кутишингиз керак""}",1,https://ptest.uz/images/8e560e5d-dcf4-4716-82f4-35794e0f7fad.webp,Bilet 41-50,300,,,,
Ushbu yo'l nechta qatnov qismiga ega?,Ушбу йўл нечта қатнов қисмига эга?,"{""1"",""2"",""4""}","{""1"",""2"",""4""}",0,https://ptest.uz/images/2421f817-052a-4ac3-ad96-9f126066247e.webp,Bilet 41-50,300,,,,
Qaysi rasmda ikkita qatnov qismiga ega bo'lgan yo'l ko'rsatilgan?,Қайси расмда иккита қатнов қисмига эга бўлган йўл кўрсатилган?,"{""”A” rasmda"",""”B” rasmda"",""Hech qaysi rasmda""}","{""”А” расмда"",""”B” расмда"",""Ҳеч қайси расмда""}",2,https://ptest.uz/images/91736ed5-00b2-4ac9-99e5-e0808f1059aa.webp,Bilet 41-50,300,,,,
Qaysi belgi to'siqni o'ng yoki chap tomonidan chetlab o'tishga ruxsat etilishini bildiradi?,Қайси белги тўсиқни ўнг ёки чап томонидан четлаб ўтишга рухсат этилишини билдиради?,"{""1"",""2"",""3"",""4"",""5""}","{""1"",""2"",""3"",""4"",""5""}",4,https://ptest.uz/images/d675ff53-e6db-475d-b222-6cb87b26f450.webp,Bilet 41-50,300,,,,
Qizil avtomobil chorraxani nechinchi bo'lib kesib o'tadi?,Қизил автомобил чоррахани нечинчи бўлиб кесиб ўтади?,"{""Oxirgi bo'lib"",""Ikkinchi bo'lib"",""Birinchi bo'lib""}","{""Охирги бўлиб"",""Иккинчи бўлиб"",""Биринчи бўлиб""}",0,https://ptest.uz/images/51bc0302-335e-4c80-ae6a-6e55f4646543.webp,Bilet 41-50,300,,,,
Qanday hollarda sizga 50 km/s dan yuqori tezlikda harakatlanish taqiqlangan?,Қандай ҳолларда сизга 50 км/с дан юқори тезликда ҳаракатланиш тақиқланган?,"{""Faqat qatnov qismi nam bo'lsa"",""Har qanday holatda ham""}","{""Фақат қатнов қисми нам бўлса"",""Ҳар қандай ҳолатда ҳам""}",0,https://ptest.uz/images/2c7d1f88-0a6d-4e99-b2a2-bad63420466a.webp,Bilet 41-50,300,,,,
Ushbu yo'l belgisi qaysi transport vositalarining harakatlanishini taqiqlaydi?,Ушбу йўл белгиси қайси транспорт воситаларининг ҳаракатланишини тақиқлайди?,"{""Ruxsat etilgan to'la vazni 3.5tonnadan ortiq bo'lgan yuk avtomobillarini"",""Xavfli yuk tashiyotgan transport vositalarining harakatlanishini"",""Barcha javoblar to'g'ri""}","{""Рухсат этилган тўла вазни 3.5тоннадан ортиқ бўлган юк автомобилларини"",""Хавфли юк ташиётган транспорт воситаларининг ҳаракатланишини"",""Барча жавоблар тўғри""}",1,https://ptest.uz/images/bd538633-f1ac-4b72-a180-6b379dc96bda.webp,Bilet 41-50,300,,,,
47-bilet Motosikl haydovchisi qo'lini yuqoriga ko'tarib nima haqida axborot berayapti?,47-bilet Motosikl haydovchisi qo'lini yuqoriga ko'tarib nima haqida axborot berayapti?,"{""Harakatni davom ettirish haqida"",""O'nga burilmoqchi ekanligi haqida"",""To'xtash haqida""}","{""Harakatni davom ettirish haqida"",""O'nga burilmoqchi ekanligi haqida"",""To'xtash haqida""}",2,https://ptest.uz/images/970de05b-9a13-479f-874b-fbc2ad5ee0ae.webp,Bilet 41-50,300,,,,
Ushbu qo'shimcha axborot yo'l belgisi bildiradi:,Ushbu qo'shimcha axborot yo'l belgisi bildiradi:,"{""Belgi tasiri oralig'ida to'xtagan transport vositalari majburiy evakuasiya qilinishini ko'rsatadi"",""Belgi tasir oralig'ida to'xtagan transport vositalarini evakuasiya qilish ruxsat etilganligini bildiradi"",""Belgi tasir oralig'ida to'xtagan transport vositalarini evakuasiya qilish taqiqlanganligini bildiradi""}","{""Belgi tasiri oralig'ida to'xtagan transport vositalari majburiy evakuasiya qilinishini ko'rsatadi"",""Belgi tasir oralig'ida to'xtagan transport vositalarini evakuasiya qilish ruxsat etilganligini bildiradi"",""Belgi tasir oralig'ida to'xtagan transport vositalarini evakuasiya qilish taqiqlanganligini bildiradi""}",0,https://ptest.uz/images/eb99a114-e167-4209-9654-ac7466bc6e73.webp,Bilet 41-50,300,,,,
Turar joy dahalarida qanday eng katta tezlikda harakatlanishga ruxsat etiladi:,Turar joy dahalarida qanday eng katta tezlikda harakatlanishga ruxsat etiladi:,"{""5 km/s"",""40 km/s"",""30 km/s"",""20 km/s""}","{""5 km/s"",""40 km/s"",""30 km/s"",""20 km/s""}",3,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
Rasmda ko'rsatilgan chorraxa- ...,Rasmda ko'rsatilgan chorraxa- ...,"{""Tartibga solinmagan, teng ahamiyatga ega bo'lmagan yo'llar kesishgan chorraha"",""Tartibga solinmagan, teng ahamiyatga ega bo'lgan yo'llar kesishgan chorraha"",""Tartibga solingan chorraha""}","{""Tartibga solinmagan, teng ahamiyatga ega bo'lmagan yo'llar kesishgan chorraha"",""Tartibga solinmagan, teng ahamiyatga ega bo'lgan yo'llar kesishgan chorraha"",""Tartibga solingan chorraha""}",2,https://ptest.uz/images/d2a1cf70-3ce4-4eb7-89cb-66eff64f1af7.webp,Bilet 41-50,300,,,,
"Agar avtomobilning o'ng g'ildiraklari nam qoplamali yo'l yoqasiga chiqib qolsa, tavsiya etiladi:","Agar avtomobilning o'ng g'ildiraklari nam qoplamali yo'l yoqasiga chiqib qolsa, tavsiya etiladi:","{""Avtomobilni tormozlash va to'liq to'xtatish"",""Avtomobilni tormozlab, yo'lning harakat qismiga ohista ravon burish"",""Avtomobilni tormozlamasdan yo'lning harakat qismiga oxista ravon burish""}","{""Avtomobilni tormozlash va to'liq to'xtatish"",""Avtomobilni tormozlab, yo'lning harakat qismiga ohista ravon burish"",""Avtomobilni tormozlamasdan yo'lning harakat qismiga oxista ravon burish""}",2,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
Yo'nalishli bo'lmagan transport vositalari “A” xarfi bilan belgilangan o'ng bo'lakda qaysi holatlarda harakatlanishlari mumkin?,Yo'nalishli bo'lmagan transport vositalari “A” xarfi bilan belgilangan o'ng bo'lakda qaysi holatlarda harakatlanishlari mumkin?,"{""O'nga burilishda"",""Yo'lovchilarni chiqarish va tushirishda"",""Yuqoridagi barcha xolatlarda agarda yo'nalishli transport vositalariga xalaqit bermasa""}","{""O'nga burilishda"",""Yo'lovchilarni chiqarish va tushirishda"",""Yuqoridagi barcha xolatlarda agarda yo'nalishli transport vositalariga xalaqit bermasa""}",2,https://ptest.uz/images/8f4ec3e5-3dfa-49d4-bd68-9903ffb3e663.webp,Bilet 41-50,300,,,,
Yo'lning xavfli burilishlarida oldingi uzatmali avtomobilning orqa o'qi yon tomonga sirpanganda siz qanday harakat qilasiz?,Yo'lning xavfli burilishlarida oldingi uzatmali avtomobilning orqa o'qi yon tomonga sirpanganda siz qanday harakat qilasiz?,"{""Gaz berishni kamaytirib rul chambaragi bilan boshqaruvni barqarorlashtirasiz"",""Tormozlab turib rul chambaragini sirpangan tomonga burasiz"",""Gaz pedalini ohista bosib avtomobilni rul chambaragini to'g'rilab avtomobilni sirpanishdan olib chiqib ketasiz"",""Gaz pedalini ko'proq bosib rul chambaragini o'zgartirmasdan sirpanishdan olib chiqasiz""}","{""Gaz berishni kamaytirib rul chambaragi bilan boshqaruvni barqarorlashtirasiz"",""Tormozlab turib rul chambaragini sirpangan tomonga burasiz"",""Gaz pedalini ohista bosib avtomobilni rul chambaragini to'g'rilab avtomobilni sirpanishdan olib chiqib ketasiz"",""Gaz pedalini ko'proq bosib rul chambaragini o'zgartirmasdan sirpanishdan olib chiqasiz""}",2,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
Avtomobil haydovchisi qayrilib olmoqchi:,Avtomobil haydovchisi qayrilib olmoqchi:,"{""Chorrahadan birinchi bo'lib o'tadi"",""Tramvayga yo'l berib qayrilib oladi""}","{""Chorrahadan birinchi bo'lib o'tadi"",""Tramvayga yo'l berib qayrilib oladi""}",1,https://ptest.uz/images/95097da6-b74a-4083-b641-46afbbea4588.webp,Bilet 41-50,300,,,,
Ko'k avtomobil chorraxani kesib o'tadi:,Ko'k avtomobil chorraxani kesib o'tadi:,"{""Birinchi bo'lib"",""Ikkinchi bo'lib"",""Oxirgi bo'lib""}","{""Birinchi bo'lib"",""Ikkinchi bo'lib"",""Oxirgi bo'lib""}",2,https://ptest.uz/images/de6feeac-4453-4c4d-94d2-8fc6e33afe6e.webp,Bilet 41-50,300,,,,
Aylanma harakatlanish chorrahasida:,Aylanma harakatlanish chorrahasida:,"{""Harakatlanayotgan transport vositalari aylanaga kirib kelayotgan transport vositalariga nisbatan ustunlikka (imtiyozga) ega"",""Harakatlanayotgan transport vositalariga nisbatan aylanaga kirib kelayotgan transport vositalari ustunlikka (imtiyozga) ega""}","{""Harakatlanayotgan transport vositalari aylanaga kirib kelayotgan transport vositalariga nisbatan ustunlikka (imtiyozga) ega"",""Harakatlanayotgan transport vositalariga nisbatan aylanaga kirib kelayotgan transport vositalari ustunlikka (imtiyozga) ega""}",0,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
Ushbu qo'shimcha axborotyo'l belgisi:,Ushbu qo'shimcha axborotyo'l belgisi:,"{""Obektgacha bo'lgan masofani bildiradi"",""Belgining tasir oralig'ini bildiradi""}","{""Obektgacha bo'lgan masofani bildiradi"",""Belgining tasir oralig'ini bildiradi""}",0,https://ptest.uz/images/a449b489-4a20-4a2f-9791-84735d1f7cf2.webp,Bilet 41-50,300,,,,
Yo'l to'sig'iga chizilgan tik chiziq nimani bildiradi?,Yo'l to'sig'iga chizilgan tik chiziq nimani bildiradi?,"{""Temir yo'l kesishmasiga yaqinlashganlik haqida"",""Xavfli chorrahaga yaqinlashganlik haqida"",""Yo'lning kichik radiusli burilish, tik nishablik va boshqa xavfli joylarda yo'l to'siqlarining yon yuzalarini bildiradi""}","{""Temir yo'l kesishmasiga yaqinlashganlik haqida"",""Xavfli chorrahaga yaqinlashganlik haqida"",""Yo'lning kichik radiusli burilish, tik nishablik va boshqa xavfli joylarda yo'l to'siqlarining yon yuzalarini bildiradi""}",2,https://ptest.uz/images/55694a86-b342-4b78-a06c-4b94941aee50.webp,Bilet 41-50,300,,,,
Qaysi belgilar axborot-ishora belgilari hisoblanadi?,Qaysi belgilar axborot-ishora belgilari hisoblanadi?,"{""1 va 2"",""3 va 4"",""2 va 3"",""1 va 4""}","{""1 va 2"",""3 va 4"",""2 va 3"",""1 va 4""}",2,https://ptest.uz/images/0b47aec3-c4b4-4858-9ff5-6d10dc4bc997.webp,Bilet 41-50,300,,,,
Avtomobilning antiblokirovka tizimi (ABS) burilishda sirpanishva yonga siljishni oldini oladimi?,Avtomobilning antiblokirovka tizimi (ABS) burilishda sirpanishva yonga siljishni oldini oladimi?,"{""Avtomobilni faqat sirpanish ehtimolining oldini oladi"",""Avtomobilni faqat yonga siljish ehtimolining oldini oladi"",""Avtomobilning sirpanish va yonga tomonga sirpanishini oldini olmaydi""}","{""Avtomobilni faqat sirpanish ehtimolining oldini oladi"",""Avtomobilni faqat yonga siljish ehtimolining oldini oladi"",""Avtomobilning sirpanish va yonga tomonga sirpanishini oldini olmaydi""}",2,https://postimg.cc/Dmfk0bYv,Bilet 41-50,300,,,,
Qaysi yo'l belgilari yo'lning tor qismida haydovchiga ustunlik beradi?,Qaysi yo'l belgilari yo'lning tor qismida haydovchiga ustunlik beradi?,"{""V"",""A va V"",""B va V"",""B va G""}","{""В"",""A va В"",""Б va В"",""Б va Г""}",3,https://ptest.uz/images/f3bb17a7-e8e6-4764-a63f-5f4930d842d8.webp,Bilet 41-50,300,,,,
Rasmda ko'rsatilgan chorraxa- ...,Rasmda ko'rsatilgan chorraxa- ...,"{""Tartibga solinmagan, teng ahamiyatga ega bo'lmagan yo'llar kesishgan chorraha"",""Tartibga solinmagan, teng ahamiyatga ega bo'lgan yo'llar kesishgan chorraha"",""Tartibga solingan chorraha""}","{""Tartibga solinmagan, teng ahamiyatga ega bo'lmagan yo'llar kesishgan chorraha"",""Tartibga solinmagan, teng ahamiyatga ega bo'lgan yo'llar kesishgan chorraha"",""Tartibga solingan chorraha""}",0,https://ptest.uz/images/a82516e2-b64f-48f4-a620-6f3f87caa05f.webp,Bilet 41-50,300,,,,
Qaysi belgi ikkinchi darajali yo'l bilan tutashuvni bildiradi?,Qaysi belgi ikkinchi darajali yo'l bilan tutashuvni bildiradi?,"{""1"",""2"",""3"",""4"",""5""}","{""1"",""2"",""3"",""4"",""5""}",1,https://ptest.uz/images/b689c412-4d78-4d66-99ee-f50f7aca9385.webp,Bilet 41-50,300,,,,
Qaysi rasmda ajratuvchi mintaqa ko'rsatilgan?,Qaysi rasmda ajratuvchi mintaqa ko'rsatilgan?,"{""A"",""B"",""A va B"",""Hech qaysida""}","{""A"",""Б"",""A va Б"",""Hech qaysida""}",3,https://ptest.uz/images/2d9d1133-5aaa-4771-9d28-4fff4e4c31b0.webp,Bilet 41-50,300,,,,
Ushbu yo'l belgisi qanday maqsadda qo'llaniladi?,Ushbu yo'l belgisi qanday maqsadda qo'llaniladi?,"{""Majburiy tarzda tezlikni kamaytirish uchun"",""Keskin tormoz berish uchun"",""Ehtiyot choralarini ko'rish uchun""}","{""Majburiy tarzda tezlikni kamaytirish uchun"",""Keskin tormoz berish uchun"",""Ehtiyot choralarini ko'rish uchun""}",0,https://ptest.uz/images/d297f4a5-4bb2-446d-b16f-9662ab4479ea.webp,Bilet 41-50,300,,,,
