numeration,question,answers,correct_answer,image_url,time_limit,audio_url,explanation_text
question_1087,Tezkor va maxsus xizmatlarning transport vositalari yo'l xarakatining boshqa qatnashchilariga nisbatan imtiyozga ega bolishi uchun:,"{""Ko'k yoki qizil yoxud ko'k va qizil rangli yalt-yalt etuvchi mayoqchalar yoqilgan bolishi shart"",""Maxsus tovushli ishora yoqilgan bolishi shart"",""Har ikkalasi yoqilgan bolishi shart""}",2,https://postimg.cc/Dmfk0bYv,300,,"YHQ 6-bobi 25-bandi: Yol harakatining boshqa ishtirokchilariga nisbatan imtiyozga ega bolishi uchun tezkor va maxsus xizmatlarning transport vositalarida, tezkor va maxsus xizmatlarning ko'k yoki qizil yoxud ko'k va qizil rangli yalt-yalt etuvchi mayoqchalar va maxsus tovushli ishora yoqilgan bo'lishi shart. Ular o'zlariga yo'l berilayotganligiga ishonch hosil qilganlaridan songgina imtiyozdan foydalanishlari mumkin."
question_1088,Qaysi rasmda haydovchi belgi talabini buzmay to'xtadi?,"{""Faqat 1-rasmda"",""Faqat 2-rasmda"",""Ikkala rasmda""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-1088.jpg,300,,"YHQ 1 ilova: 2.5. ""To'xtamasdan harakatlanish taqiqlangan"". To'xtash chizig'i oldida, agar u bo'lmasa, kesib o'tiladigan qatnov qismining chetida to'xtamasdan harakatlanish taqiqlanadi. Haydovchi kesib o'tilayotgan yo'ldan, 7.13 qo'shimcha-axborot belgisi bo'lganda esa asosiy yo ldan harakatlanayotgan transport vositalariga yo'l berishi kerak."
question_1089,Ushbu belgi qanday nomlanadi?,"{""Piyodalarning harakati taqiqlangan"",""Individual harakatlanish vositalarini boshqarish taqiqlangan"",""Bolalar uchishi taqiqlangan"",""Ko'rsatilgan barcha javoblar to'g'ri""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-1089.jpg,300,,"YHQ 1 ilova: 3.34. ""Individual harakatlanish vositalarini boshqarish taqiqlangan""."
question_1090,Qaysi avtomobil haydovchisi qoidani buzib hovliga burildi?,"{""Faqat oq avtomobil haydovchisi"",""Faqat sariq avtomobil haydovchisi"",""Hech qaysi buzmadi"",""Ikkisi ham buzdi""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-1090.jpg,300,,"YHQ 1 ilova: 4.1.1. ""Harakatlanish to'g'riga"". YoIning qismi boshlanishida o'rnatilgan 4.1.1 belgisining ta'siri yaqin chorrahagacha joriy qilinadi. Belgi o'ng tomonda joylashgan hovlilarga va yolga yondosh boshqa hududlarga burilishni taqiqlamaydi."
question_1091,Qaysi transport vositasining haydovchisi aholi punktlarida to'xtash qoidasini buzmoqda?,"{""Sariq avtomobil haydovchisi"",""Ko'k avtomobil haydovchisi"",""Har ikkisi buzmadi"",""Har ikkisi buzdi""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-1091.jpg,300,,"YHQ 13-bobi 88-bandi: Aholi punktlarida o'rtada tramvay yo'li bo'lmagan, har yo nalishda bittadan tasmasi bolgan, shuningdek bir tomonlama harakat tashkil etilgan yo llarda yo'lning chap tomonida to xtash va to xtab turishga ruxsat etiladi. YHQ 1 ilova: 7.18. ""Nogironlar mustasno"". Belgilarning ta'siri ushbu Qoidalarning 175-bandiga muvofiq ""Nogiron"" taniqlik belgisi o'rnatilgan transport vositalariga joriy etilmaydi."
question_1092,Yo'naltirgichlar bilan ko'rsatilgan qaysi yonalishlarda harakat ruxsat etilgan?,"{""Faqat tog'riga"",""Faqat o'ngga"",""Faqat chapga"",""Faqat tog'riga va chapga"",""Barcha yo'nalishlarga""}",3,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-1092.jpg,300,,"YHQ 1 ilova: 4.1.1. ""Harakatlanish to'g'riga"". Faqat belgilarda ko'rsatilgan korsatkichlar yo'nalishlarida harakatlanishga ruxsat etiladi. Chapga burilishga ruxsat beruvchi belgilar qayrilib olishga ham ruxsat beradi. (Muayyan kesishmada talab etilgan harakatlanish yo'nalishiga tegishli ko'rsatkichlarning shakli tushirilgan 4.1.1 - 4.1.6 belgilarini qo'llash mumkin). 4.1.1 - 4.1.6 belgilarining ta'siri yo'nalishli transport vositalariga joriy qilinmaydi. 4.1.1 - 4.1.6 yo'l belgilari qatnov qismlarining qaysi kesishmasidan oldin o'rnatilsa, belgining ta'siri shu kesishmaga joriy qilinadi. Yo'lning qismi boshlanishida o'rnatilgan 4.1.1 belgisining ta'siri yaqin chorrahagacha joriy qilinadi. Belgi ong tomonda joylashgan hovlilarga va yo lga yondosh boshga hududlarga"
question_1093,Qaysi transport vositalariga yo'lovchilarni tushurishga ruxsat etiladi?,"{""«А»"",""«Б»"",""«В»"",""Hech qaysi biriga""}",0,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-1093.jpg,300,,"YHQ 13-bobi 88-bandi: Aholi punktlarida o'rtada tramvay yo'li bo'lmagan, har yo'nalishda bittadan tasmasi bo lgan, shuningdek bir tomonlama harakat tashkil etilgan yo llarda yolning chap tomonida to xtash va to'xtab turishga ruxsat etiladi. YHQ 17.1-bobi 115.1-bandi: Yo'nalishli transport vositalari uchun alohida ajratilgan tasmasi bor yoldan yo nalishli jamoat transporti vositalari harakatlanishi mumkin va boshqa transport vositalari ushbu yo lakda harakatlanishi taqiqlanadi, bundan tezkor va maxsus xizmatlarning transport vositalari mustasno."
question_1094,Ushbu yotiq yo'l chizig'i qaysi guruh yol belgilarini takrorlaydi?,"{""Imtiyoz belgilarni"",""Ogohlantiruvchi belgilarni"",""Taqiqlovchi belgilarni"",""Axborot-korsatgich belgilarni""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-1094.jpg,300,,"YHQ 2 ilova: 1.27 - ogohlantiruvchi yol belgilarini takrorlovchi yo'l chizig'i; YHQ 1 ilova: 1.18.1 - 1.18.3. ""Yo'Ining torayishi"" 1.18.1 - ikki tomonlama torayish; 1.18.2 - o'ngga torayish va 1.18.3 - chapga torayishni bildiradi."
question_1095,Velosiped yolkasi bilan kesishuvga qanchadan kam masofa qolganda to'xtash taqiqlanadi?,"{""10 metr"",""15 metr"",""30 metr""}",0,https://postimg.cc/Dmfk0bYv,300,,YHQ 13-bobi 91-bandi: Quyidagilarda to'xtash taqiqlanadi: velosiped yo lkasi bilan kesishuvda va ulardan oldin 10 metrdan kam masofa qolganda;
question_1096,Qizil avtomobil haydovchisi qaysi yonalishlarda harakatlanishiga ruxsat berilgan?,"{""Faqat chapga"",""Chapga va qayrilib olishga"",""To'g'riga va chapga""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-1096.jpg,300,,"YHQ 2 ilova: Yo'l belgilarining, shu jumladan, vaqtincha yo'l belgilarining va yotiq yo'l chiziqlarining ma'nolari bir-biriga zid kelgan hollarda yoki yo'l chiziqlarini yetarlicha farqlab bo'lmasa, haydovchilar yo'l belgilariga amal qilishlari kerak. YHQ 1 ilova: 5.8.1. ""Tasmalar bo'yicha harakat yo'nalishi"". Tasmalar soni va har biri bo'yicha ruxsat etilgan harakatlanish yo'nalishlari. Boshqa yo'nalishlar bo'yicha harakatlanish taqiqlanadi. Yolning chetki chap bolagidan chapga burilishga ruxsat beruvchi 5.8.1 va 5.8.2 belgilari shu tasmadan gayrilishga ham ruxsat beradi."
question_1097,Ushbu transport vositasi qaysi yonalishda harakatlanishiga ruxsat etiladi?,"{""Faqat to'g'riga"",""To'g'riga va ongga"",""Faqat to'g'riga va qayrilib olishga"",""Barcha yo'nalishlarga""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-1097.jpg,300,,"YHQ 1 ilova: 3.18.2. ""Chapga burilish taqiqlanadi""."
question_1098,Ushbu vaziyatda haydovchilar birinchi temir yol iziga eng kamida necha metr qolganda to'xtashlari kerak?,"{""3 metr"",""5 metr"",""10 metr""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-1098.jpg,300,,"YHQ 18-bobi 119-bandi: Kesishma orqali harakatlanish taqiqlangan hollarda haydovchi to'xtash chizig'i, 2.5 yo'l belgisi yoki svetofor oldida, ular bo lmaganda shlagbaumga kamida 5 metr, shlagbaum bo'lmaganda esa birinchi temir yol iziga kamida 10 metr qolganda to'xtashi kerak."
question_1099,Kemiruvchi va sudralib yuruvchi hayvonlar qaysi javobda korsatilgan?,"{""1"",""2"",""3"",""4"",""2 va""}",4,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-1099.jpg,300,,"YHQ 1 ilova: 1.25.3. ""Kemiruvchi va sudralib yuruvchi hayvonlar"""
question_1100,Qaysi belgi piyodalar o'tish joyini bildiradi?,"{""«А»"",""«Б»"",""«B»""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-1100.jpg,300,,"YHQ 1 ilova: 5.16.1, 5.16.2. ""Piyodalar o tish joyi"". o'tish joyi oldida 1.14.1-1.14.2 yotiq chizigi bo Imaganda 5.16.2 belgisi yo ldan ong tomonga o tish joyining old chegarasiga, 5.16.1 belgisi esa chap tomonga o tish joyining orga chegarasiga o'rnatiladi."
question_1101,Kok rangli yalt-yalt etuvchi mayoqchalari va maxsus tovushli ishorasi yoqilgan maxsus transport vositasi chorrahani nechanchi bo lib kesib o'tadi?,"{""Oxirgi"",""Birinchi"",""Ikkinchi""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-1101.jpg,300,,"YHQ 6-bobi 26-bandiga asosan:Haydovchilar tezkor va maxsus xizmatlarning ko'k yoki qizil yoxud ko'k va qizil rangli yalt-yalt etuvchi mayoqchalar va maxsus tovushli ishorasi yoqilgan holda yaqinlashayotgan transport vositalariga, shuningdek ularning kuzatuvidagi, yaqinni yorituvchi fara chiroglari yogilgan transport vositasi (transport vositalari) ga yo'l berishlari shart. Mazkur turdagi transport vositalarini quib o'tish tagiqlanadi."
question_1102,Qaysi rasmdagi haydovchilar to'xtash qoidasini buzdilar?,"{""1"",""2"",""3"",""1,2"",""1,3""}",4,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-1102.jpg,300,,"YHQ 13-bobi 91-bandiga asosan: to xtagan transport vositasi bilan sidirg'a chiziq (gatnov qismining chetini belgilovchi chiziqdan tashqari), ajratuvchi mintaqa yoki qatnov qismining qarama-garshi cheti orasidagi"
question_1103,Ushbu transport vositasiga chorraha orqali qaysi yo'nalishlar bo'yicha harakatlanishga ruxsat etiladi?,"{""Faqat to'g'riga va ó'ngga"",""Faqat chapga va qayrilib olishga"",""Faqat ongga"",""Faqat to'g'riga"",""Barcha yonalishlarga""}",4,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-1103.jpg,300,,"YHQ 1 ilova: 4.1.1. ""Harakatlanish to'g'riga"". Yolning qismi boshlanishida o'rnatilgan 4.1.1 belgisining ta'siri yaqin chorrahagacha joriy qilinadi. Belgi o'ng tomonda joylashgan hovlilarga va yo lga yondosh boshqa hududlarga burilishni taqiqlamaydi."
question_1104,Qaysi avtomobil haydovchisiga burilishga ruxsat etilgan?,"{""Har ikkisiga ruxsat etilgan"",""Oq avtomobil haydovchisiga"",""Har ikkisiga taqiqlangan"",""Qizil avtomobil haydovchisiga""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-1104.jpg,300,,"YHQ 1 ilova: 4.1.1. ""Harakatlanish to'g'riga"". Faqat belgilarda ko'rsatilgan korsatkichlar yo'nalishlarida harakatlanishga ruxsat etiladi. Chapga burilishga ruxsat beruvchi belgilar qayrilib olishga ham ruxsat beradi. (Muayyan kesishmada talab etilgan harakatlanish yo'nalishiga tegishli korsatkichlarning shakli tushirilgan 4.1.1 - 4.1.6 belgilarini qo'llash mumkin). 4.1.1 - 4.1.6 belgilarining ta'siri yo'nalishli transport vositalariga joriy qilinmaydi. 4.1.1 - 4.1.6 yo'l belgilari qatnov qismlarining qaysi kesishmasidan oldin o'rnatilsa, belgining ta'siri shu kesishmaga joriy qilinadi. Yo'lning qismi boshlanishida o'rnatilgan 4.1.1 belgisining ta'siri yaqin chorrahagacha joriy qilinadi. Belgi ong tomonda joylashgan hovlilarga va yo lga yondosh boshga hududlarga burilishni taqiqlamaydi."
question_1105,Ushbu belgi qanday nomlanadi?,"{""To'xtab turish joyi"",""Pullik to'xtab turish joyi"",""Yer usti avtomobil qo'yish joyi"",""Yer osti avtomobil qo'yish joyi""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-1105.jpg,300,,"YHQ 1 ilova: 5.15.1. ""Pullik to'xtab turish joyi""."
question_1106,Qaysi rasmlarda quvib o'tish korsatilgan?,"{""Faqat birinchi va ikkinchi rasmlarda"",""Fagat birinchi va uchinchi rasmlarda"",""Faqat birinchi, ikkinchi va tortinchi rasmlarda"",""Fagat birinchi rasmda"",""Barcha rasmlarda""}",0,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-1106.jpg,300,,"YHQ 1-ilova 1-bob. Umumiy qoidalar: Quvib o'tish - bir yoki bir nechta transport vositalarini qarama-qarshi yo'nalishda harakatlanish uchun mo'ljallangan tasmaga chiqib, so'ngra ilgari egallagan qatoriga qaytib o'tish bilan bog'liq bolgan o zib ketish."
question_1107,Qaysi rasmda piyodalarning tashkiliy jamlanmasi yolning qatnov qismida qoidani buzmay harakatlanmoqda?,"{""'1"",""2"",""1,2""}",0,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-1107.jpg,300,,"YHQ 4-bobi 16-bandiga asosan:Piyodalarning tashkiliy jamlanmasiga yo Ining qatnov qismida bir qatorda to'rt kishidan ortiq bo'lmasdan, faqat transport vositalarining harakat yo nalishi bo'ylab o'ng tomondan harakatlanishga ruxsat etiladi. Jamlanmaning oldi va orqasida chap tomondan qizil bayroqcha, sutkaning qorong'i vaqtida yoki yetarlicha ko'rinmaslik sharoitida esa oldinda oq, orgada qizil rangli chiroq ko'targan kuzatuvchilar bolishi shart. Bolalar guruhini trotuarlar va piyodalar yo'lkalaridangina, ular bo'lmaganda esa yo'l yoqasidan faqat sutkaning yorug' vaqtida va katta yoshdagilar kuzatuvida olib yurishga ruxsat etiladi."
question_1108,Asosiy yol:,"{""Faqat yuqori chapdagi rasmda"",""Faqat yuqori o'ngdagi rasmda"",""Yuqoridagi ikkala rasmda"",""Barcha rasmlarda""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-1108.jpg,300,,"YHQ 1-ilova 1-bob. Umumiy qoidalar: asosiy yo'l - tuproqli yoki shag'alli yo lga nisbatan qattiq goplamali (asfalt, sement-betonli va shunga o'xshashlar yotqizilgan), kesishayotgan yoki tutashgan yo lga nisbatan 2.1, 2.3.1 - 2.3.3 yoki 5.1 yol belgilari bilan belgilangan yoxud yondosh hududdan chiqadigan yo Iga nisbatan har qanday yo l. Ikkinchi darajali yo Ining bevosita chorrahaga tutash gismining qoplamali bo lishi uni asosiy yol bilan teng huquali qilmaydi;"
question_1109,Ushbu qo'shimcha axborot belgisi qaysi yol belgisi bilan qollaniladi?,"{""1"",""2"",""3"",""4""}",3,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-1109.jpg,300,,YHQ 1 ilova: 5.15.4 Elektr quvvatlashli avtomobil qo'yish joyi.
question_1110,Ushbu transport vosita qaysi toifaga kiradi?,"{""M1"",""M2"",""N1"",""O1""}",0,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-1110.jpg,300,,YHQ 3 ilova: 7.22. Ml toifasi - yo lovchilarni tashish uchun foydalaniladigan va haydovchining o'rindig'idan tashqari o'rindiqlar soni 8 tadan oshmaydigan avtotransport vositalari.
