numeration,question,answers,correct_answer,image_url,time_limit,audio_url,explanation_text
question_594,Chorrahani ikkinchi bo'lib kim kesib o'tadi?,"{""Kok avtomobil"",""Yashil avtomobil"",""Qizil avtomobil""}",0,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-594.jpg,300,,YHQ 16-bobi 105-bandiga asosan: Teng ahamiyatga ega bolgan yollar kesishgan chorrahada relssiz transport vositasining haydovchisi o'ngdan kelayotgan transport vositalariga yo'l berishi shart.
question_595,Svetoforning qizil va sariq ishoralaridagi qora yo naltirgichlar nima haqda axborot beradi?,"{""Svetoforning yashil ishorasi yoqilganda harakatlanishning ruxsat etilgan yonalishlari haqida"",""Svetoforning qizil va sariq ishoralarida harakatlanishning ruxsat etilgan yo'nalishlari haqida""}",0,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-595.jpg,300,,"YHQ 7-bobi 32-bandining birinchi xatboshisiga asosan: Yo'naltirgich ko'rinishidagi qizil, sariq va yashil rangli svetofor ishoralari ham doira shaklidagi svetofor ishoralari bilan bir xil ma'noga ega bo'ladi. Ular faqat ko'rsatilgan li h t ' i t di"
question_596,Yuk avtomobili kuzovida yolovchilar tashishda ularning soni qanday belgilanadi?,"{""Ma'muriyatning korsatmasi bilan"",""Tashishning zarurligi bilan"",""Jihozlangan orindiqlarning soni bilan"",""Haydovchining qarori bilan""}",2,https://postimg.cc/Dmfk0bYv,300,,"YHQ 5-bobi 24-bandiga asosan: Yo'lovchilarga: harakatlanayotgan bortli yuk avtomobillarida tik turish, bortlarda yoki undan yuqoridagi yuk ustida o tirish; Bu talablarning bajarilishini haydovchi nazorat qilishi kerak. YHQ 26-bobi 159-bandiga asosan: odam soni transport vositasining texnik tavsifnomasida ko'zda tutilgan miqdordan ortiq bo'lganda. YHQ 26-bobi 154-bandiga asosan: Yuk avtomobilining yukxonasida, shuningdek shaharlararo, sayyohlik, ekskursiya yoki tog'li yo'nalishlarda va bolalar guruhini tashkiliy tashishda tashilayotgan odamlar soni o tirish uchun jihozlangan o'rindiqlar sonidan oshmasligi kerak."
question_597,Qaysi avtomobilning haydovchisi to'xtab turish qoidalarini buzmadi?,"{""Qizil"",""Sariq"",""Har ikkisi buzgan"",""Hech kim buzmadi""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-597.jpg,300,,YHQ 13-bobi 91-bandiga asosan: Quyidagilarda to'xtash taqiqlanadi: qatnov qismi kesishmalarida va kesishayotgan qatnov qismi chetiga 30 metrdan kam masofada (uch tomonlama kesishadigan chorrahalarda yondan tutashgan yolning sidirg'a chiziq yoki ajratuvchi mintaqa bilan ajratilgan qarama-qarshi tomoni bundan mustasno);
question_598,Avtobuslarda bolalar guruhini tashkiliy ravishda tashishda qanday hollarda kunning yorug' vaqtida yaqinni yorituvchi fara chiroqlari yoqib qo'yilishi kerak?,"{""Faqat ko'rinish yetarli bo'lmagan sharoitlarda"",""Faqat harakat serqatnov bolganda"",""Haydovchining xohishiga kora"",""Tashish amalga oshirilayotgan barcha hollarda""}",3,https://postimg.cc/Dmfk0bYv,300,,"YHQ 23-bobi 138-bandi 3-xatboshiga muvofiq, kunning yorug' vaqtida quyidagi hollarda yaqinni yorituvchi faralar yoqilishi kerak: avtobusda bolalar guruhini tashkiliy tashishda."
question_599,Qishda boldirga qon to xtatadigan jgutni qancha muddatga qo'yish mumkin?,"{""2 soatdan ko'p bolmagan"",""3 soatdan ko'p bolmagan"",""1 soatdan ko'p bolmagan""}",2,https://postimg.cc/Dmfk0bYv,300,,Qon to'xtatish jguti yilning sovuq fasllarida bir soatdan ortiq bo'lmagan vaqtga qo'yiladi. Jgut qo'yilishi barcha quyi joylashgan to qimalarda qon aylanishini to'xtatish bilan bog'liq. Qon aylanishini uzoqroq vagtga to'xtatish qo'l yoki oyoqda qon tomirlari yo'nalishi bo'yicha jgutdan quyiroq qismda halokatli o'zgarishlarga olib keladi.
question_600,M2; M3 toifadagi avtotransport vositalarining shina protektori naqshlarining balandligi quyidagilardan kam bolmasligi kerak:,"{""0,8 mm"",""1,0 mm"",""1,6 mm"",""2,0"",""2,5 mm""}",3,https://postimg.cc/Dmfk0bYv,300,,"YHQ 3-ilovasi 5-Bo'limi 5.1-bandining uchinchi xatboshisiga asosan: M2, M3 toifadagi avtotransport vositalari uchun - 2,0 mm dan kam bo'lsa foydalanish taqiqlanadi."
question_601,Yolda harakatlanishni tartibga solish uchun vakolatli shaxsda o'zi bilan bolishi kerak:,"{""Tegishli guvohnoma va taniqlik belgisi - qo'l bog'ichi"",""Jezl"",""Qizil ishorali yorug'lik qaytargich qizil chiroq yoki bayroqcha"",""Barcha sanab otilgan belgilari""}",3,https://postimg.cc/Dmfk0bYv,300,,"YHQ umumiy qoidalar: tartibga soluvchi - o'zbekiston Respublikasi Ichki ishlar vazirligi Davlat yol harakati xavfsizligi xizmatining (keyingi o'rinlarda - DYHXX), harbiy avtomobil nazorati organlari xodimi, o'z xizmat vazifalarini bajarayotgan, ushbu Qoidalarda ko zda tutilgan ishoralar yordamida yol harakatini tartibga solish vakolatiga ega bolgan va uni bevosita amalga oshirayotgan yo ldan foydalanish xizmati xodimlari, temir yo'l kesishmasi va sol kechuvlaridagi navbatchilar hamda jamoatchilik vakillari. Tartibga soluvchi maxsus kiyim va (yoki) taniqlik belgisi (qo'l bog'ichi, jezl, qizil ishorali yorug'lik qaytargich, qizil chiroq yoki bayroqcha)ga ega bo'lishi shart;"
question_602,Qaysi belgi qayrilib olishga ruxsat etadi?,"{""1"",""2"",""3"",""4"",""5""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-602.jpg,300,,"YHQ 1-ilovasi 3-bolimining yigirma ikkinchi xatboshisiga asosan: 3.18.2. «Chapga burilish taqiqlanadi». Izoh: 3.18.2. «Chapga burilish taqiqlanadi» belgisi, qayrilib olishni taqiqlamaydi"
question_603,"Agar avtomobilning balandligi (yuki bilan yoki yuksiz) belgida ko'rsatilganidan ortiq bo'lsa, haydovchi:","{""Avtoxojalik rahbaridan yurishga ruxsat olishi kerak"",""DYHX xodimidan yurishga ruxsatnoma olishi kerak"",""Boshqa yo'nalish bo'yicha yol qismini aylanib otishi kerak""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-603.jpg,300,,YHQ 1-ilovasi 3-bo limining o'n beshinchi xatboshisiga asosan: 3.13. «Cheklangan balandlik». Gabarit balandligi (yuk bilan yoki yuksiz) belgida ko'rsatilganidan ortiq bo'lgan transport vositalarining harakatlanishi taqiqlanishini bildiradi.
question_604,Avtomobillar chorrahani quyidagi tartibda kesib otadilar:,"{""Qizil, ko'k, yashil"",""Yashil, kok, qizil"",""Yashil ayni vaqtda qizil bilan, ko'k""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-604.jpg,300,,YHQ 16-bobi 105-bandiga asosan: Teng ahamiyatga ega bolgan yollar kesishgan chorrahada relssiz transport vositasining haydovchisi o ngdan kelayotgan transport vositalariga yo'l berishi shart.
question_605,Harakatlanishda ustunlikka ega:,"{""Asosiy yol boyicha chorrahaga chiqayotgan avtobusning haydovchisi"",""Chorrahada qayrilib olishni tugallayotgan yengil avtomobilning haydovchisi"",""Svetoforning ruxsat etuvchi ishorasida chorrahaga chiqqan avtobus haydovchisi""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-605.jpg,300,,"YHQ 15-bobi 102-bandiga asosan: Svetoforning ruxsat etuvchi ishorasida chorrahaga kirgan haydovchi, undan chiqishdagi svetofor ishorasidan qat'i nazar, belgilangan yo'nalishda harakatini davom ettirishi kerak. YHQ 15-bobi 103-bandiga asosan: Svetoforning ruxsat etuvchi ishorasi yonganda haydovchi chorraha orgali harakatlanishni tugallayotgan transport vositalari va qatnov qismidan tegishli yo'nalishda o tishni tugallayotgan piyoda (lar) ga yol berishi shart."
question_606,Yol belgilari va chiziqlarning ma'nolari bir-birini inkor etganda haydovchi qaysi biriga rioya etishi kerak?,"{""Yol chiziqlariga"",""Yol belgilariga""}",1,https://postimg.cc/Dmfk0bYv,300,,"YHQ 2-ilovasi 1-bo'limining o ttiz to'qqizinchi xatboshisiga asosan: Ko'chma tirgakka o'rnatilgan vaqtinchalik yol belgilari va chiziqlar ma'no jihatidan bir-biriga zid kelsa, haydovchilar vaqtinchalik yol belgilariga amal gilishlari kerak."
question_607,Qaysi transport vositasining haydovchisi quvib o'tishni to'g'ri bajaryapti?,"{""Yuk avtomobilining haydovchisi"",""Yengil avtomobilning haydovchisi"",""Har ikkisi to'g'ri"",""Har ikkisi noto'g'ri""}",0,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-607.jpg,300,,"YHQ 10-bobi 66-bandiga asosan: Harakat ikki tomonlama bo'lgan va chiziqlar bilan belgilangan (1.9 yol chizigi bilan belgilanganidan tashqari) uchta tasmali yollarda, ikki yo'nalishda harakatlanish uchun mo'ljallangan o'rta qatorga faqat quvib o'tish, aylanib o'tish, chapga burilish va qayrilib olish uchungina chiqishga ruxsat etiladi. Qarama-qarshi yonalishda harakatlanish uchun moljallangan chetki chap qatorni egallash taqiqlanadi."
question_608,Suniy yoritilgan tunellarda harakatlanayotganda qoidalar mexanik transport vositasining haydovchiga qanday majburiyat yuklaydi:,"{""Majburiy to'xtash yoritgichini yoqishni"",""40 km/soatdan oshmaydigan tezlik bilan harakatlanishni"",""Tovushli xabar berishni"",""Uzoqni yoki yaqinni yorituvchi chiroqlarini yoqishni""}",3,https://postimg.cc/Dmfk0bYv,300,,"YHQ 23-bobi 134-bandining birinchi xatboshisiga asosan, qorong'i vaqtda va yetarlicha ko'rinmaydigan sharoitda, shuningdek yo Ining yoritilganligidan gat i nazar, tunnellarda harakatlanayotgan transport vositalarida quyidagi yoritish asboblari yoqilgan bo lishi kerak: barcha mexanik transport vositalari - uzoqni yoki yaqinni yorituvchi chiroqlar."
question_609,Haydovchi keskin tormozlashda yuzaga keladigan sirpanishning oldini olish uchun qanday choralar korishi kerak?,"{""Tormoz pedalini qattiq bosishga"",""Ulagich pedalini bosishga"",""Boshlangan tormoz berishni to'xtatishga""}",2,https://postimg.cc/Dmfk0bYv,300,,"Avtomobilni sirpanchiq yolda sirpanishi, orqa g'ildiraklarini blokirovkasi sababli vujudga keladi. Bu holda birinchi navbatda surilish sababini bartaraf etish, ya'ni boshlangan tormozlanishni to'xtatish lozim. Keyinchalik rul chambaragini surilish tomon burib, harakat yo nalishini to'g'rilab olish mumkin"
question_610,Qaysi belgi yol boshi yoki oxirigacha bo'lgan masofani bildiradi?,"{""1"",""2"",""3"",""4"",""5""}",0,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-610.jpg,300,,YHQ 1-ilovasi 5-bo'limining qirq oltinchi xatboshisiga asosan: 5.28. «Kilometr belgisi». Yo'lning boshi yoki oxirigacha bo'lgan masofani bildiradi. (km).
question_611,Yol burilishlarida avtomobilning markazdan qochirma kuchi qanday hollarda oshadi?,"{""Burilish radiusi ko'payishi bilan"",""Harakat tezligi ortishi bilan"",""Harakat tezligi pasayishi bilan""}",1,https://postimg.cc/Dmfk0bYv,300,,Inersiya (markazdan qochirma) kuchi avtomobilning burilish bo ylab harakatida vujudga keladi. Bu holda u burilish markazidan qarama-qarshi yo nalish tomon yo naltirilgan va harakat tezligi kattalashishi hamda burilish radiusi kamayishi bilan ko payadi.
question_612,Belgilardan qaysi birining belgilangan yo'nalishdagi transport vositalariga daxli yo'q?,"{""1"",""2"",""3"",""4"",""5""}",3,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-612.jpg,300,,YHQ 1-ilovasi 3-bolimining o ttiz birinchi va o'ttiz sakkizinchi xatboshlariga asosan: 3.27. «To'xtash taqiqlangan». Transport vositalarining to'xtashi va to'xtab turishi taqiqlanishini bildiradi. 3.27 belgisiga amal qilish yo na 551 transport vositalariga ta'sir qilmaydi.
question_613,Bu joyda qayrilib olishga ruxsat etiladimi?,"{""Ruxsat etiladi"",""Taqiqlanadi""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-613.jpg,300,,YHQ 2-ilovasi 1-bo limining beshinchi va o'ttiz to'rtinchi xatboshlariga asosan: 1.3 - tort va undan ortiq harakatlanish bo'lagi bolgan yollarda qarama-qarshi yo'nalishdagi transport vositalari oqimini ajratadi. 1.3 chizig'ini bosib o'tish taqiqlanadi.
question_614,Avtomobillar chorrahani quyidagi tartibda kesib otadi:,"{""Piyodalar uchun ruxsat etuvchi ishora bolib Izoh: YHQ 7-bobi 40-bandiga asosan: Yol harakati qatnashchilarining e'tiborini jalb etish uchun hushtak bilan qo'shimcha ishora beriladi."",""Ko'k; yashil; qizil"",""Qizil; kok; yashil"",""Yashil; qizil; ko'k Izoh: YHQ 16-bobi 104-bandining birinchi xatboshisiga asosan: Teng axamiyatga ega bo lmagan yollar kesishgan chorrahada, ikkinchi darajali yolda harakatlanayotgan transport vositasining haydovchisi asosiy yo ldan yaqinlashayotgan transport vositalariga, ularning keyingi harakat yo'nalishidan qat'i nazar, yo'l berishi kerak. YHQ 16-bobi 107-bandiga asosan: Chapga burilishda yoki qayrilib olishda rel'ssiz transport vositasining haydovchisi teng ahamiyatli yoldan qarama-qarshi yo'nalishdan to'g'riga yoki o'ngga harakatlanayotgan, shuningdek ruxsat etilgan hollarda quvib o tayotgan transport vositalariga yol berishi shart.""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-614.jpg,300,,"YHQ 7-bobi 40-bandiga asosan: Yol harakati qatnashchilarining e'tiborini jalb etish uchun hushtak bilan qo'shimcha ishora beriladi. F1 Ko'k; yashil; qizil F2 Qizil; kok; yashil # F3 Yashil; qizil; ko'k Izoh: YHQ 16-bobi 104-bandining birinchi xatboshisiga asosan: Teng axamiyatga ega bo lmagan yollar kesishgan chorrahada, ikkinchi darajali yolda harakatlanayotgan transport vositasining haydovchisi asosiy yo ldan yaqinlashayotgan transport vositalariga, ularning keyingi harakat yo'nalishidan qat'i nazar, yo'l berishi kerak. YHQ 16-bobi 107-bandiga asosan: Chapga burilishda yoki qayrilib olishda rel'ssiz transport vositasining haydovchisi teng ahamiyatli yoldan qarama-qarshi yo'nalishdan to'g'riga yoki o'ngga harakatlanayotgan, shuningdek ruxsat etilgan hollarda quvib o tayotgan transport vositalariga yol berishi shart."
question_615,Qizil avtomobilning haydovchisiga shu vaziyatda piyodalar otish joyi orqali harakatlanishni davom ettirishga ruxsat etiladimi?,"{""Ruxsat etiladi"",""Taqiqlanadi""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-615.jpg,300,,"YHQ 17-bobi 110-bandiga asosan: Agar tartibga solinmagan piyodalar o tish joyi oldida transport vositasi harakatini sekinlashtirsa yoki to'xtasa, qo'shni tasmalarda harakatlanayotgan boshqa haydovchilar bu transport vositasi oldida piyoda (lar) yo'qligiga ishonch hosil qilganlaridan so'nggina harakatlanishni davom ettirishlari mumkin."
question_616,Tartibga soluvchining hushtak ishorasi xizmat qiladi:,"{""Harakat ishtirokchilarining e'tiborini jalb etish uchun"",""Zarur hollarda <Qo'lni yugoriga ko'tarish» ishorasining ornini bosish uchun"",""Piyodalar uchun ruxsat etuvchi ishora bolib""}",0,https://postimg.cc/Dmfk0bYv,300,,YHQ 7-bobi 40-bandiga asosan: Yol harakati qatnashchilarining e'tiborini jalb etish uchun hushtak bilan qo'shimcha ishora beriladi.
question_617,Sanab otilgan joylardan qaysi birida transport vositalarining to'xtashi va to'xtab turishi taqiqlanmaydi?,"{""Ko'priklarda, osma yollarda bir yo'nalishdagi harakatlanish uchun uchtadan kop tasma bolganda"",""Kesishadigan qatnov qismlarining chetiga 30 metrdan koproq qolganda"",""Barcha korsatilgan joylarda""}",2,https://postimg.cc/Dmfk0bYv,300,,"YHQ 13-bobi 91-bandi 3-xatboshiga asosan, quyidagi joylarda to xtash taqiqlanadi: bir yo nalishda harakatlanish uchun uchtadan kam tasmaga ega bolgan ko'prik, yol o'tkazgich va estakadalarning ustida; qatnov qismi kesishmalarida va kesishayotgan qatnov qismi chetiga 30 metrdan kam masofada (uch tomonlama kesishadigan chorrahalarda yondan tutashgan yo Ining sidirg'a chiziq yoki ajratuvchi mintaqa bilan ajratilgan qarama-qarshi tomoni bundan mustasno)."
question_618,Quvib otilayotgan transport vositasining haydovchisiga nima taqiqlanadi?,"{""40 km/soatdan ortiq tezlik bilan harakat qilish"",""O'z transport vositasining harakat tezligini kamaytirish bilan quvib o'tishga to'sqinlik qilish"",""Harakat tezligini oshirish yoki boshqa xatti harakatlar bilan quvib o'tishga to'sqinlik qilish""}",2,https://postimg.cc/Dmfk0bYv,300,,YHQ 12-bobi 84-bandiga asosan: Quvib o'tilayotgan transport vositasining haydovchisiga harakat tezligini oshirish yoki boshga xatti-harakatlar bilan quvib o'tishga to'sqinlik qilish taqiqlanadi.
question_619,Ko krak qafasining kop qismi jarohatlanganda uni qayerdan boshlab bint bilan bog'lash kerak?,"{""Ko'krak qafasining o'rtasidan"",""Ko'krak qafasining quyi qismidan"",""Qoltiq ostidan""}",1,https://postimg.cc/Dmfk0bYv,300,,Ko'krak qafasining keng yaralanishida jabrlanuvchiga tarang bog'ich bog'lanadi. Ko'krak qafasining quyiroq qismlaridan boshlab bint o'raladi. Nafas chiqarish paytida mustahkamlanadi.
question_620,Sanab o'tilgan hollardan qaysi birida transport vositalaridan foydalanishga ruxsat etiladi?,"{""Shinalar olchami va yo'l qoyiladigan bosimi boyicha transport vositasining rusumiga mos emas"",""Transport vositasining bitta o'qiga diagonal shinalar radial shinalar bilan birga o'rnatilgan"",""M1 toifadagi avtotransport vositalarining oldingi o'qiga birinchi toifada ta'mirlangan shinalar ornatilgan""}",2,https://postimg.cc/Dmfk0bYv,300,,"YHQ 3-ilovasining 5-bo'limidagi 5.7 bandiga muvofiq, transport vositalaridan foydalanishni ta'qiqlovchi shartlar: M1, M2, M3 toifalarni 1 klassidagi avtotransport vositalarini oldingi o'qiga ikkinchi ta'mirlash klassi bo'yicha qayta tiklangan shinalar o'rnatilgan bo'lsa."
question_621,Reaksiya va diqqatni pasaytiruvchi dori darmonlar ta'sirida bolgan haydovchiga transport vositalarini boshqarishiga ruxsat etiladimi?,"{""Taqiqlanadi"",""Ruxsat etiladi"",""Agar haydovchining ishlagan davri 2 yildan ortiq bolsa, ruxsat etiladi""}",0,https://postimg.cc/Dmfk0bYv,300,,"YHQ 2-bobi 12-bandining birinchi xatboshisiga asosan, haydovchiga quyidagilar taqiqlanadi: transport vositasini mastlik holatida (alkogol, giyohvand moddalar iste mol qilgan va h. k.), sezgirlik va e'tiborni susaytiradigan dori-darmonlar ta sirida, yo'l harakati xavfsizligiga tahdid soladigan darajadagi charchoqlik va betoblik holatida boshqarish."
question_622,Bu belgida kok fon bilan ajratilgan aholi punkti nimani bildiradi?,"{""Bu manzil shu aholi punktidan tashqarida joylashganini va u manzilga avtomagistral bo'lmagan, boshqa yol orqali borilishni"",""Ko'rsatilgan aholi punktiga harakatlanish avtomagistral bo'ylab amalga oshiriladi"",""Korsatilgan manzil mazkur aholi punktida joylashgan""}",0,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-622.jpg,300,,"YHQ 1-ilovasi 5-bolimining o ttiz sakkizinchi va oltmish sakkizinchi xatboshlariga asosan: 5.21.1. «Yo'nalish ko'rsatkichi». Aholi punktida o'rnatilgan 5.20.1 yo'l belgisidagi yashil, ko'k rang ko'rsatilgan aholi punktiga yoki ob'ektga ushbu aholi punktidan chiqqandan so'ng avtomagistral yoxud boshqa yol orqali harakatlanish mumkinligini anglatadi, oq rang esa ko'rsatilgan ob'ekt shu aholi punktida joylashganligini bildiradi."
question_623,Quyidagi chiziq nimani bildiradi?,"{""Yolni kesib o'tuvchi piyodalarni o'tkazib yuborish uchun to'xtash majburiy bolgan joy"",""Velosiped yolkasi yolni kesib o'tuvchi joyi"",""Boshqarilmaydigan piyodalar o'tish joyi""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-623.jpg,300,,YHQ 2-ilovasi 1-bo'limining o'n to'qqizinchi xatboshisiga asosan: 1.15 - yo Ining velosiped yolkasi kesib o'tgan joyini bildiradi
question_624,Transport vositalari chorrahani quyidagi tartibda kesib otadilar:,"{""Ko'k va qizil avtomobillar, yashil"",""Yashil, kok, qizil avtomobillar"",""Yashil, qizil va ayni vaqtda u bilan birga ko'k avtomobil"",""Qizil, yashil, ko'k avtomobillar""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-624.jpg,300,,"YHQ 16-bobi 104-bandining birinchi xatboshisiga asosan: Teng ahamiyatga ega bo'lmagan yo'llar kesishgan chorrahada, ikkinchi darajali yo'lda harakatlanayotgan transport vositasining haydovchisi asosiy yo'ldan yaqinlashayotgan transport vositalariga, ularning keyingi harakat yo nalishidan qat i nazar, yo'l berishi kerak. YHQ 16-bobi 106-bandiga asosan: Asosiy yo'lning yo'nalishi chorrahada o'zgarganda asosiy yo lda harakatlanayotgan haydovchilar o'zaro teng ahamiyatli yo llar chorrahasidan o tish qoidasiga amal qilishlari kerak. Ikkinchi darajali yo llarda harakatlanayotgan haydovchilar ham o'zaro shu qoidaga amal qilishlari kerak."
question_625,"Korsatilgan vaziyatda ongga burilar ekan, haydovchi qanday yol tutishi kerak?","{""Ustunlik huquqidan foydalanib, tovushli xabar berishi va belgilangan yonalishda harakatni davom ettirishi"",""Harakat tezligini pasaytirishi va alohida ehtiyotkorlik bilan yolda davom etishi"",""Qatnov qismidan o'tuvchi piyodalarni o'tkazib yuborishi""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-625.jpg,300,,
question_626,"Agar transport vositisida «Tezlik cheklangan» taniqlik belgisi o'rnatilgan bolsa, bu transport vositasining haydovchisiga:","{""Belgida korsatilgan tezlikdan oshirishga faqat tezlik tegishli yol belgisi o'rnatilib oshirilgan yol qismlarida ruxsat beriladi"",""Belgida korsatilgan tezlikdan oshirish taqiqlanadi""}",1,https://postimg.cc/Dmfk0bYv,300,,"YHQ 11-bobi 81-bandining ikkinchi xatboshisiga asosan, haydovchilarga quyidagilar taqiqlanadi: tezlikni transport vositasiga o'rnatilgan «Tezlik cheklangan» taniqlik belgisida ko rsatilganidan oshirish."
question_627,Aholi punktlarida «Avariya sababli toxtash» belgisi transport vositasidan (yon kajavasiz mototsikldan tashqari) kamida qanday masofada qo'yilishi kerak?,"{""10 m"",""15 m"",""30 m"",""40 m""}",1,https://postimg.cc/Dmfk0bYv,300,,"YHQ 8-bobi 51-bandiga asosan: Transport vositasi to'satdan to xtab qolganda, zudlik bilan avariya yorug lik ishorasini yoqish, agar u ishlamasa, avariya sababli to'xtash belgisini darhol o'rnatish kerak. Avariya sababli to'xtash belgisi quyidagi hollarda qollaniladi: yol-transport hodisasi sodir bo lganda; to'xtash taqiqlangan joylarda va ko'rinishi cheklangan joylarda majburiy to xtaganda; Ushbu belgi boshqa haydovchilarni xavfli vaziyat haqida o'z vaqtida ogohlantirish imkonini beradigan masofada o'rnatilishi kerak. Bu masofa aholi punktlarida transport vositasidan 15 metr, aholi punktlaridan tashqaridagi joylarda esa 30 metrdan kam bo lmasligi kerak."
question_628,Aholi punktlaridan tashqarida yolning qatnov qismida haydovchilar transport vositalarini qayerda harakatlantirishlari kerak?,"{""Iloji boricha qatnov qismining ơ'ng chetiga yaqinroq joyda"",""Xohlagan tasma boylab"",""Faqat ong tasma boylab, chap tasmaga o tish faqat chapga burish va burilib olish uchun ruxsat etiladi""}",0,https://postimg.cc/Dmfk0bYv,300,,YHQ 10-bobi 67-bandining birinchi xatboshisiga asosan: Aholi punktlaridan tashqaridagi yo'llarda hamda aholi punktlarida ayrim turdagi transport vositalari uchun ushbu Qoidalarda belgilangandan yugori tezlikda harakatlanish ruxsat etilgan yo'l qismlarida haydovchilar transport vositalarini mumkin qadar qatnov qismining o'ng chetiga yaqinroq olib harakatlanishlari kerak. O'ng tasmalar bo'sh bo'lganda chap tasmalarni egallash taqiqlanadi.
question_629,Quvib o'tish qaysi hollarda taqiqlanadi?,"{""Temir yol kesishmalarida va ulargacha 100 metrdan kam masofa qolganda"",""Temir yol kesishmalarida va ulargacha 100 metrdan ko'p masofa qolganda"",""Temir yol kesishmalarida va aholi punktlaridan tashqarida ulardan 100 metrdan ko'p masofa qolganda""}",0,https://postimg.cc/Dmfk0bYv,300,,"YHQ 12-bobi 86-bandining to'rtinchi xatboshisiga asosan, quvib o'tish quyidagi hollarda taqiqlanadi: temir yol kesishmalarida va ulargacha 100 metrdan kam masofa qolganda."
question_630,Transport vositasining bir oqiga izlari har xil naqshli shinalar o'rnatishga ruxsat etiladimi?,"{""Avtomobilning faqat orqa o'qiga oldingi boshqaruvchi koprik bilan birga ruxsat etiladi"",""Taqiqlanadi"",""Faqat yuk avtomobiliga ruxsat etiladi"",""Ruxsat etiladi""}",1,https://postimg.cc/Dmfk0bYv,300,,"YHQ 3-ilova Transport vositalaridan foydalanishni taqiqlovchi shartlar 5.5.-bandi: Transport vositasining bitta o'qiga har xil o'lchamli va konstruksiyali (dioganalli va radialli, kamerali va kamerasiz), har xil naqshli, sovuqqa chidamli va chidamsiz, yangi va qayta tiklangan, yangi va protektor naqshi chuqurlashtirilgan, turumlangan va turumlanmagan shinalar"
question_631,Qaysi rasmda haydovchi yo lovchilarni tushirish uchun o'z avtomobilini noto'g'ri to'xtatdi?,"{""Chapdagi rasmda"",""Ikkala rasmda"",""O'ngdagi rasmda""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-631.jpg,300,,YHQ 13-bobi 91-bandiga asosan: piyodalar o'tish joylarida va ulardan oldin 10 metrdan kam masofa qolganda; qatnov qismi kesishmalarida va kesishayotgan qatnov qismi chetiga 30 metrdan kam masofada (uch tomonlama kesishadigan chorrahalarda yondan tutashgan yolning sidirg'a chiziq yoki ajratuvchi mintaqa bilan ajratilgan qarama-qarshi tomoni bundan mustasno).
question_632,Qaysi rasmda harakatlanishning togri yonalishi ko'rsatilgan?,"{""Birinchida"",""Ikkinchida"",""Ikkalasida""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-632.jpg,300,,"YHQ 1-ilovasi 4-bo'limining o'n birinchi xatboshisiga asosan: 4.2.2. «To'siqni chapdan chetlab o'tish». To'siqni ko'rsatilgan yo'nalish bo'yicha chetlab o'tishga ruxsat etilishini bildiradi. YHQ 2-ilovasi 1-bo' limining o'ttiz toqqizinchi xatboshisiga asosan: Ko'chma tirgakka o'rnatilgan vaqtinchalik yo'l belgilari va chiziqlar ma no jihatidan bir-biriga zid kelsa, haydovchilar vaqtinchalik yol belgilariga amal qilishlari kerak."
question_633,Mazkur chiziq nimani bildiradi?,"{""Harakat svetofor bilan tartibga solinadigan piyodalar o'tish joyini"",""Velosiped yolkasining qatnov qismini kesib o'tadigan joyni"",""Piyodalar yo'lkasining qatnov qismini kesib o'tadigan joyni""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-633.jpg,300,,YHQ 2-ilovasi 1-bo'limining o'n to'qqizinchi xatboshisiga asosan: 1.15 - yo Ining velosiped yo lkasi kesib o'tgan joyini bildiradi.
